# {"t_start": 1574172126.1223874, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,33.547095
1.0,170,65.32371
3.0,270,114.332834
3.0,274,162.951509
2.0,206,198.255971
0.0,125,220.036054
1.0,173,250.359176
4.0,285,302.082723
3.0,252,347.988807
1.0,173,378.50197
2.0,202,414.913655
2.0,200,449.687005
5.0,350,513.002368
5.0,352,578.21751
2.0,202,612.695063
0.0,127,634.202812
0.0,127,656.070669
0.0,127,677.838218
0.0,129,699.411639
5.0,350,761.516054
4.0,297,814.373669
0.0,127,835.434369
5.0,350,898.854902
4.0,297,951.975163
0.0,127,974.070077
2.0,202,1010.980387
2.0,198,1045.502853
2.0,200,1079.745669
5.0,350,1143.934385
3.0,271,1192.310543
0.0,125,1213.662331
0.0,127,1235.11448
0.0,129,1257.181286
0.0,127,1278.871747
0.0,129,1301.115534
5.0,350,1363.264125
1.0,177,1393.070784
0.0,129,1414.158918
1.0,151,1439.425712
1.0,157,1466.154766
2.0,220,1505.433343
15.0,625,1619.751348
4.0,258,1665.996564
13.0,518,1760.857876
4.0,265,1807.576398
5.0,294,1859.79082
11.0,472,1944.600464
8.0,467,2029.840583
7.0,418,2104.732569
6.0,343,2166.696193
6.0,379,2235.143978
12.0,464,2317.229853
12.0,320,2372.656589
11.0,472,2458.056312
5.0,331,2516.495306
5.0,352,2577.416732
8.0,416,2651.834861
14.0,577,2756.322812
6.0,400,2826.477118
19.0,482,2911.467171
9.0,476,2997.375084
10.0,415,3070.170905
8.0,463,3152.060051
13.0,370,3215.252499
16.0,651,3331.887192
6.0,327,3389.523121
12.0,538,3485.055149
19.0,805,3627.632008
19.0,520,3719.778154
23.0,710,3846.360635
13.0,598,3953.245009
32.0,823,4100.949095
30.0,836,4252.207199
19.0,710,4378.935391
15.0,423,4454.271497
22.0,481,4539.892081
26.0,563,4639.624859
31.0,782,4780.199152
22.0,638,4896.187553
40.0,564,4997.473269
16.0,705,5123.7611
25.0,768,5261.631735
11.0,506,5350.463385
26.0,628,5461.496915
14.0,641,5574.415643
22.0,588,5681.728716
25.0,793,5823.891586
18.0,706,5948.209025
22.0,927,6113.354966
20.0,666,6232.204801
21.0,756,6367.463283
24.0,828,6518.20733
17.0,716,6644.511382
48.0,1145,6849.012574
31.0,741,6982.352288
12.0,571,7084.059666
21.0,628,7196.56359
43.0,891,7356.159735
24.0,619,7467.09672
38.0,824,7615.788975
49.0,1072,7808.354443
26.0,728,7936.765483
61.0,1356,8180.42954
20.0,694,8304.461084
65.0,1492,8571.347217
57.0,1371,8815.738784
34.0,923,8978.539348
43.0,1036,9161.809045
40.0,802,9304.293143
66.0,1309,9538.17491
45.0,948,9707.511325
43.0,821,9852.951483
56.0,1230,10072.858785
50.0,967,10243.624844
72.0,1202,10460.867587
33.0,1033,10646.772745
62.0,1027,10831.635524
58.0,1002,11008.566757
83.0,1303,11240.893105
55.0,1359,11484.884429
70.0,1377,11733.300913
30.0,998,11909.951224
91.0,1496,12179.431217
98.0,1709,12485.494235
89.0,1446,12745.092274
126.0,1661,13042.077384
60.0,1176,13251.955435
113.0,1392,13499.571004
194.0,1624,13790.199285
221.0,1778,14108.150419
82.0,1433,14364.454685
163.0,1475,14625.535177
323.0,1976,14977.807945
25.0,901,15137.296047
292.0,1641,15432.767019
277.0,1853,15762.497147
264.0,1776,16080.767461
93.0,1348,16322.171025
53.0,751,16455.835786
215.0,1733,16766.349596
101.0,1463,17027.224114
321.0,1628,17313.859476
88.0,1402,17562.858934
106.0,1549,17840.531466
337.0,1557,18117.131133
295.0,1554,18395.119208
101.0,1456,18656.574974
277.0,1785,18976.477446
217.0,1705,19280.558036
317.0,1733,19588.473988
251.0,1529,19860.342839
348.0,1730,20168.531102
376.0,1907,20508.248763
376.0,2212,20904.342335
362.0,1811,21226.661364
87.0,1351,21467.835439
298.0,1891,21803.253748
55.0,1044,21990.458882
342.0,1855,22318.548862
338.0,1509,22587.757005
352.0,2003,22944.234911
328.0,1935,23290.188747
339.0,1810,23613.815059
252.0,1722,23923.194743
290.0,1968,24274.037168
187.0,1867,24606.39471
378.0,2447,25042.521323
134.0,1451,25300.562908
291.0,1690,25601.623035
344.0,2225,25995.043834
410.0,2338,26413.787639
335.0,2373,26834.873941
369.0,1899,27170.178625
333.0,1894,27507.314769
401.0,2378,27926.664087
371.0,2463,28366.895298
343.0,1674,28661.366609
333.0,2011,29019.620501
372.0,2407,29447.528442
367.0,2118,29822.697793
296.0,1643,30111.992731
295.0,2354,30527.458981
396.0,1516,30795.902777
191.0,1721,31099.910051
371.0,2356,31518.463377
424.0,2506,31960.038482
428.0,3057,32500.742942
431.0,2636,32964.274548
399.0,2245,33361.410703
385.0,2064,33726.915653
393.0,2294,34133.378588
302.0,1780,34446.797823
427.0,2374,34864.97508
120.0,1361,35104.59276
402.0,2154,35480.887795
372.0,1987,35830.014339
363.0,1673,36126.156277
348.0,2000,36482.002213
299.0,2126,36855.559008
409.0,2248,37250.479164
412.0,1433,37502.078045
