# {"t_start": 1574172128.7119262, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,31.063245
0.0,127,53.320793
1.0,171,83.462271
2.0,204,120.409971
3.0,269,168.036893
1.0,176,198.162103
5.0,326,259.088947
3.0,268,307.617456
6.0,356,372.887937
3.0,252,418.704259
0.0,127,439.977581
0.0,125,461.361785
0.0,127,482.403623
0.0,127,503.417854
0.0,127,525.366381
0.0,127,546.14029
0.0,127,567.736786
0.0,129,588.955659
0.0,129,610.876758
0.0,125,632.018945
9.0,404,706.005438
0.0,129,727.604458
6.0,382,796.935672
4.0,297,849.208981
0.0,127,870.514089
5.0,350,933.617397
5.0,350,998.285653
0.0,125,1019.650892
0.0,129,1041.5253
0.0,127,1062.68392
2.0,200,1096.864785
0.0,123,1117.992583
0.0,127,1139.784419
4.0,297,1192.720652
0.0,127,1214.463695
5.0,328,1274.81451
2.0,202,1310.131079
9.0,401,1382.311113
4.0,299,1434.49017
5.0,328,1494.058866
9.0,403,1566.593827
0.0,129,1588.508286
3.0,230,1627.861871
5.0,352,1692.151131
13.0,574,1796.602172
4.0,258,1842.631504
0.0,129,1863.998959
5.0,330,1923.459997
8.0,425,2000.110439
5.0,272,2048.693394
14.0,385,2117.375179
0.0,129,2139.243858
3.0,251,2183.527498
10.0,451,2264.208831
8.0,447,2343.383236
4.0,264,2388.936894
15.0,430,2467.416561
3.0,236,2506.659895
4.0,283,2555.338558
5.0,328,2614.100688
7.0,248,2657.749858
7.0,381,2724.428023
12.0,521,2816.814074
8.0,451,2897.827517
7.0,395,2968.80847
7.0,429,3043.5995
12.0,584,3147.652627
15.0,415,3219.948755
15.0,556,3318.696207
16.0,489,3405.664392
24.0,620,3514.905099
15.0,431,3591.383736
17.0,559,3689.64011
19.0,647,3804.852845
11.0,550,3902.44213
12.0,586,4006.523178
17.0,642,4121.713701
29.0,792,4263.809363
17.0,613,4374.213783
31.0,904,4537.537404
15.0,514,4628.445637
18.0,753,4764.556885
38.0,715,4893.670395
25.0,607,5002.508962
19.0,631,5115.691791
17.0,613,5224.769007
25.0,975,5399.869203
20.0,656,5515.319257
26.0,537,5610.249338
16.0,714,5739.233368
19.0,806,5884.334284
26.0,936,6050.385302
31.0,818,6195.180925
35.0,660,6314.171707
30.0,670,6433.845113
22.0,704,6560.764174
37.0,986,6736.07712
23.0,784,6875.713102
44.0,780,7016.393254
33.0,760,7152.837449
22.0,746,7285.800776
32.0,1022,7471.475564
25.0,545,7567.619299
35.0,999,7748.353992
22.0,882,7903.915453
29.0,685,8025.756467
30.0,744,8158.18822
30.0,846,8311.020203
30.0,650,8425.582013
53.0,1058,8613.163248
33.0,757,8747.249467
76.0,1112,8943.235785
42.0,672,9061.041046
32.0,902,9221.064807
31.0,817,9368.300551
76.0,1568,9647.91202
43.0,1168,9856.076792
40.0,1053,10044.865841
38.0,952,10212.74023
29.0,947,10383.617104
66.0,1058,10573.192503
39.0,1135,10777.035506
64.0,1365,11021.0715
49.0,1156,11227.234906
85.0,1583,11511.191661
90.0,1264,11738.982589
46.0,1187,11949.900682
54.0,978,12125.273421
64.0,1243,12348.437548
80.0,1379,12595.476032
79.0,1390,12844.973298
66.0,1127,13044.008773
372.0,1543,13319.360827
193.0,2057,13686.254288
65.0,1181,13897.328477
92.0,1618,14188.416605
91.0,1395,14437.879834
42.0,1226,14652.37637
141.0,1761,14967.516617
275.0,1641,15260.504714
172.0,1663,15556.565788
165.0,1751,15871.156443
109.0,1300,16102.781229
287.0,1133,16306.682177
156.0,1769,16622.61267
328.0,1789,16942.096934
118.0,1564,17219.336438
70.0,1480,17482.460464
359.0,1726,17790.836992
316.0,1265,18015.744937
286.0,1636,18308.797491
351.0,1827,18636.012872
316.0,1681,18936.324175
307.0,1376,19181.453186
112.0,1520,19451.534496
354.0,2137,19833.629371
79.0,1536,20107.216138
97.0,1298,20336.772557
273.0,1626,20626.539901
282.0,1278,20853.537366
249.0,854,21005.515867
284.0,1968,21356.285821
129.0,1518,21626.337835
353.0,1896,21965.744989
298.0,1838,22290.91738
359.0,1796,22610.947917
362.0,2089,22984.197908
414.0,2439,23419.379803
289.0,1794,23741.239408
380.0,2191,24133.320307
350.0,1961,24483.948483
386.0,2408,24912.381246
327.0,2052,25277.979679
388.0,2079,25648.572397
407.0,2168,26032.466726
313.0,1823,26359.213486
397.0,1801,26678.965649
101.0,1608,26960.867455
364.0,2062,27327.644129
390.0,2074,27693.92856
279.0,1632,27982.708847
347.0,2376,28406.451773
107.0,1477,28667.315946
384.0,1868,28998.776409
367.0,2047,29361.405463
378.0,1937,29704.58796
379.0,2117,30079.952054
338.0,1593,30359.815929
411.0,2179,30746.132292
408.0,2128,31122.744509
423.0,5357,32073.778655
365.0,1772,32385.080243
320.0,1973,32731.288453
408.0,2773,33222.918433
386.0,2284,33625.567311
395.0,1903,33962.904733
387.0,2339,34376.616746
400.0,2353,34791.159564
341.0,6436,35928.020541
429.0,2235,36323.503306
400.0,2120,36699.318974
396.0,2948,37217.901613
