# {"t_start": 1574172129.3330839, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,123,29.996575
1.0,171,62.02236
3.0,249,105.800339
1.0,155,133.664861
0.0,129,153.941731
1.0,153,179.904648
3.0,252,225.904571
0.0,129,248.019765
0.0,129,269.958822
5.0,352,335.751491
0.0,129,357.77897
6.0,377,427.721513
0.0,125,447.293324
3.0,252,491.905895
2.0,200,528.229792
0.0,129,550.583589
0.0,129,572.252232
2.0,202,606.686243
5.0,350,671.478803
0.0,129,691.529353
2.0,202,727.568725
0.0,127,748.740318
0.0,129,770.812451
3.0,248,814.722027
0.0,129,834.827624
2.0,202,870.665727
9.0,404,943.980182
5.0,352,1009.643833
2.0,200,1044.465962
2.0,200,1080.062644
0.0,129,1100.118232
2.0,202,1137.058697
9.0,404,1210.735849
0.0,125,1231.814974
2.0,198,1266.405734
2.0,198,1302.36026
1.0,174,1332.278273
2.0,202,1366.399844
0.0,129,1387.863464
2.0,220,1426.299205
1.0,174,1455.723913
5.0,334,1516.578607
2.0,202,1550.859351
2.0,188,1583.115294
1.0,153,1609.934909
2.0,202,1644.731548
3.0,216,1683.68646
4.0,267,1731.342124
4.0,263,1777.427913
1.0,173,1807.062432
2.0,225,1845.958667
0.0,129,1867.650264
8.0,447,1949.445577
11.0,498,2040.103816
2.0,224,2078.496398
14.0,401,2150.245762
16.0,671,2271.90627
6.0,399,2342.98782
3.0,230,2382.621501
6.0,379,2450.575873
10.0,494,2537.965384
18.0,725,2668.745813
33.0,906,2832.436205
18.0,375,2899.012602
14.0,383,2967.882703
22.0,677,3088.467408
17.0,657,3203.955693
16.0,451,3283.029898
20.0,726,3413.505838
15.0,456,3493.582994
15.0,470,3576.846477
25.0,753,3711.0985
12.0,588,3814.654427
12.0,614,3924.225515
16.0,633,4038.310555
17.0,465,4120.113751
24.0,722,4250.459753
22.0,557,4348.674685
21.0,485,4436.943153
23.0,832,4584.861904
17.0,668,4704.534307
18.0,723,4836.065608
30.0,804,4980.964603
38.0,1017,5164.927668
15.0,583,5268.066479
23.0,562,5368.565142
16.0,606,5474.988787
21.0,704,5600.790843
28.0,913,5765.81701
32.0,843,5915.753998
14.0,628,6027.46283
13.0,628,6138.668671
17.0,660,6256.654611
17.0,477,6340.257638
21.0,754,6476.765539
26.0,742,6609.057312
26.0,665,6726.927633
35.0,1154,6934.086244
45.0,1139,7140.670012
26.0,755,7273.894873
29.0,1009,7457.259311
48.0,899,7618.760348
32.0,998,7798.461579
25.0,814,7941.549294
28.0,872,8097.101504
18.0,608,8205.659918
31.0,798,8348.414469
29.0,898,8508.497282
37.0,973,8681.227471
53.0,1411,8931.222378
61.0,1201,9144.149966
46.0,1085,9338.475367
47.0,1141,9541.250165
52.0,1086,9736.243014
55.0,1235,9955.857912
41.0,1130,10157.980597
43.0,1065,10348.150516
64.0,1295,10581.327864
41.0,905,10744.606107
101.0,1541,11019.767416
187.0,1269,11246.762973
104.0,1568,11527.915406
36.0,1067,11719.045826
73.0,1307,11952.158991
49.0,1181,12164.034454
131.0,1675,12464.091361
107.0,1773,12784.022009
98.0,1712,13089.735089
102.0,1191,13302.391202
90.0,1389,13548.596403
73.0,1283,13777.360339
60.0,1132,13979.865893
272.0,1786,14301.067201
42.0,983,14474.231222
155.0,1429,14725.900087
98.0,1284,14954.823431
135.0,1549,15230.825231
293.0,1957,15580.99891
130.0,1620,15871.896233
348.0,1747,16186.466036
317.0,1868,16519.638263
272.0,2034,16884.965589
179.0,1851,17213.286373
329.0,1747,17524.258859
318.0,1879,17860.002726
310.0,1925,18203.037765
78.0,1209,18420.533077
364.0,1730,18728.414582
105.0,1219,18945.969153
164.0,1756,19259.787176
283.0,1643,19552.725944
189.0,1400,19802.161929
283.0,2038,20164.71464
51.0,1080,20356.174419
401.0,1708,20661.030689
256.0,1720,20967.820288
370.0,2310,21380.138282
363.0,2054,21746.407468
279.0,1856,22078.526906
343.0,1802,22397.071453
306.0,1685,22696.830333
319.0,2123,23076.919174
103.0,1511,23346.259201
388.0,2318,23761.778441
334.0,2062,24130.429536
339.0,1863,24463.281039
108.0,1278,24688.966201
385.0,2297,25099.023207
356.0,1689,25399.561552
369.0,1640,25690.712523
357.0,2126,26067.292842
403.0,2996,26603.088218
359.0,1761,26913.791507
402.0,2343,27330.125398
385.0,1744,27638.737443
428.0,2586,28097.327267
241.0,1634,28389.054039
336.0,1824,28711.981141
382.0,1500,28976.561399
378.0,2386,29400.537472
385.0,2327,29813.721231
285.0,1763,30124.775081
398.0,2352,30539.733238
311.0,1631,30827.942112
363.0,1923,31168.616341
316.0,2242,31567.085889
415.0,2508,32008.16296
430.0,2526,32454.141445
424.0,2240,32847.791294
427.0,2867,33355.692068
391.0,4733,34195.166903
298.0,2021,34552.929675
403.0,2464,34986.973959
379.0,1974,35333.13197
381.0,1911,35668.102546
372.0,1847,35994.301289
417.0,5264,36928.245908
425.0,3423,37530.541599
