# {"t_start": 1574172125.7230003, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,222,53.369259
2.0,188,86.564141
1.0,175,118.349425
1.0,173,147.688721
2.0,222,187.192067
4.0,297,241.590749
0.0,129,263.440398
1.0,156,290.327142
2.0,186,323.091892
2.0,198,359.235581
2.0,200,394.076391
0.0,129,416.454648
8.0,447,497.211194
2.0,200,533.807597
2.0,202,569.126626
4.0,297,621.596627
0.0,127,643.365167
0.0,127,665.34056
0.0,127,686.620005
0.0,129,708.305335
0.0,129,729.966699
3.0,246,774.033674
0.0,129,795.444704
9.0,404,868.080367
0.0,127,889.403659
0.0,129,909.764124
2.0,202,945.953435
0.0,125,967.580084
2.0,202,1003.580409
0.0,127,1025.404032
2.0,198,1060.586819
0.0,127,1080.658491
0.0,129,1102.024088
0.0,125,1123.699659
2.0,202,1159.882921
0.0,129,1181.767541
4.0,297,1235.128403
0.0,127,1256.88013
0.0,127,1278.495769
0.0,129,1299.403638
1.0,157,1327.955874
0.0,129,1348.00389
1.0,157,1375.43589
9.0,404,1447.515944
5.0,350,1509.872892
6.0,375,1577.654142
1.0,155,1603.690862
9.0,328,1663.341682
8.0,402,1736.608749
7.0,429,1813.673719
11.0,394,1884.792702
2.0,206,1919.879941
1.0,155,1946.307709
1.0,154,1974.100608
2.0,204,2008.377226
14.0,546,2107.212019
6.0,359,2171.983736
16.0,488,2260.721791
11.0,472,2344.248733
17.0,583,2449.624122
10.0,359,2511.940173
6.0,339,2571.752867
11.0,461,2653.873184
8.0,373,2720.401557
24.0,501,2809.65695
6.0,364,2874.560694
18.0,576,2977.600605
18.0,604,3085.860452
14.0,536,3178.887661
16.0,574,3280.489563
12.0,435,3356.927542
17.0,576,3460.756794
12.0,615,3569.958542
24.0,589,3673.093694
13.0,541,3769.37279
21.0,681,3890.2286
15.0,578,3994.257517
11.0,389,4063.145869
15.0,606,4172.132374
22.0,636,4283.976083
20.0,597,4392.525779
30.0,948,4562.960536
32.0,855,4716.740151
20.0,695,4842.261672
21.0,688,4965.453994
33.0,522,5058.267035
25.0,910,5223.328336
17.0,660,5339.800467
15.0,647,5455.044755
25.0,860,5608.77118
18.0,731,5740.436318
25.0,784,5880.436289
27.0,876,6036.412206
30.0,787,6175.895217
28.0,612,6285.864929
37.0,873,6443.714728
34.0,567,6544.84503
31.0,889,6703.432252
37.0,1145,6908.916247
23.0,689,7032.29667
28.0,714,7159.408464
45.0,736,7290.837144
32.0,1053,7481.757552
29.0,758,7617.774992
38.0,1001,7797.949155
38.0,1109,7995.092882
51.0,899,8155.56199
57.0,1358,8400.712525
49.0,872,8554.837334
76.0,1520,8825.32588
33.0,821,8969.664743
26.0,997,9146.204422
42.0,1119,9348.016903
43.0,940,9513.996472
55.0,1036,9699.20396
42.0,1074,9889.959971
44.0,1185,10101.189117
49.0,1127,10302.856713
29.0,772,10440.688305
36.0,844,10591.11261
71.0,1497,10862.017775
84.0,1405,11111.676971
87.0,1322,11349.532478
85.0,1305,11582.665921
43.0,1168,11792.059791
65.0,1182,12001.812769
60.0,1320,12239.653998
114.0,1654,12537.076694
122.0,1557,12817.090342
94.0,1320,13052.439852
97.0,1267,13277.308093
167.0,1493,13543.515
56.0,1133,13744.711356
100.0,1417,13999.156854
58.0,1236,14219.439936
136.0,1359,14462.44869
56.0,911,14621.564573
80.0,1519,14891.450045
85.0,1598,15176.620034
78.0,1188,15389.606848
198.0,1893,15727.241585
127.0,1492,15993.388313
102.0,1139,16198.396192
201.0,1679,16498.720274
81.0,1511,16769.376198
105.0,1332,17006.685404
288.0,1885,17341.263883
293.0,1964,17691.580229
309.0,1970,18042.557349
97.0,1373,18288.852074
259.0,1816,18614.002614
316.0,1962,18964.688059
296.0,1190,19175.712019
134.0,1643,19469.165902
349.0,1863,19800.65654
224.0,1953,20149.801425
315.0,1270,20373.992211
253.0,1862,20707.184618
335.0,1847,21036.256382
356.0,2283,21444.788061
152.0,1463,21704.102033
320.0,1724,22011.491814
369.0,2199,22403.852924
296.0,1589,22684.828543
409.0,2227,23083.613701
230.0,1958,23432.504213
265.0,1801,23755.338131
276.0,2112,24133.759199
267.0,2064,24502.988628
417.0,2471,24942.216711
239.0,1417,25194.464706
338.0,1603,25479.979663
200.0,1238,25698.407962
258.0,1977,26048.40116
343.0,2152,26434.481696
316.0,3966,27139.016699
323.0,1589,27420.14132
304.0,2202,27807.97987
412.0,2093,28180.912731
330.0,1869,28513.604431
85.0,1136,28714.606092
403.0,2766,29205.583935
350.0,1962,29554.003822
374.0,2096,29925.66936
391.0,2374,30342.956437
382.0,2087,30712.968407
461.0,3203,31281.420025
364.0,2173,31668.004091
427.0,2319,32075.989145
314.0,1588,32353.964412
423.0,2273,32754.045243
314.0,1683,33051.776926
424.0,3013,33584.399429
412.0,2533,34033.031845
380.0,2248,34431.360105
420.0,3220,35000.059923
400.0,2486,35435.25209
420.0,2723,35914.824472
416.0,4220,36665.827249
405.0,2498,37102.983773
400.0,2271,37504.430555
