# {"t_start": 1574118410.884924, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,173,43.306983
2.0,185,75.437094
1.0,173,104.733645
2.0,189,138.698787
0.0,127,160.399449
3.0,249,203.602622
0.0,127,225.22561
3.0,248,269.589265
0.0,127,290.962389
1.0,178,321.266543
2.0,202,357.443053
11.0,481,444.561011
0.0,127,465.898384
0.0,127,487.267926
0.0,129,509.190888
3.0,246,552.918437
5.0,350,614.730518
9.0,404,689.119358
2.0,202,723.677048
5.0,350,786.657115
0.0,129,808.278182
0.0,129,828.749139
0.0,127,850.258546
4.0,299,904.730859
0.0,123,923.806755
3.0,268,970.483392
0.0,129,992.618515
0.0,129,1014.026361
7.0,449,1094.646362
1.0,157,1120.881886
0.0,129,1142.741058
1.0,153,1168.290593
5.0,372,1234.370445
3.0,215,1271.962436
1.0,176,1301.818585
0.0,127,1323.15136
3.0,273,1370.818588
7.0,431,1446.718045
17.0,629,1560.743014
1.0,173,1591.563351
14.0,563,1692.429565
4.0,281,1741.196599
14.0,599,1848.263773
5.0,352,1910.35899
4.0,280,1959.194462
11.0,271,2006.882774
15.0,581,2111.494723
5.0,310,2164.530758
9.0,502,2253.557138
17.0,729,2382.350858
16.0,740,2513.542436
11.0,510,2603.882713
11.0,271,2650.334824
9.0,506,2739.049974
14.0,571,2839.23437
16.0,409,2909.567612
9.0,345,2969.694992
16.0,657,3086.339468
18.0,620,3195.131168
5.0,311,3247.916359
9.0,491,3335.054941
13.0,594,3439.498397
15.0,386,3507.19866
12.0,612,3614.875263
13.0,522,3706.999246
13.0,654,3821.954559
18.0,652,3936.403849
22.0,566,4035.638918
22.0,687,4156.166993
14.0,507,4245.986654
26.0,731,4376.547782
21.0,707,4501.062678
29.0,790,4641.465943
10.0,546,4737.751166
41.0,1117,4938.139685
25.0,810,5082.139602
22.0,733,5211.839959
14.0,641,5325.729078
16.0,732,5454.470261
25.0,863,5606.910549
18.0,498,5695.366618
24.0,848,5844.898247
16.0,599,5950.754898
28.0,809,6092.71098
24.0,866,6246.410463
49.0,1232,6464.715245
29.0,934,6630.791131
42.0,1158,6838.823428
37.0,898,6997.2664
23.0,746,7129.0034
16.0,698,7251.138946
31.0,867,7404.234888
23.0,829,7549.951593
33.0,854,7702.231613
21.0,744,7832.994824
31.0,970,8004.590801
36.0,1003,8181.742652
41.0,986,8355.114888
35.0,1025,8537.778884
30.0,905,8698.874817
57.0,1043,8883.926815
48.0,1254,9105.358835
67.0,1497,9370.090656
62.0,1445,9630.939713
55.0,1354,9869.583582
45.0,848,10019.022999
58.0,1069,10205.954905
60.0,1238,10424.895329
87.0,1561,10705.279537
54.0,1085,10895.370476
57.0,1278,11122.546512
113.0,1741,11430.982919
72.0,1531,11702.983946
75.0,1707,12004.910831
63.0,1357,12247.575531
88.0,1357,12489.414244
42.0,944,12657.050552
50.0,1063,12845.026594
89.0,1461,13105.699901
93.0,1474,13367.134271
65.0,1362,13610.034534
60.0,1065,13797.726624
99.0,1523,14065.654976
304.0,1675,14361.627511
80.0,1370,14605.678649
122.0,1605,14889.791191
270.0,1769,15202.9306
240.0,1380,15447.994368
155.0,1562,15726.101756
160.0,1589,16006.783597
320.0,1823,16329.610802
54.0,1077,16518.743028
241.0,1920,16858.502559
312.0,2069,17224.93139
302.0,1683,17524.223066
374.0,2284,17929.618981
319.0,1643,18221.380732
368.0,1800,18538.605237
342.0,2006,18890.990546
380.0,1749,19201.30345
198.0,1772,19513.999213
330.0,1863,19846.33052
127.0,1248,20066.925642
351.0,1838,20390.862776
331.0,2118,20765.843612
365.0,1946,21110.494774
387.0,2101,21484.034781
290.0,1829,21806.97498
259.0,1847,22132.727484
378.0,1992,22486.347147
377.0,2189,22877.027045
358.0,1867,23204.966974
361.0,2248,23605.279231
93.0,1291,23834.197015
367.0,1883,24166.514901
275.0,1524,24436.478818
130.0,1793,24753.622753
415.0,2383,25173.939691
390.0,2423,25600.375187
328.0,1918,25937.214891
368.0,1947,26277.546552
329.0,1621,26565.162712
400.0,2053,26926.69112
43.0,1139,27124.974859
404.0,2619,27587.442232
318.0,2503,28028.606436
395.0,2356,28439.902508
398.0,2063,28802.223423
386.0,2140,29177.783372
418.0,2328,29590.823295
268.0,1796,29904.274319
419.0,2401,30327.206962
386.0,1862,30655.070761
413.0,2317,31063.355126
416.0,2432,31495.195078
421.0,2734,31981.822189
420.0,3822,32661.13134
347.0,1704,32961.218656
437.0,2667,33432.634426
394.0,2379,33852.698504
390.0,2038,34214.287275
400.0,6720,35403.982491
422.0,2252,35799.306542
428.0,3331,36386.906791
361.0,1874,36714.802368
358.0,2195,37100.146443
