# {"t_start": 1574118415.560373, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,150,34.723571
4.0,297,87.997726
0.0,125,108.751118
4.0,319,166.242826
0.0,127,187.671427
3.0,250,232.660234
0.0,125,253.741399
9.0,403,326.443318
1.0,173,356.216947
9.0,404,429.691416
0.0,129,451.363837
0.0,127,472.703752
0.0,125,493.919345
2.0,200,528.175425
3.0,248,572.237247
1.0,173,601.212087
0.0,129,623.226315
3.0,248,667.201732
0.0,129,689.101108
0.0,129,710.678378
9.0,380,777.505828
0.0,129,799.05197
0.0,129,820.865997
2.0,198,856.250825
13.0,457,938.131377
0.0,127,959.048302
9.0,401,1031.209062
11.0,462,1114.11999
5.0,328,1172.044998
5.0,350,1235.79556
1.0,157,1261.780997
3.0,250,1305.917282
11.0,500,1394.559438
0.0,129,1415.66006
0.0,125,1436.021467
3.0,236,1477.085694
2.0,203,1511.347608
10.0,377,1579.502114
5.0,332,1639.166987
8.0,466,1721.252534
8.0,415,1794.945518
7.0,409,1867.456012
11.0,385,1935.518004
9.0,329,1994.663557
4.0,262,2040.82222
9.0,463,2121.136584
16.0,690,2244.898083
8.0,406,2316.305979
7.0,368,2379.178289
23.0,687,2501.372039
10.0,517,2592.799419
14.0,524,2684.957948
15.0,395,2753.425509
13.0,511,2842.043655
14.0,538,2936.572886
13.0,629,3047.504788
9.0,407,3118.067245
12.0,599,3223.282425
9.0,349,3284.87217
23.0,679,3405.319938
19.0,576,3506.281798
17.0,650,3620.73815
22.0,713,3747.449227
14.0,517,3837.545742
19.0,725,3964.998297
16.0,620,4074.78967
15.0,596,4178.733001
19.0,612,4287.52361
20.0,734,4418.738406
22.0,652,4533.716221
25.0,538,4628.731517
25.0,782,4767.307772
21.0,807,4910.535952
10.0,565,5010.520999
29.0,890,5168.731242
20.0,724,5298.194099
24.0,823,5443.781754
34.0,976,5614.887327
29.0,846,5766.541887
22.0,788,5906.315258
17.0,601,6011.610842
19.0,708,6135.407328
14.0,606,6242.70162
34.0,1014,6420.855449
22.0,832,6569.6307
20.0,769,6706.730071
18.0,637,6820.49701
24.0,733,6948.526732
38.0,982,7122.703189
32.0,699,7244.966418
32.0,899,7403.461896
52.0,1345,7641.46611
39.0,1040,7826.048821
51.0,1113,8025.051063
32.0,1012,8203.587681
43.0,1193,8414.826628
24.0,943,8582.49274
59.0,1471,8845.051469
72.0,1474,9105.554413
59.0,1232,9324.983201
41.0,1146,9528.85253
44.0,1193,9741.155154
27.0,837,9887.915668
112.0,1494,10151.392263
50.0,1093,10344.367556
51.0,1049,10530.286045
30.0,926,10694.46377
62.0,1011,10872.460334
76.0,1647,11166.504527
91.0,1526,11436.609414
81.0,1598,11720.266155
60.0,1257,11942.77335
61.0,1468,12202.325434
91.0,1413,12456.265496
235.0,1540,12728.971836
79.0,1251,12953.029116
130.0,1715,13258.847201
104.0,1398,13507.091352
84.0,1358,13747.509663
96.0,1693,14045.69128
96.0,1474,14305.561816
104.0,1541,14580.028937
230.0,1731,14886.96117
200.0,1575,15165.3307
337.0,1850,15496.121719
81.0,1318,15728.72526
193.0,1752,16037.839287
160.0,1471,16298.292561
104.0,1639,16587.358791
177.0,1410,16836.417893
337.0,1958,17184.108827
95.0,1419,17437.586512
124.0,1723,17741.910239
330.0,1880,18073.87791
196.0,1664,18367.342246
190.0,1781,18680.439475
340.0,1473,18941.073798
350.0,2231,19336.635909
242.0,1653,19630.408278
345.0,2149,20011.366701
385.0,2205,20401.820933
271.0,1629,20687.754503
200.0,1838,21015.678046
336.0,1879,21348.557421
384.0,1832,21670.853054
368.0,1927,22012.434296
359.0,1811,22332.699692
356.0,2146,22715.241449
393.0,2236,23110.054516
410.0,2466,23549.002583
314.0,1926,23890.458116
260.0,1752,24200.251126
365.0,2109,24575.51485
296.0,1983,24925.538576
354.0,1832,25248.320241
359.0,1903,25582.304432
409.0,2208,25970.104878
378.0,2249,26364.902172
361.0,1621,26651.045946
389.0,1962,26996.281193
350.0,2338,27407.890572
374.0,2023,27764.674359
424.0,2406,28186.630884
339.0,1741,28491.321105
406.0,2331,28899.878074
394.0,1826,29220.921955
396.0,2551,29672.602221
414.0,2925,30187.89529
392.0,2132,30562.03676
392.0,2533,31008.227871
396.0,1720,31313.581004
368.0,3345,31908.288803
326.0,1734,32216.365972
428.0,2879,32726.45635
367.0,2433,33156.993041
349.0,2184,33541.194501
400.0,2100,33914.718424
421.0,2738,34399.205741
336.0,1849,34723.134776
421.0,2975,35249.334149
417.0,2533,35693.654243
399.0,2263,36093.975624
428.0,2851,36592.820657
403.0,1917,36928.666637
