# {"t_start": 1574118416.7445073, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,123,26.930617
4.0,299,82.245271
2.0,187,114.244045
3.0,234,156.497652
3.0,227,195.770335
0.0,125,216.985125
3.0,250,261.765163
0.0,127,283.140808
3.0,252,327.917147
1.0,173,357.51987
2.0,202,392.379949
0.0,129,414.257734
4.0,319,472.342195
2.0,202,507.188497
0.0,125,528.112059
0.0,125,548.998016
5.0,350,612.349785
0.0,129,632.805909
2.0,202,668.633971
4.0,297,721.108609
0.0,129,742.582198
0.0,127,763.905297
0.0,127,785.042966
0.0,127,806.35425
2.0,202,841.404339
0.0,127,862.800048
2.0,202,898.635976
11.0,481,984.575636
4.0,299,1036.913368
0.0,129,1058.198237
1.0,157,1084.172931
1.0,157,1111.585108
5.0,372,1177.177698
2.0,202,1213.181754
1.0,157,1239.895396
5.0,350,1302.672466
1.0,157,1329.120183
4.0,265,1375.648632
3.0,253,1417.977675
2.0,186,1450.459506
3.0,216,1486.798708
2.0,223,1525.913829
3.0,232,1566.729125
1.0,176,1596.811867
5.0,297,1648.628875
8.0,299,1700.927713
2.0,199,1735.481691
12.0,520,1829.016029
9.0,491,1916.640384
5.0,295,1967.875754
6.0,399,2039.705327
21.0,725,2167.355192
12.0,548,2265.801607
10.0,360,2327.647105
8.0,284,2376.268773
6.0,345,2436.511497
18.0,662,2553.4483
17.0,748,2686.781888
9.0,480,2769.514783
15.0,378,2835.665011
12.0,574,2936.349078
16.0,489,3021.777892
12.0,605,3128.74402
8.0,407,3199.099813
16.0,651,3314.662077
8.0,421,3388.221679
12.0,321,3444.297863
10.0,499,3530.706498
12.0,560,3630.733324
20.0,675,3749.30836
14.0,658,3864.846071
31.0,766,4000.57315
16.0,801,4141.805834
23.0,603,4248.046108
17.0,477,4332.164706
17.0,499,4420.490983
11.0,514,4510.782479
20.0,747,4642.489744
14.0,622,4752.278352
21.0,842,4903.209897
15.0,726,5032.045934
33.0,775,5169.140457
13.0,637,5282.478509
26.0,872,5437.828209
7.0,430,5511.461323
24.0,783,5649.484308
20.0,832,5797.025743
22.0,674,5917.552352
25.0,715,6041.922115
33.0,965,6212.557726
42.0,1084,6405.792603
21.0,842,6554.654471
28.0,813,6700.170581
11.0,511,6790.263018
59.0,1282,7017.480585
27.0,873,7171.425792
18.0,648,7286.101627
25.0,718,7410.993007
61.0,1442,7668.538596
28.0,867,7820.730901
18.0,787,7960.327008
41.0,988,8134.820738
54.0,1295,8364.842523
43.0,1127,8566.333411
44.0,851,8716.243193
20.0,736,8846.15951
60.0,1400,9094.37038
24.0,896,9252.557164
34.0,879,9406.971347
62.0,1370,9652.998517
79.0,1542,9925.255188
34.0,1105,10119.3871
51.0,1119,10317.708942
92.0,1370,10562.260411
88.0,1355,10801.658139
79.0,1433,11056.131113
67.0,1540,11328.767031
50.0,1104,11525.250196
78.0,1410,11774.314217
80.0,1563,12051.583123
37.0,863,12203.118093
67.0,1208,12421.070433
61.0,1227,12637.50187
120.0,1680,12937.698512
93.0,1320,13172.638072
132.0,1732,13481.011102
102.0,1406,13731.533209
157.0,1665,14023.342644
133.0,1654,14314.749149
123.0,1249,14537.163193
259.0,2002,14892.577437
282.0,1413,15142.493282
90.0,1430,15395.897364
285.0,2114,15773.223048
295.0,1937,16115.30839
268.0,1690,16415.233786
285.0,1837,16739.593896
247.0,1442,16993.570081
215.0,1774,17309.364581
230.0,1779,17625.410207
203.0,1591,17905.966146
336.0,1814,18227.457616
374.0,1816,18547.286714
291.0,2060,18909.819889
290.0,1754,19221.72242
236.0,1982,19572.898634
395.0,2267,19976.335527
110.0,1188,20184.383981
352.0,3385,20785.706996
195.0,1468,21046.557448
242.0,1779,21361.734282
342.0,1315,21591.968508
383.0,1983,21942.290506
334.0,2102,22314.642914
349.0,1989,22668.898827
329.0,1668,22964.877326
325.0,2239,23361.466744
321.0,1826,23682.734332
410.0,2165,24069.59072
340.0,1957,24415.473825
376.0,2077,24782.377449
378.0,2284,25186.577563
36.0,965,25356.328445
379.0,1976,25702.586987
368.0,1957,26045.077229
409.0,2118,26418.709804
369.0,1864,26747.104786
379.0,1910,27082.691076
407.0,2240,27476.581459
399.0,1732,27782.560728
394.0,2106,28151.737895
431.0,2830,28647.969797
401.0,2053,29008.131854
379.0,2114,29381.301824
176.0,1497,29645.473243
398.0,2085,30009.645849
424.0,3305,30594.442953
425.0,2612,31054.271979
409.0,2304,31463.846773
427.0,2378,31885.339566
409.0,2226,32280.596132
371.0,1978,32631.456103
382.0,2079,32998.780836
398.0,2020,33355.337363
405.0,2289,33759.757347
355.0,2204,34149.939899
411.0,1880,34481.613014
423.0,2528,34927.445791
297.0,3555,35553.073264
422.0,2331,35965.501929
391.0,2239,36358.513109
412.0,2377,36776.260404
418.0,2571,37227.332999
