# {"t_start": 1574118412.5454524, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,247,54.760086
5.0,327,114.635488
2.0,200,149.277898
5.0,371,217.172655
0.0,127,238.735312
6.0,382,308.018924
1.0,157,334.603077
2.0,202,369.448085
4.0,299,424.467297
0.0,127,444.325946
2.0,200,480.029603
4.0,319,536.824751
0.0,129,558.286044
0.0,127,579.686972
0.0,129,601.066964
0.0,129,623.069288
2.0,202,657.558967
0.0,129,679.317711
0.0,129,701.063216
5.0,350,763.851442
0.0,129,785.421047
2.0,202,820.093776
0.0,129,842.169972
0.0,129,863.750636
5.0,372,930.795153
0.0,129,951.809559
0.0,129,973.595294
1.0,155,999.924227
3.0,246,1041.67928
2.0,224,1080.768382
0.0,125,1101.127997
3.0,239,1143.45434
9.0,427,1220.144371
2.0,202,1254.491584
1.0,155,1280.596212
2.0,205,1316.839788
9.0,404,1388.873315
1.0,155,1414.393954
2.0,204,1449.687126
6.0,346,1509.99454
0.0,127,1531.219556
1.0,155,1557.325626
5.0,295,1609.360036
11.0,472,1694.466413
4.0,278,1742.783203
14.0,552,1841.559943
7.0,248,1884.458137
7.0,413,1957.567484
13.0,367,2023.560911
4.0,282,2072.670995
21.0,608,2180.492296
24.0,736,2310.964621
18.0,723,2439.582253
24.0,552,2536.611698
14.0,504,2625.484612
15.0,613,2733.909662
19.0,611,2840.734813
10.0,386,2907.210577
21.0,610,3015.419751
12.0,586,3118.131146
14.0,598,3223.267121
11.0,586,3326.392535
12.0,554,3425.675907
11.0,484,3509.583822
9.0,448,3587.665282
9.0,482,3672.379659
30.0,879,3827.723551
7.0,379,3893.323899
18.0,687,4014.527406
16.0,573,4114.827837
16.0,713,4241.863633
29.0,924,4406.231056
18.0,689,4527.808254
17.0,555,4627.289956
29.0,788,4766.775339
19.0,787,4906.744427
11.0,550,5003.880625
24.0,927,5168.665313
23.0,794,5310.043377
22.0,515,5400.723215
26.0,820,5544.397454
14.0,524,5635.733087
31.0,753,5770.369583
31.0,1150,5974.7442
28.0,864,6127.630133
25.0,766,6262.527359
16.0,737,6392.389297
33.0,884,6549.835349
30.0,868,6704.44246
31.0,1080,6897.35973
34.0,724,7023.547012
21.0,695,7146.511492
38.0,940,7312.979068
54.0,1232,7529.907433
43.0,1201,7744.875099
24.0,924,7907.560459
62.0,1371,8149.811508
58.0,1360,8392.884369
38.0,1046,8578.676386
59.0,1258,8802.892471
34.0,850,8952.13932
47.0,989,9126.611134
63.0,1393,9374.008666
31.0,1009,9553.795989
33.0,1034,9736.759404
24.0,850,9887.083014
48.0,1335,10121.651521
55.0,1313,10353.50342
50.0,1226,10572.923858
53.0,1274,10798.503127
48.0,1048,10983.77297
85.0,1628,11272.707069
53.0,1294,11501.740501
67.0,1438,11757.89335
50.0,1018,11936.067154
77.0,1350,12175.7091
64.0,1475,12440.007296
113.0,1764,12753.351673
87.0,1407,13004.880728
115.0,1610,13291.871121
54.0,997,13467.895411
89.0,1478,13730.749944
63.0,1223,13946.2512
57.0,1034,14127.021045
78.0,1097,14318.824414
77.0,1281,14546.541229
64.0,949,14714.755644
118.0,1503,14979.67505
127.0,1313,15211.407357
192.0,1587,15496.123302
102.0,1345,15733.476723
124.0,1678,16030.299754
81.0,1459,16286.738774
90.0,1277,16513.308702
75.0,1097,16706.786194
211.0,1734,17012.282717
348.0,1874,17345.571419
101.0,1426,17599.492163
185.0,1913,17936.283392
154.0,1604,18221.57951
195.0,1704,18521.187879
382.0,2095,18890.171126
325.0,1696,19190.239156
167.0,1679,19487.143928
384.0,1867,19819.953433
391.0,2243,20215.81973
103.0,1227,20432.607234
346.0,2093,20804.503104
181.0,1292,21033.003961
199.0,1521,21301.74978
272.0,1937,21642.819362
343.0,2064,22009.031034
303.0,1619,22294.147202
244.0,1594,22577.875446
347.0,2162,22961.471384
320.0,1704,23263.723837
341.0,2272,23664.951549
366.0,1987,24020.166877
342.0,2459,24455.719715
393.0,1777,24769.775253
307.0,1500,25032.903484
305.0,1664,25326.668434
320.0,1698,25623.587283
382.0,2539,26069.586919
315.0,1782,26383.3357
374.0,1697,26681.846025
377.0,1992,27032.027071
393.0,1902,27367.390908
151.0,1690,27664.434981
350.0,1615,27948.738911
391.0,1776,28259.321872
375.0,1992,28607.975
333.0,1989,28955.654624
365.0,2152,29336.133641
343.0,2065,29700.262791
349.0,2951,30219.881126
328.0,2031,30577.552475
410.0,2670,31048.391075
322.0,1494,31312.724226
349.0,2095,31684.064036
372.0,2059,32049.493735
321.0,1801,32368.088748
387.0,2227,32763.306619
320.0,1558,33038.60275
368.0,2178,33422.463944
403.0,2113,33794.763096
414.0,2335,34208.82331
412.0,4271,34964.267202
422.0,2456,35396.230562
414.0,2355,35811.070652
390.0,2410,36235.098094
389.0,2302,36638.438569
396.0,2792,37129.174625
