eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
126.65853658536585,0.0,470,0.00041425665,0.0,1.3858718,-0.00038926932,0.04808714,0.009777665138244629,1,128,26.136915896087885,12288
154.48,0.68,507,7.314692e-05,0.0,1.3849766,-0.00019100303,0.03142347,0.0066024065017700195,2,256,50.363429583609104,24576
184.85,1.4,510,5.1742885e-05,0.0,1.3839805,-3.331078e-06,0.031089248,0.015978693962097168,3,384,74.41903489083052,36864
192.6,1.58,511,1.1447672e-05,0.0,1.3839439,5.929923e-06,0.032915413,0.024121642112731934,4,512,98.46330505236983,49152
183.5,1.41,508,7.032952e-05,0.0,1.3844817,-0.000106585416,0.03140081,0.035550475120544434,5,640,122.6237418986857,61440
175.12,1.18,502,1.7613305e-05,0.0,1.385328,-5.8789647e-07,0.034345888,0.05514615774154663,6,768,147.05730366706848,73728
181.65,1.43,508,6.393987e-05,0.0,1.3849578,-0.00010295951,0.035106122,0.05897647142410278,7,896,171.19975154846907,86016
190.1,1.59,506,0.00010272544,0.0,1.3834113,-2.4074745e-05,0.03729703,0.08083832263946533,8,1024,195.4682392217219,98304
183.97,1.45,505,0.00035247253,0.0,1.3810042,-0.0003780479,0.03245248,0.10689401626586914,9,1152,219.75755994021893,110592
173.19,1.15,510,0.00079564453,0.003967285,1.3748689,-0.00016661365,0.0346673,0.16233766078948975,10,1280,243.82440911233425,122880
181.87,1.31,505,0.0003482286,0.0,1.3720098,-0.00018911205,0.03445008,0.2345532774925232,11,1408,268.1185258254409,135168
182.99,1.36,513,0.00060025067,0.01369222,1.3636167,-0.00024212588,0.033008806,0.338390052318573,12,1536,292.0425376854837,147456
199.01,1.9,516,0.0007235787,0.0,1.3596172,-0.0003706924,0.044327855,0.38207411766052246,13,1664,315.8266037106514,159744
214.0,2.32,508,0.001011724,0.0154418945,1.3632196,-0.00042088196,0.034656815,0.4404633045196533,14,1792,340.0086709782481,172032
210.13,2.17,506,0.001034985,0.016194662,1.3632993,-0.00030806442,0.029057797,0.5020963847637177,15,1920,364.2874361798167,184320
205.02,2.11,511,0.0005465799,0.0024210613,1.3676687,-0.00027525605,0.033795353,0.5437598824501038,16,2048,388.3091624453664,196608
192.87,1.87,506,0.0010303061,0.019978842,1.3518091,-0.00065876177,0.028561275,0.6270746290683746,17,2176,412.5766886435449,208896
196.76,1.83,512,0.0007340362,0.029398602,1.355235,-9.963554e-05,0.027738465,0.6726367175579071,18,2304,436.53692081943154,221184
209.69,2.1,509,0.0012922449,0.011983236,1.3635874,7.7556746e-05,0.024532065,0.7127139866352081,19,2432,460.64105743169785,233472
207.88,2.05,513,0.0016679647,0.056152344,1.3480362,-0.0013120768,0.026702126,0.7291366457939148,20,2560,484.5717987008393,245760
207.54,2.03,508,0.0008089909,0.019877117,1.3433948,-0.00069805427,0.020878455,0.7877399027347565,21,2688,508.7182201035321,258048
212.84,2.22,512,0.00058216054,0.01586914,1.3413893,-0.0006884823,0.021178283,0.7977477461099625,22,2816,532.6911808177829,270336
214.8,2.26,516,0.0011628582,0.009297689,1.3248785,-0.0005075922,0.017042965,0.8374535888433456,23,2944,556.4839483574033,282624
215.72,2.28,513,0.00078768807,0.010986328,1.3232553,-0.0005362774,0.01271697,0.8786617368459702,24,3072,580.4210828989744,294912
198.97,1.8,513,0.0013491922,0.009338379,1.3062313,-0.0005222092,0.011377878,0.901171900331974,25,3200,604.3613485433161,307200
188.45,1.58,508,0.00085995893,0.00197347,1.3001524,-0.0004589924,0.012980243,0.8838247135281563,26,3328,628.5250140875578,319488
210.18,2.21,515,0.0011256556,0.05165609,1.279572,-0.0005755501,0.011602895,0.9000611156225204,27,3456,652.3460865579545,331776
221.39,2.53,511,0.0011145656,0.02126058,1.2922175,-0.0004873561,0.009124935,0.9180433228611946,28,3584,676.3689726442099,344064
215.85,2.51,512,0.0018317162,0.06370036,1.3215011,-0.000842846,0.008797601,0.9135662913322449,29,3712,700.3645467497408,356352
209.59,2.29,519,0.0012640795,0.01792399,1.3096836,-0.0006787826,0.00889774,0.9129149466753006,30,3840,724.0338787473738,368640
203.22,1.97,519,0.00020015339,0.0,1.2991362,-0.00015432699,0.009377628,0.9258342757821083,31,3968,747.6653187572956,380928
207.39,2.2,510,0.0009147002,0.02903239,1.2928776,-0.00077236095,0.008343963,0.9304388239979744,32,4096,771.7227599732578,393216
204.15,2.02,513,0.0012981885,0.010009766,1.3009812,-0.000103147955,0.0062841964,0.9485396482050419,33,4224,795.6392834149301,405504
206.81,2.21,506,0.0016844296,0.036987305,1.317781,-0.0009266954,0.0063014133,0.9371208921074867,34,4352,819.9004293754697,417792
194.72,1.74,512,0.00056018744,0.014160155,1.3253058,-0.00072424294,0.008247615,0.9342423751950264,35,4480,843.8929967172444,430080
200.39,2.04,510,0.0012622667,0.019246418,1.3374113,-0.0006299527,0.0070719733,0.9404154308140278,36,4608,867.9740414395928,442368
209.05,2.33,513,0.00088258955,0.03470866,1.3479223,-0.00067946845,0.009619788,0.9257892519235611,37,4736,891.9177422076464,454656
218.4,2.49,514,0.0005531646,0.017740885,1.3497353,-0.00041428828,0.011371692,0.9040475860238075,38,4864,915.8052111044526,466944
227.35,2.76,530,0.0011789611,0.019795736,1.3466978,-0.0012705453,0.015932154,0.867863655090332,39,4992,938.974074408412,479232
227.26,2.82,512,0.0009963654,0.023742676,1.3497113,-0.0008665443,0.0108243,0.9152125045657158,40,5120,962.9430779777467,491520
219.48,2.56,508,0.0011031167,0.019165039,1.3553466,-0.00080799276,0.009369778,0.9265476390719414,41,5248,987.1159347109497,503808
224.79,2.69,515,0.0011308938,0.036844887,1.3591436,-0.0013849363,0.016549729,0.8682044595479965,42,5376,1010.9519222266972,516096
225.58,2.7,524,0.0008457967,0.025716146,1.3631712,-0.0011849849,0.015480811,0.8678277432918549,43,5504,1034.3852901794016,528384
229.8,2.83,519,0.0015691025,0.062337242,1.3567232,-0.0022047583,0.02262708,0.8120637089014053,44,5632,1058.0306572951376,540672
237.25,2.89,530,0.0010287134,0.02630615,1.3526996,-0.0015405089,0.022908956,0.8097008019685745,45,5760,1081.2009562663734,552960
247.32,3.15,523,0.0011624245,0.028808594,1.3518765,-0.0013349357,0.024252651,0.7706348747014999,46,5888,1104.6632956936955,565248
242.39,3.03,506,0.0010103101,0.049438477,1.3472207,-0.00066020445,0.027285894,0.7532741129398346,47,6016,1128.9019881375134,577536
245.9,3.3,521,0.000996448,0.022562662,1.3499975,-0.0009828957,0.02733481,0.7375250160694122,48,6144,1152.4460140541196,589824
247.02,3.23,518,0.0010466871,0.04667155,1.3456256,-0.0016236934,0.023276847,0.7917881608009338,49,6272,1176.127833031118,602112
242.6,3.05,511,0.0010131374,0.022664389,1.3364642,-0.0014783561,0.019887362,0.8278537541627884,50,6400,1200.1353181675076,614400
236.09,2.99,503,0.0015903556,0.04874674,1.3295183,-0.0014947043,0.025649447,0.7567964345216751,51,6528,1224.558796133846,626688
251.17,3.36,523,0.0008838642,0.035359703,1.3203012,-0.0012489893,0.023477925,0.7814382612705231,52,6656,1248.0176065824926,638976
253.5,3.48,514,0.0009168704,0.026977539,1.3241506,-0.0011900576,0.025924586,0.7547989040613174,53,6784,1271.8931774795055,651264
267.74,4.08,517,0.0012584594,0.04730225,1.3209916,-0.001671747,0.029895615,0.7423650026321411,54,6912,1295.6294605322182,663552
279.09,4.42,515,0.0010028713,0.03485107,1.315582,-0.0014750265,0.02366137,0.7433839440345764,55,7040,1319.4566304832697,675840
260.12,3.66,518,0.00076137355,0.025227865,1.3068402,-0.0013764191,0.02207527,0.7753254324197769,56,7168,1343.137695159763,688128
256.04,3.53,518,0.0011338062,0.043945312,1.2920065,-0.001894411,0.026246965,0.7488582134246826,57,7296,1366.8443800769746,700416
259.75,3.74,524,0.0015392363,0.06341553,1.2839315,-0.0017473276,0.028806066,0.6943486928939819,58,7424,1390.2750011570752,712704
256.71,3.59,528,0.0008628565,0.022705078,1.2842617,-0.0015207311,0.027968217,0.6955828368663788,59,7552,1413.5059130638838,724992
275.76,4.25,526,0.0009923044,0.03401693,1.2832232,-0.0012286403,0.034168474,0.6771900653839111,60,7680,1436.8454176597297,737280
