# {"t_start": 1574118409.7062645, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,208,50.686607
0.0,127,72.50707
0.0,129,94.298532
2.0,224,132.718492
2.0,200,168.926665
3.0,248,213.483255
3.0,253,258.758606
2.0,222,297.021289
2.0,202,332.71863
1.0,157,359.678491
0.0,125,380.918409
0.0,129,402.733311
0.0,129,423.278505
0.0,127,444.407053
0.0,127,465.854451
0.0,127,487.177074
0.0,129,509.058762
0.0,129,530.670459
2.0,202,565.082696
9.0,404,638.275137
10.0,451,720.814514
2.0,200,754.526514
9.0,403,827.407347
2.0,200,863.104001
5.0,372,930.378474
2.0,185,961.162705
2.0,198,995.354407
3.0,229,1035.56682
2.0,224,1074.706489
10.0,451,1154.763656
3.0,251,1199.066838
0.0,129,1220.806935
3.0,248,1264.562438
3.0,234,1304.522421
4.0,281,1353.9507
2.0,204,1389.716487
6.0,400,1460.258519
2.0,200,1493.874512
10.0,366,1559.438884
6.0,375,1626.986802
15.0,597,1734.555091
12.0,410,1807.582432
6.0,404,1879.062385
6.0,356,1940.766458
3.0,254,1985.158436
11.0,271,2033.122797
5.0,317,2089.222458
5.0,314,2143.002516
10.0,394,2211.968001
6.0,402,2282.342535
8.0,428,2357.267061
6.0,354,2418.962862
12.0,529,2511.706651
7.0,437,2587.986505
8.0,408,2659.198842
21.0,740,2790.098873
14.0,553,2886.846614
17.0,643,3000.319193
9.0,464,3082.462537
12.0,581,3183.391166
10.0,432,3258.710527
7.0,447,3337.870541
14.0,594,3442.374423
15.0,701,3566.798376
15.0,527,3660.282472
9.0,419,3732.907131
17.0,667,3849.494674
24.0,730,3977.550818
16.0,627,4088.822782
17.0,671,4206.958698
19.0,612,4315.482887
16.0,591,4420.944104
34.0,888,4577.970901
12.0,302,4631.114792
11.0,523,4723.458256
13.0,509,4811.182497
37.0,949,4981.954933
22.0,706,5106.166858
20.0,770,5242.987268
29.0,659,5360.375461
28.0,731,5489.418768
14.0,622,5597.414946
17.0,737,5728.879037
23.0,589,5833.410612
49.0,1259,6055.438806
24.0,828,6202.39517
37.0,970,6373.738403
17.0,739,6504.770509
14.0,631,6616.502805
28.0,886,6774.751721
25.0,722,6902.643069
35.0,1079,7093.099456
45.0,1167,7300.186709
37.0,989,7475.01079
28.0,986,7648.167359
24.0,841,7797.951595
38.0,1017,7979.255106
28.0,1085,8169.653171
34.0,950,8337.472356
55.0,1374,8583.24676
55.0,998,8760.771033
20.0,784,8899.698636
28.0,776,9035.046599
70.0,1609,9320.418718
66.0,1529,9594.631119
58.0,1357,9835.910935
75.0,1548,10108.802674
44.0,1035,10291.856687
36.0,1190,10502.202677
71.0,1272,10729.067416
77.0,1622,11015.759214
65.0,1364,11258.767448
58.0,1283,11485.470903
46.0,1199,11697.542887
77.0,1526,11968.150772
69.0,1413,12219.019197
111.0,1568,12499.618947
254.0,1745,12809.374843
94.0,1731,13120.106438
133.0,1718,13425.131094
81.0,1397,13673.11508
165.0,1861,14001.986708
89.0,1378,14244.030792
325.0,1830,14569.463082
71.0,1475,14830.879295
218.0,1590,15113.682525
299.0,1586,15394.21896
301.0,1685,15693.314984
359.0,2082,16062.30264
263.0,1690,16362.030304
249.0,1678,16658.230517
301.0,1307,16888.386733
98.0,1216,17103.607226
69.0,1338,17341.242521
128.0,1648,17633.462484
367.0,2054,17997.258902
356.0,1983,18347.530682
428.0,2658,18817.978475
400.0,2264,19217.99114
345.0,1765,19531.090388
370.0,1950,19878.29941
376.0,2071,20242.835316
378.0,1903,20580.343392
324.0,2083,20949.326823
336.0,1959,21296.811018
342.0,2225,21690.831015
372.0,2159,22074.084092
355.0,2212,22465.482828
362.0,1747,22776.614999
315.0,2027,23134.262893
130.0,1494,23400.815256
172.0,1497,23663.21074
343.0,1865,23996.293037
292.0,1347,24232.038865
328.0,1591,24514.659274
160.0,1815,24833.503122
330.0,1760,25145.031998
416.0,2120,25517.858955
361.0,1510,25782.906512
401.0,2513,26223.22687
389.0,2066,26589.09113
406.0,2249,26985.06659
258.0,1792,27300.838843
413.0,2355,27715.211149
411.0,2212,28105.548848
417.0,2316,28508.798921
391.0,2107,28879.475001
325.0,1918,29216.8029
390.0,2190,29605.054476
401.0,1907,29938.084654
308.0,2080,30303.095068
388.0,1777,30615.706985
399.0,2397,31037.8905
320.0,1953,31385.150864
362.0,2310,31794.450842
391.0,2017,32153.270899
413.0,2181,32539.49561
371.0,3618,33181.701424
413.0,2411,33605.818699
299.0,1750,33917.05949
342.0,1644,34206.45067
322.0,1886,34539.12798
340.0,2129,34913.806969
351.0,1764,35225.06703
362.0,2071,35586.794082
394.0,2180,35972.387619
378.0,2255,36368.006474
273.0,2030,36723.010682
415.0,2870,37227.391879
