# {"t_start": 1574118414.54355, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,182,41.344268
0.0,127,63.143502
0.0,129,84.727001
0.0,127,104.635878
1.0,173,135.848042
0.0,129,157.881397
0.0,125,177.628356
5.0,330,238.185042
1.0,150,263.684978
0.0,127,285.051116
2.0,202,319.610098
0.0,127,341.222491
2.0,202,377.413158
1.0,174,407.115003
0.0,129,428.888977
0.0,127,450.228947
3.0,248,494.514181
0.0,129,514.970477
4.0,299,569.208473
0.0,123,589.766992
0.0,127,609.699189
0.0,129,631.503026
0.0,125,652.469847
5.0,347,715.337452
0.0,129,736.905175
0.0,123,757.051353
0.0,129,777.452316
10.0,453,860.678167
2.0,202,895.351633
0.0,129,916.797319
3.0,253,960.927914
9.0,404,1033.66836
1.0,174,1062.742403
1.0,155,1089.646919
3.0,228,1128.643691
2.0,202,1164.156322
4.0,280,1213.631431
10.0,452,1294.664527
0.0,129,1316.370696
10.0,516,1408.772742
7.0,398,1478.963933
6.0,381,1547.269075
3.0,231,1588.312394
6.0,400,1659.171096
7.0,250,1701.736375
2.0,224,1740.825308
5.0,354,1804.061498
6.0,379,1871.363957
15.0,441,1948.982739
3.0,232,1989.824641
5.0,332,2048.326398
6.0,362,2111.356178
7.0,447,2189.275648
6.0,389,2257.804185
12.0,600,2364.478158
12.0,582,2466.419111
8.0,410,2537.732848
16.0,735,2668.91836
14.0,569,2768.036192
23.0,776,2905.046921
16.0,484,2990.22044
19.0,778,3128.369162
17.0,732,3256.697053
23.0,681,3379.062271
15.0,618,3487.44845
17.0,657,3602.47057
29.0,880,3759.350855
14.0,696,3881.108392
13.0,650,3996.201509
13.0,552,4094.186078
15.0,651,4209.02222
13.0,485,4293.112103
14.0,573,4395.303387
14.0,554,4492.806929
19.0,554,4590.276493
20.0,687,4711.830611
14.0,665,4828.974252
20.0,505,4918.246632
16.0,711,5045.897663
27.0,765,5181.224509
17.0,602,5287.282758
18.0,650,5402.488484
35.0,833,5549.86871
17.0,651,5662.774727
21.0,775,5800.472538
22.0,752,5933.971272
17.0,621,6042.634022
14.0,604,6149.065712
16.0,677,6269.24882
31.0,1004,6445.287128
32.0,951,6615.60438
26.0,692,6738.988803
22.0,734,6869.812953
26.0,840,7016.780791
23.0,701,7140.764512
17.0,637,7251.577967
40.0,1208,7466.196707
41.0,1046,7650.904145
34.0,1124,7850.373098
40.0,977,8024.369604
25.0,703,8146.156385
50.0,1149,8350.024712
71.0,1335,8589.884514
32.0,1107,8785.868517
17.0,709,8911.834922
59.0,1512,9178.4089
57.0,1436,9433.536927
80.0,1541,9708.735002
43.0,865,9861.416815
64.0,1392,10107.219061
44.0,1056,10293.580313
38.0,920,10455.477177
44.0,1076,10647.154808
66.0,1296,10875.769788
111.0,1692,11177.380695
61.0,1337,11413.827119
63.0,1363,11655.672006
45.0,727,11784.240581
115.0,1514,12050.30088
97.0,1561,12330.378459
99.0,1593,12614.516371
103.0,1476,12877.114841
60.0,1289,13106.554673
69.0,1312,13339.399968
81.0,1525,13610.720713
65.0,1294,13839.316427
370.0,1974,14187.612993
151.0,1441,14442.457083
141.0,1642,14734.444256
115.0,1342,14971.636304
163.0,1816,15294.044394
108.0,1395,15542.39823
203.0,1924,15883.206148
176.0,1542,16155.85888
63.0,1208,16369.918316
55.0,1409,16618.272062
122.0,1569,16895.223336
273.0,1584,17174.462495
71.0,1005,17353.452813
312.0,2166,17738.660467
268.0,1986,18089.447845
246.0,1502,18354.539787
348.0,1953,18698.096009
303.0,1944,19042.603975
277.0,1679,19339.123374
261.0,1606,19623.508998
390.0,1979,19975.859148
353.0,1866,20304.272605
341.0,1935,20646.353447
313.0,1749,20957.461451
85.0,1065,21144.460233
274.0,1874,21477.593831
329.0,1985,21828.164271
333.0,2144,22207.205606
128.0,1545,22480.826687
107.0,1423,22734.246387
362.0,2075,23100.638513
348.0,2041,23461.468883
354.0,1781,23776.84929
414.0,2473,24215.57864
223.0,1688,24517.695769
403.0,2294,24921.297604
362.0,2034,25280.518995
408.0,1997,25631.468034
258.0,1541,25901.368755
368.0,2029,26255.854986
390.0,2206,26645.839941
363.0,1999,26998.588361
355.0,1668,27292.591584
344.0,1864,27619.580281
402.0,2182,28003.589485
393.0,2139,28378.537775
334.0,2000,28728.100171
409.0,2311,29133.67978
380.0,2196,29522.636467
415.0,3343,30111.609265
322.0,1551,30383.820676
395.0,1905,30718.100621
392.0,1849,31045.033015
290.0,1792,31362.582594
413.0,2773,31854.640233
301.0,1705,32157.018681
392.0,2372,32578.733567
405.0,2739,33063.461843
75.0,1369,33301.947697
399.0,3826,33982.395824
382.0,1932,34323.12179
367.0,2243,34717.991624
368.0,2114,35091.451413
320.0,2138,35467.099703
428.0,2601,35924.82879
424.0,4958,36798.303592
348.0,2120,37170.648144
