# {"t_start": 1574118411.2643554, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,33.529506
0.0,127,55.072294
3.0,249,99.804097
3.0,252,144.962857
3.0,252,190.225989
1.0,155,216.894214
4.0,325,274.965909
0.0,129,296.70192
0.0,129,318.314323
0.0,127,339.702871
4.0,320,396.85021
2.0,202,433.014951
0.0,129,454.650032
0.0,127,476.062351
3.0,231,516.195591
0.0,125,536.97302
0.0,127,558.13597
5.0,350,621.515673
0.0,129,643.407284
2.0,202,677.877925
0.0,127,699.350252
1.0,176,728.937927
0.0,129,750.354244
7.0,432,828.385065
0.0,127,849.892841
0.0,127,871.270039
0.0,129,893.122056
2.0,200,928.301609
0.0,129,947.993883
10.0,451,1030.40238
0.0,129,1051.606088
4.0,317,1106.586367
0.0,129,1128.137093
0.0,127,1149.380833
2.0,202,1183.570481
1.0,157,1210.094733
3.0,235,1251.954086
0.0,125,1272.610637
12.0,533,1368.885999
8.0,331,1427.520782
11.0,480,1512.354398
5.0,309,1568.102326
17.0,672,1689.826387
11.0,472,1773.393564
20.0,556,1874.031903
3.0,253,1916.213946
15.0,569,2019.859158
7.0,426,2094.854357
14.0,451,2173.22358
3.0,256,2217.80924
6.0,337,2276.914461
10.0,497,2364.843567
11.0,529,2457.815183
4.0,260,2500.518402
18.0,563,2601.339435
9.0,461,2681.491094
13.0,447,2759.958671
13.0,605,2865.514417
13.0,608,2972.675438
20.0,686,3094.594113
19.0,691,3215.174406
18.0,711,3341.86607
19.0,709,3467.481999
16.0,616,3575.71002
20.0,630,3687.978224
19.0,563,3786.175506
17.0,686,3906.082105
13.0,560,4006.110356
23.0,704,4129.402607
10.0,550,4226.214774
15.0,448,4305.685585
9.0,503,4393.034135
22.0,738,4524.354741
39.0,1080,4717.395265
14.0,654,4832.570652
32.0,944,5002.319594
10.0,486,5087.270005
32.0,1014,5268.118244
20.0,637,5381.47863
21.0,608,5488.062435
17.0,636,5599.758667
44.0,1219,5817.062932
24.0,778,5954.510293
23.0,904,6113.830564
24.0,896,6273.494835
43.0,776,6409.814242
17.0,609,6515.738859
24.0,681,6638.28329
26.0,762,6773.395086
21.0,623,6883.370346
26.0,842,7032.230995
34.0,881,7185.886987
28.0,983,7360.806314
37.0,927,7524.202591
58.0,1272,7751.274687
45.0,1190,7962.242774
63.0,1349,8201.883903
44.0,1203,8414.925851
37.0,1117,8614.406988
64.0,1354,8854.839234
37.0,949,9021.626305
47.0,1064,9209.898036
55.0,1243,9431.086374
49.0,1190,9643.734885
54.0,1041,9827.364686
38.0,1057,10012.771248
40.0,1047,10195.978531
75.0,1311,10430.074564
78.0,1388,10676.946651
45.0,1146,10878.991127
90.0,1693,11180.790308
83.0,1475,11442.147194
91.0,1136,11643.764739
94.0,1385,11888.602223
47.0,1063,12074.986748
28.0,836,12224.050754
106.0,1664,12521.526247
59.0,1179,12729.98157
67.0,1024,12913.610219
50.0,1347,13152.422377
49.0,1216,13368.777986
207.0,1466,13628.874488
265.0,1786,13945.322886
94.0,1641,14232.394258
140.0,1858,14563.994845
202.0,1925,14906.526394
206.0,2051,15269.822443
51.0,1045,15455.955389
57.0,1301,15685.390646
89.0,1163,15890.475255
140.0,1587,16170.730787
137.0,1600,16454.245653
300.0,1909,16791.894739
328.0,1755,17102.594767
371.0,1824,17428.194493
98.0,1725,17732.963126
100.0,1435,17985.310624
194.0,1126,18184.866098
320.0,1997,18537.913769
359.0,1800,18854.76184
295.0,1944,19198.693805
180.0,1639,19487.531562
325.0,1890,19824.402769
376.0,2006,20179.262919
408.0,2162,20560.934164
292.0,1892,20896.754416
339.0,1992,21249.736591
359.0,1614,21535.651601
384.0,2193,21922.878509
162.0,1734,22228.742136
379.0,2587,22691.318082
389.0,2081,23059.078176
377.0,1837,23385.283229
385.0,2087,23753.338739
347.0,1664,24050.054231
185.0,1827,24372.663248
257.0,1825,24696.377891
183.0,1708,24997.766912
361.0,2202,25386.765603
372.0,2222,25776.343442
389.0,2294,26178.290116
428.0,2793,26670.84597
133.0,1547,26943.459238
316.0,1747,27250.6705
383.0,2056,27613.622264
425.0,2850,28115.414407
334.0,1830,28434.462297
370.0,2321,28842.106637
400.0,2290,29244.898631
369.0,2131,29623.082672
328.0,1138,29819.056634
377.0,2159,30199.969847
418.0,2843,30700.143693
420.0,2921,31218.739258
338.0,2227,31612.786721
405.0,2473,32052.279002
392.0,2315,32462.154466
136.0,1448,32719.446112
409.0,2829,33220.26295
409.0,1887,33550.4544
361.0,1915,33890.731036
401.0,2275,34293.622625
374.0,1693,34590.529821
375.0,1976,34938.90617
413.0,2612,35399.87019
428.0,2369,35815.594706
426.0,2777,36305.182596
390.0,2057,36664.950644
378.0,2521,37107.677976
