# {"t_start": 1574118414.616512, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,29.39145
3.0,270,78.123406
1.0,155,104.414191
1.0,155,132.375983
0.0,127,152.773267
0.0,129,174.515996
0.0,129,196.410039
0.0,125,217.652491
3.0,230,258.838842
1.0,157,285.547141
7.0,322,342.87322
9.0,404,416.296156
2.0,200,451.906584
5.0,326,510.160573
3.0,250,554.2814
2.0,202,590.21436
3.0,246,632.705112
0.0,129,654.290953
5.0,352,718.078133
5.0,350,781.084064
5.0,350,843.438417
9.0,404,916.178984
1.0,155,941.919461
3.0,246,985.699248
2.0,202,1021.421254
1.0,157,1047.472123
5.0,350,1108.08047
0.0,129,1129.958554
1.0,157,1156.260421
4.0,265,1203.038718
0.0,125,1224.26513
1.0,175,1253.687649
2.0,202,1289.348936
2.0,202,1323.720425
1.0,157,1351.384149
9.0,496,1438.474987
3.0,212,1475.390177
2.0,203,1509.763597
6.0,329,1568.960954
0.0,129,1590.939013
18.0,631,1703.504438
4.0,247,1746.424115
11.0,472,1831.57204
6.0,401,1901.81769
5.0,312,1956.39097
7.0,383,2025.279927
17.0,679,2145.68658
6.0,342,2205.937153
13.0,335,2263.611867
14.0,575,2366.186883
30.0,725,2493.367057
13.0,631,2605.670633
17.0,693,2727.672776
10.0,546,2824.809286
18.0,624,2932.639226
14.0,565,3033.808055
17.0,632,3143.756261
30.0,887,3301.438633
7.0,389,3369.935214
17.0,525,3462.013323
10.0,484,3547.112574
24.0,877,3703.496005
19.0,854,3853.297519
12.0,568,3953.955881
13.0,335,4011.275972
31.0,883,4167.893207
11.0,523,4260.646481
21.0,699,4383.956591
12.0,603,4491.080446
13.0,528,4584.06271
21.0,831,4731.548174
19.0,808,4874.194834
35.0,957,5046.825652
28.0,661,5163.080026
26.0,718,5290.276613
24.0,826,5437.85937
22.0,824,5582.168567
42.0,979,5755.767874
26.0,785,5896.428067
20.0,769,6029.89564
26.0,792,6169.767596
18.0,686,6292.508346
27.0,751,6424.12214
8.0,402,6494.220744
18.0,753,6627.127339
16.0,587,6732.244937
45.0,1162,6939.406311
16.0,672,7057.033658
33.0,995,7232.601039
33.0,1004,7409.33314
33.0,998,7586.584018
35.0,1047,7772.120264
34.0,859,7924.689848
34.0,796,8065.360757
56.0,1458,8323.497646
54.0,1189,8534.60427
23.0,903,8695.372406
51.0,1132,8896.98858
52.0,1272,9121.103973
49.0,1249,9341.72749
35.0,1153,9548.428885
44.0,1296,9778.628298
45.0,1103,9972.316486
50.0,1166,10177.985121
35.0,1086,10369.332624
59.0,1383,10617.440112
103.0,1594,10898.54229
58.0,1401,11148.136163
50.0,899,11306.404168
71.0,1566,11584.369407
62.0,1237,11804.459565
45.0,1096,11996.116014
57.0,1208,12210.122108
61.0,1296,12442.694794
78.0,1505,12709.283854
51.0,985,12886.462218
121.0,1867,13218.856126
274.0,1765,13534.111646
75.0,1424,13785.991532
82.0,1346,14021.819422
119.0,1559,14295.392169
71.0,1090,14490.13623
271.0,1864,14820.980416
221.0,1927,15162.662964
283.0,1737,15473.160441
251.0,1826,15796.467945
252.0,1926,16136.945099
304.0,1893,16472.192107
240.0,1840,16798.539622
319.0,1992,17150.200296
395.0,1884,17486.65196
286.0,1691,17784.816005
272.0,1861,18114.219703
232.0,1626,18402.051997
355.0,1800,18718.459686
316.0,1665,19013.063354
338.0,1734,19319.244286
109.0,1431,19572.437735
356.0,1795,19892.083537
233.0,1777,20204.999779
206.0,1752,20514.159805
101.0,1437,20770.008826
306.0,2030,21128.467583
327.0,1921,21469.367408
285.0,2007,21824.776242
349.0,1608,22107.400569
296.0,2270,22510.111744
385.0,2020,22871.402514
298.0,1998,23223.205763
371.0,2101,23595.521748
201.0,1743,23905.491457
365.0,1797,24222.861694
406.0,2332,24638.291785
388.0,2118,25010.1791
371.0,1839,25336.349599
109.0,1521,25600.904261
333.0,1540,25870.441966
360.0,1835,26191.084024
227.0,1740,26499.64541
358.0,1863,26826.599493
373.0,1956,27172.016238
432.0,2723,27652.255455
380.0,2375,28070.821487
421.0,2521,28512.001291
348.0,1807,28829.028356
380.0,3672,29476.584924
359.0,2073,29840.211586
338.0,1889,30173.828534
325.0,2080,30539.309918
348.0,2160,30918.691246
428.0,2675,31395.073635
387.0,2182,31781.519397
341.0,1605,32066.231271
401.0,2572,32521.649017
374.0,2209,32912.631814
419.0,2068,33277.163754
381.0,2061,33641.373405
428.0,2530,34090.751538
407.0,2590,34547.499903
401.0,3144,35103.794888
418.0,2512,35543.444495
421.0,2409,35970.143765
424.0,3395,36566.559458
280.0,2023,36920.859995
