# {"t_start": 1574118416.6830366, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,28.272515
3.0,254,74.127004
4.0,283,124.454202
1.0,175,156.190772
0.0,127,177.62574
2.0,200,212.263885
3.0,277,261.804947
0.0,125,282.805466
5.0,348,344.739218
0.0,129,366.555063
0.0,129,388.422539
4.0,300,443.349624
0.0,127,463.303645
0.0,125,484.275089
2.0,198,519.749872
0.0,129,541.42626
2.0,200,575.480603
0.0,129,596.852768
0.0,127,618.505079
3.0,248,662.381835
0.0,125,683.455731
4.0,297,735.888135
0.0,127,756.976461
0.0,127,778.376306
0.0,127,798.190919
1.0,176,829.835862
0.0,127,851.038264
5.0,350,913.140602
2.0,222,951.801425
0.0,129,973.618791
0.0,125,994.678213
2.0,200,1028.536839
6.0,382,1096.100997
1.0,157,1122.514749
4.0,278,1171.507704
1.0,157,1198.10191
3.0,274,1246.668127
9.0,404,1319.097716
0.0,129,1340.612101
1.0,173,1369.550321
3.0,219,1407.599007
5.0,293,1458.315655
0.0,127,1479.182798
7.0,430,1556.084204
4.0,245,1599.398744
2.0,222,1638.608545
3.0,235,1677.882109
4.0,304,1732.29059
6.0,363,1795.533856
12.0,285,1846.742408
9.0,458,1927.569043
2.0,205,1963.062258
8.0,453,2044.297801
7.0,401,2113.966466
11.0,586,2217.355301
19.0,531,2312.697462
2.0,201,2345.996887
22.0,677,2465.186712
11.0,519,2556.351957
11.0,562,2655.309593
14.0,383,2721.978983
15.0,413,2793.546488
14.0,545,2889.897155
18.0,701,3013.53874
25.0,852,3163.554556
13.0,606,3271.13531
11.0,556,3369.360073
22.0,561,3469.310293
15.0,544,3563.754668
17.0,784,3703.334236
10.0,511,3792.503506
15.0,671,3909.892757
24.0,705,4034.451313
15.0,609,4142.045005
16.0,607,4248.998664
9.0,435,4326.103334
30.0,492,4411.431345
12.0,578,4514.115265
27.0,790,4654.910817
12.0,564,4753.20853
12.0,579,4855.935058
15.0,578,4958.61854
26.0,767,5094.720259
19.0,772,5231.734977
24.0,676,5351.951292
10.0,503,5440.216912
22.0,558,5536.801645
20.0,831,5684.131058
29.0,724,5812.853991
19.0,551,5909.412012
19.0,586,6012.203802
39.0,1123,6210.634225
25.0,900,6369.711903
39.0,840,6519.262777
23.0,714,6645.765707
24.0,689,6768.610644
29.0,916,6932.167369
48.0,1183,7140.983165
42.0,980,7314.174608
30.0,948,7480.491317
52.0,1323,7717.478616
40.0,783,7855.36682
40.0,1079,8046.480831
25.0,780,8182.703943
35.0,1234,8402.882311
49.0,1354,8644.814202
24.0,703,8767.914738
58.0,1438,9023.499088
24.0,852,9173.04608
47.0,1018,9352.570972
58.0,1347,9593.857753
40.0,830,9740.579276
43.0,942,9905.907199
26.0,840,10052.899045
41.0,1024,10232.967212
78.0,1425,10486.150955
50.0,1124,10686.670169
70.0,1271,10910.974235
60.0,1178,11119.81536
99.0,1615,11405.128054
65.0,1268,11630.711391
38.0,942,11797.182523
41.0,1126,11995.26252
40.0,1148,12198.793215
145.0,1431,12455.850802
98.0,1373,12699.130222
100.0,1629,12989.675211
73.0,1259,13214.522119
78.0,1426,13467.023273
117.0,1450,13725.159397
288.0,1752,14034.361764
141.0,1577,14311.274023
44.0,1151,14516.142494
68.0,785,14654.236125
325.0,1544,14927.894588
75.0,1382,15172.685608
85.0,1367,15414.498403
82.0,1409,15664.451498
96.0,1345,15900.795263
183.0,1836,16226.29305
126.0,1551,16502.067133
89.0,1542,16774.573452
208.0,1838,17099.219996
98.0,1430,17353.374868
385.0,2242,17750.882444
310.0,2054,18114.633149
366.0,1834,18439.329311
169.0,1493,18700.699054
280.0,1927,19042.38529
337.0,1826,19365.218477
81.0,1092,19558.490164
98.0,1055,19745.123789
385.0,2027,20103.515504
226.0,1878,20434.602788
322.0,1711,20737.54569
398.0,2202,21128.42223
365.0,1559,21404.732793
337.0,2214,21797.075687
352.0,1784,22110.762046
197.0,1629,22398.299082
288.0,1892,22736.974867
280.0,1805,23055.424789
385.0,1716,23359.997759
412.0,2203,23748.917143
378.0,2111,24126.713336
276.0,1778,24439.401779
375.0,2157,24820.757878
306.0,1621,25107.741585
404.0,2776,25596.002067
400.0,2231,25988.761129
265.0,1919,26323.539329
361.0,1847,26650.949822
372.0,1929,26990.790044
383.0,1995,27341.557406
79.0,1510,27607.332839
417.0,2679,28080.188482
403.0,2019,28431.107059
422.0,2069,28794.265995
349.0,2385,29214.189517
386.0,1690,29512.571102
341.0,2394,29933.40509
398.0,2116,30304.451759
392.0,1770,30617.302125
397.0,2407,31039.986352
350.0,2191,31429.582649
333.0,1983,31781.440376
414.0,2312,32192.557541
332.0,3431,32800.429673
425.0,2818,33298.113559
400.0,2395,33723.165896
344.0,2971,34249.626874
392.0,2518,34693.272557
423.0,3022,35228.049788
378.0,2453,35657.052858
384.0,1851,35985.341647
174.0,1477,36243.607075
359.0,2271,36641.80534
403.0,2265,37037.74381
