# {"t_start": 1574118416.2009306, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,27.885364
3.0,250,73.216202
0.0,127,94.41226
1.0,175,124.374675
0.0,125,145.709482
0.0,129,167.705481
2.0,202,204.009419
2.0,224,242.782331
1.0,176,273.017899
2.0,202,308.838053
0.0,125,329.829382
2.0,202,364.620804
0.0,129,386.628229
5.0,352,450.543251
0.0,129,472.27271
5.0,350,534.642594
0.0,127,555.754293
8.0,375,623.644055
9.0,404,696.795545
0.0,127,717.946851
5.0,350,780.924946
2.0,202,815.385556
9.0,404,888.968904
0.0,127,909.912715
0.0,129,931.319002
0.0,127,952.056684
3.0,250,996.715139
6.0,398,1067.609676
3.0,250,1109.413303
5.0,325,1168.25437
1.0,157,1194.868731
0.0,127,1216.192516
9.0,404,1288.67643
5.0,350,1351.545102
1.0,157,1377.874137
1.0,155,1403.381124
6.0,396,1473.116004
2.0,199,1506.797139
7.0,406,1579.886207
1.0,173,1610.414895
5.0,308,1663.766129
1.0,159,1690.706694
4.0,282,1739.735043
6.0,341,1800.66922
13.0,548,1897.773421
4.0,303,1950.939259
16.0,662,2070.602921
9.0,347,2131.200602
7.0,450,2210.107613
6.0,356,2272.411963
11.0,402,2342.927306
10.0,501,2430.950996
9.0,519,2521.901896
9.0,330,2578.736614
14.0,533,2672.742569
14.0,383,2738.947534
13.0,613,2847.615052
16.0,555,2944.224047
11.0,575,3045.443582
16.0,701,3169.554246
14.0,632,3279.971828
24.0,628,3391.733509
15.0,666,3509.5306
16.0,608,3616.710255
13.0,565,3716.159192
14.0,544,3810.885819
18.0,680,3931.555216
28.0,800,4073.270437
13.0,613,4180.142477
26.0,839,4330.540473
14.0,616,4439.691277
12.0,550,4536.396745
27.0,800,4679.005557
26.0,783,4817.377926
16.0,632,4930.083119
24.0,805,5073.203029
16.0,721,5199.423499
19.0,809,5345.11552
26.0,625,5453.886287
11.0,561,5553.062891
39.0,771,5689.962394
13.0,616,5797.031147
28.0,868,5951.523762
27.0,758,6085.009329
25.0,580,6185.819219
23.0,645,6300.428508
19.0,812,6442.63224
26.0,956,6613.807209
22.0,783,6754.432444
24.0,786,6893.271904
27.0,828,7038.491254
34.0,1076,7227.789585
28.0,725,7356.463938
31.0,874,7511.159417
34.0,745,7640.856407
36.0,1082,7834.161013
36.0,738,7963.86989
31.0,982,8137.302032
40.0,1142,8340.063051
38.0,1283,8569.331837
38.0,982,8742.355461
34.0,664,8859.246899
13.0,316,8914.9804
23.0,699,9036.002565
40.0,1051,9222.123033
45.0,1266,9446.971947
53.0,1138,9651.015084
31.0,867,9803.017717
42.0,942,9967.975144
54.0,1215,10181.921952
98.0,1528,10453.678297
42.0,981,10627.956184
35.0,830,10774.547176
60.0,1152,10978.30733
61.0,1400,11227.704234
35.0,1037,11409.382257
82.0,1527,11679.931198
60.0,1307,11911.566093
91.0,1660,12205.937113
59.0,1295,12438.40365
111.0,1526,12708.558781
76.0,1411,12961.127009
107.0,1534,13235.380908
43.0,898,13393.847069
220.0,1688,13693.547859
146.0,2056,14056.796718
138.0,1750,14365.268155
109.0,1696,14668.688893
108.0,1090,14859.93042
87.0,1390,15106.787164
273.0,2022,15466.047261
178.0,1733,15774.082729
100.0,1339,16009.771084
298.0,1673,16305.524588
86.0,1209,16518.467825
308.0,1888,16852.937755
337.0,1908,17190.784746
356.0,1965,17540.326772
133.0,1590,17820.810197
78.0,1264,18044.587139
329.0,1820,18366.062862
356.0,2119,18740.693379
334.0,1927,19081.09989
391.0,2345,19497.090649
278.0,1943,19842.747035
154.0,1793,20159.229331
339.0,1964,20506.187422
343.0,2349,20922.110584
258.0,1832,21248.801717
212.0,1780,21562.368405
392.0,1983,21913.295113
343.0,2005,22267.395275
344.0,1922,22608.906361
222.0,1648,22903.137695
375.0,1763,23213.561508
277.0,1825,23538.001241
380.0,1816,23859.958618
370.0,1988,24210.128563
346.0,1749,24522.486399
401.0,1919,24860.146634
374.0,2007,25213.784187
313.0,1717,25516.698308
403.0,2278,25915.529525
414.0,2521,26359.565276
300.0,2173,26743.530236
395.0,2349,27156.848226
415.0,2101,27526.348795
408.0,2480,27964.12398
392.0,2603,28420.399265
410.0,2238,28812.63783
411.0,1980,29160.322546
373.0,1776,29473.465948
430.0,2260,29871.139606
335.0,2010,30224.25517
286.0,2046,30584.65436
388.0,3007,31117.518088
353.0,1969,31465.489225
375.0,1921,31805.593678
399.0,3472,32423.070205
321.0,1681,32720.79138
397.0,2310,33129.376586
194.0,1662,33421.786898
412.0,2396,33844.353863
427.0,2649,34314.751252
375.0,2233,34706.817278
371.0,2699,35184.474825
769.0,3341,35772.564766
417.0,2565,36225.162809
407.0,1938,36564.361374
