# {"t_start": 1574118412.428301, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,32.01087
2.0,198,68.033358
0.0,125,89.019731
3.0,272,137.5491
0.0,127,159.244601
1.0,155,185.677325
1.0,155,212.375546
4.0,317,268.977073
2.0,224,308.831836
5.0,349,371.077445
0.0,125,392.216156
3.0,248,436.389475
2.0,198,471.757916
0.0,129,492.097192
1.0,174,523.370544
2.0,202,557.666386
4.0,297,610.29456
0.0,127,631.761788
0.0,129,653.520651
0.0,127,674.869709
5.0,350,738.075127
0.0,127,758.952806
9.0,404,832.171183
2.0,202,866.97295
0.0,129,888.848676
2.0,202,922.968917
1.0,174,953.16471
0.0,129,974.940882
1.0,173,1004.464852
9.0,404,1076.252624
7.0,432,1153.124726
6.0,400,1225.302022
2.0,226,1265.038726
2.0,224,1303.228721
6.0,376,1370.545723
3.0,250,1413.976985
7.0,451,1494.936767
1.0,178,1524.777091
1.0,157,1551.228393
10.0,393,1622.081126
4.0,282,1670.729671
3.0,276,1719.211391
18.0,631,1833.200578
8.0,297,1884.385257
12.0,506,1975.064196
7.0,418,2050.221141
8.0,409,2121.197397
11.0,271,2167.680907
15.0,548,2264.732968
5.0,292,2315.045193
11.0,512,2405.009094
10.0,475,2488.665344
14.0,576,2589.792773
15.0,562,2690.111749
10.0,496,2775.550133
14.0,548,2872.788533
10.0,472,2954.282189
9.0,508,3044.144984
10.0,498,3131.440809
15.0,626,3241.15955
11.0,575,3342.718174
30.0,702,3467.041576
8.0,297,3519.281242
14.0,564,3617.528973
18.0,612,3726.405383
12.0,471,3807.494721
23.0,653,3921.953913
22.0,547,4018.08903
17.0,659,4133.85709
12.0,589,4239.150028
13.0,629,4350.509338
7.0,395,4419.859091
14.0,574,4520.247807
21.0,728,4650.296572
17.0,728,4778.441
19.0,887,4937.313281
16.0,643,5051.321301
19.0,722,5177.977134
24.0,760,5313.785345
16.0,602,5420.612236
28.0,746,5551.933425
31.0,943,5719.302933
40.0,1217,5935.357257
23.0,854,6086.413842
19.0,700,6209.309018
24.0,776,6346.684818
23.0,788,6485.521348
36.0,861,6639.781747
27.0,913,6803.484649
36.0,821,6947.488536
24.0,811,7090.038458
23.0,856,7241.153362
34.0,934,7405.840993
41.0,1212,7620.037473
18.0,578,7723.526104
36.0,1002,7900.636611
38.0,866,8053.425333
39.0,1033,8235.376957
65.0,1447,8492.542928
60.0,1421,8746.233615
35.0,786,8885.54939
42.0,1206,9099.084694
31.0,989,9273.26084
46.0,946,9441.770044
75.0,1258,9665.571172
27.0,888,9822.580636
18.0,722,9948.32918
32.0,899,10106.625045
18.0,716,10231.62997
61.0,1036,10414.025854
23.0,834,10561.879376
85.0,1318,10796.477316
64.0,1382,11041.12933
46.0,1123,11240.601462
42.0,835,11385.95129
67.0,1404,11635.398194
48.0,1233,11855.105346
105.0,1757,12165.020994
84.0,1285,12395.678138
50.0,1222,12613.245944
82.0,1177,12821.484988
96.0,1327,13058.319703
106.0,1744,13369.488846
317.0,1758,13681.295902
99.0,1439,13935.153824
84.0,1613,14219.541105
165.0,1686,14519.297677
94.0,1195,14730.996982
84.0,1471,14990.821594
54.0,1051,15176.820635
276.0,1563,15454.990437
48.0,843,15601.98895
91.0,1201,15813.933501
302.0,1727,16120.019753
89.0,1536,16393.004069
279.0,1843,16718.033188
213.0,1915,17056.501437
314.0,1616,17343.856646
271.0,1663,17638.436815
345.0,1542,17911.061837
214.0,2244,18310.052982
301.0,2029,18665.705328
264.0,1451,18921.99353
319.0,1843,19249.073365
58.0,931,19411.620658
273.0,1773,19727.191055
289.0,1907,20065.914093
384.0,1649,20355.762547
390.0,1897,20690.160616
315.0,1863,21023.588829
313.0,1892,21357.361554
343.0,1799,21674.102418
371.0,1982,22026.229959
399.0,2458,22461.550026
410.0,2203,22855.116838
347.0,1704,23154.065823
298.0,2034,23515.917962
406.0,2190,23904.883432
363.0,2450,24338.878548
202.0,1619,24625.693239
365.0,2342,25038.409259
394.0,2271,25439.676772
283.0,1401,25685.353977
301.0,1577,25960.712902
428.0,3076,26503.729401
384.0,1930,26843.372764
392.0,2113,27214.276868
333.0,1780,27528.101313
328.0,1575,27804.902426
300.0,1632,28092.416622
428.0,2687,28563.272174
385.0,2313,28967.841603
384.0,2222,29360.428906
377.0,2012,29715.592954
380.0,3395,30311.872724
354.0,2082,30678.617103
390.0,2176,31062.882177
420.0,3135,31621.430076
405.0,1868,31952.553125
406.0,2933,32472.900483
384.0,1867,32802.378595
407.0,2776,33293.344255
401.0,2167,33676.421098
307.0,1979,34027.921043
346.0,1737,34334.11066
383.0,2335,34745.120456
424.0,3871,35428.692063
330.0,3556,36057.312787
432.0,3625,36693.740387
