# {"t_start": 1574118415.2219267, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,28.847177
0.0,129,50.832659
0.0,127,72.73187
2.0,201,108.347783
0.0,127,128.494509
0.0,129,150.642358
2.0,201,186.693443
1.0,155,213.364756
0.0,127,234.872786
7.0,429,312.513668
1.0,155,338.892808
1.0,173,368.533786
0.0,127,390.033965
2.0,184,423.093152
0.0,127,444.377268
0.0,129,464.698245
1.0,174,495.855655
9.0,404,568.750582
0.0,125,589.631059
0.0,127,609.600975
4.0,297,663.588282
0.0,129,685.416061
2.0,200,719.583805
5.0,350,782.498683
0.0,129,804.176835
2.0,202,839.187779
9.0,404,911.957606
2.0,220,950.243531
0.0,125,971.31671
4.0,297,1023.892123
1.0,175,1053.009891
6.0,399,1123.901029
2.0,202,1158.245682
4.0,299,1212.453434
1.0,157,1239.320853
9.0,404,1311.51682
1.0,157,1337.931405
4.0,281,1387.118333
4.0,241,1428.535576
8.0,477,1512.885056
16.0,644,1630.373985
10.0,408,1702.733377
4.0,245,1745.292625
11.0,271,1792.773261
11.0,574,1895.90805
17.0,603,2003.952859
4.0,288,2054.836437
7.0,385,2121.653361
9.0,463,2203.953669
8.0,444,2281.639706
9.0,463,2363.636497
12.0,285,2412.345365
14.0,383,2479.0956
11.0,562,2577.82146
14.0,419,2650.921214
11.0,540,2745.237154
10.0,546,2841.280061
18.0,544,2936.88986
11.0,537,3031.973525
18.0,511,3120.381366
9.0,460,3200.906059
11.0,566,3300.328058
16.0,636,3413.833333
11.0,539,3508.28051
16.0,471,3590.460702
22.0,700,3714.452154
20.0,657,3829.627944
25.0,722,3957.669481
15.0,648,4072.076051
11.0,535,4165.537715
19.0,590,4269.796119
21.0,797,4411.052579
15.0,673,4531.188164
18.0,516,4621.322789
23.0,803,4764.658285
21.0,766,4899.54687
16.0,716,5028.231145
19.0,585,5129.513244
22.0,921,5296.067568
17.0,662,5413.204896
33.0,821,5557.156981
15.0,403,5626.355937
33.0,724,5754.444078
18.0,745,5886.818914
36.0,1066,6075.001385
13.0,601,6181.045366
25.0,774,6318.523626
44.0,1003,6496.056228
23.0,822,6642.413771
51.0,947,6811.605026
20.0,759,6945.420597
34.0,968,7117.163766
22.0,627,7225.076821
26.0,922,7388.089094
45.0,1097,7583.390923
14.0,551,7680.150577
51.0,1167,7887.103113
54.0,830,8033.481733
63.0,1368,8276.69373
44.0,1117,8475.050587
64.0,1508,8743.294037
36.0,937,8911.183489
49.0,1245,9129.594024
24.0,721,9257.03528
34.0,781,9394.454453
59.0,1406,9647.047053
58.0,1337,9882.998138
28.0,903,10041.277164
53.0,1169,10247.25344
67.0,1301,10478.191838
50.0,1181,10688.25192
59.0,1155,10891.597453
54.0,1303,11122.955042
44.0,1192,11333.389994
246.0,1458,11591.81693
61.0,1176,11801.797759
104.0,1523,12069.486249
80.0,1206,12285.25426
120.0,1601,12570.786508
93.0,1575,12850.779935
100.0,1561,13129.653026
85.0,1611,13417.009942
115.0,1538,13690.205795
116.0,1281,13915.941413
76.0,1360,14154.000891
202.0,1695,14454.719659
313.0,1507,14723.693323
106.0,1469,14981.601294
104.0,1483,15245.333601
258.0,1730,15553.013256
213.0,1585,15832.825637
50.0,1167,16039.137383
88.0,1573,16318.74737
344.0,1692,16617.782127
100.0,1438,16871.369173
305.0,1851,17198.253263
307.0,1980,17551.535367
173.0,1528,17820.421956
95.0,1175,18027.933107
307.0,2123,18404.393437
285.0,1809,18722.579263
196.0,1829,19046.229314
114.0,1480,19308.264249
355.0,1994,19662.161775
379.0,2102,20034.517114
218.0,1820,20357.03966
354.0,1652,20647.048302
101.0,1195,20859.787523
273.0,1635,21148.022894
387.0,1834,21473.050592
328.0,2180,21858.188603
151.0,1638,22148.343209
371.0,2284,22553.816944
284.0,1970,22904.747424
356.0,2102,23275.725407
420.0,2341,23690.416439
156.0,1489,23955.692802
169.0,1854,24282.477657
391.0,2115,24659.644673
345.0,2228,25051.725663
339.0,2092,25420.402291
288.0,1777,25732.109169
397.0,2074,26095.04072
399.0,2207,26483.978436
373.0,1959,26830.508948
415.0,2355,27244.659652
415.0,2168,27627.48502
359.0,2668,28096.956632
387.0,2368,28511.771625
462.0,3517,29129.608616
395.0,2520,29576.935061
392.0,2206,29962.768524
371.0,1897,30296.438102
412.0,2463,30730.54611
325.0,1957,31076.131695
402.0,2291,31482.455852
236.0,1500,31747.534866
365.0,1708,32051.816241
431.0,2664,32522.818173
413.0,2131,32900.232429
416.0,2714,33380.639547
385.0,1918,33719.354812
180.0,1659,34013.435963
403.0,2206,34402.572888
419.0,2573,34856.398562
373.0,4357,35623.674229
223.0,1726,35927.771691
440.0,2982,36453.188054
393.0,2046,36811.494657
