# {"t_start": 1574118413.5916944, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,30.369641
1.0,170,61.418536
0.0,125,81.066273
3.0,248,125.266195
2.0,200,161.473002
0.0,125,182.667179
0.0,123,202.024087
2.0,220,241.598422
0.0,129,263.321724
0.0,129,285.113171
11.0,500,376.855803
1.0,152,402.706147
4.0,297,455.625494
0.0,127,477.011598
0.0,127,498.545108
4.0,299,551.642494
0.0,127,572.898387
0.0,127,593.951372
8.0,375,661.857556
2.0,202,696.707392
1.0,176,726.287764
2.0,198,761.222411
4.0,299,814.077905
0.0,125,835.441311
0.0,129,857.015102
5.0,350,919.178138
1.0,157,945.186079
0.0,129,966.531478
0.0,127,988.36776
2.0,200,1023.623057
5.0,350,1084.329933
10.0,450,1165.975949
1.0,153,1191.635863
6.0,397,1263.166914
3.0,273,1311.344145
0.0,129,1332.856228
14.0,506,1423.371301
3.0,234,1462.708551
7.0,405,1534.8692
1.0,155,1560.967757
11.0,398,1632.49038
5.0,296,1685.390777
10.0,359,1747.788799
12.0,447,1828.447191
4.0,300,1880.443344
8.0,436,1957.38026
13.0,618,2069.639597
12.0,323,2124.643626
11.0,540,2220.176069
19.0,649,2335.403963
10.0,394,2404.043554
12.0,449,2483.351716
11.0,564,2582.480127
11.0,557,2680.556364
17.0,598,2785.744404
8.0,482,2870.659239
16.0,639,2981.743528
18.0,603,3089.53726
19.0,763,3223.566435
12.0,548,3320.391968
32.0,667,3438.35543
19.0,665,3555.448152
13.0,474,3639.672367
8.0,472,3721.379705
18.0,604,3827.539713
14.0,602,3933.743912
12.0,599,4038.496036
18.0,740,4169.622
16.0,695,4292.551498
12.0,510,4382.788889
15.0,603,4489.983313
13.0,620,4598.608133
15.0,657,4715.112078
16.0,735,4845.331555
27.0,691,4968.20359
19.0,714,5095.431561
21.0,739,5225.472403
13.0,657,5341.942325
15.0,734,5471.965616
8.0,418,5544.091666
16.0,655,5659.045702
11.0,539,5754.375804
19.0,719,5882.052431
27.0,940,6047.798292
12.0,498,6134.986547
20.0,653,6250.512939
35.0,936,6415.384079
41.0,1031,6598.987329
27.0,922,6764.768811
39.0,1070,6953.919393
35.0,1131,7154.304269
29.0,846,7305.117689
41.0,1039,7488.085641
60.0,1283,7716.963446
59.0,1425,7970.279461
33.0,996,8144.460691
48.0,1348,8385.207626
36.0,1119,8583.719122
25.0,814,8729.007611
44.0,1237,8947.428878
42.0,1038,9130.292833
36.0,1089,9322.511897
41.0,1050,9511.281863
73.0,933,9676.420466
55.0,1278,9902.359637
52.0,1372,10142.91166
83.0,1681,10441.832682
82.0,1432,10697.269234
76.0,1590,10979.958243
49.0,936,11145.319666
66.0,1350,11383.315675
85.0,1505,11651.440829
91.0,1688,11950.428283
103.0,1524,12221.767959
96.0,1550,12498.892091
91.0,1454,12756.35287
131.0,1601,13042.670072
110.0,1370,13287.194012
136.0,1770,13602.18379
82.0,1342,13838.920922
192.0,1424,14089.357766
198.0,1395,14335.523434
46.0,1173,14543.191784
143.0,1506,14811.049166
125.0,1779,15125.440103
80.0,1245,15346.12523
166.0,1819,15669.435776
100.0,1677,15966.22739
195.0,1978,16317.938562
48.0,1034,16498.450207
99.0,1456,16756.708395
147.0,1677,17052.266078
107.0,1496,17317.841072
146.0,1618,17605.636886
93.0,1454,17861.612904
280.0,1752,18173.058551
300.0,1722,18475.703508
65.0,1225,18689.013428
58.0,1025,18869.815158
211.0,1753,19180.671183
208.0,1680,19477.269493
163.0,1692,19778.319772
300.0,2010,20135.007239
303.0,2134,20511.131682
337.0,1999,20866.678417
359.0,1944,21211.519216
264.0,2107,21583.083755
316.0,1814,21903.687723
338.0,2700,22381.698246
281.0,1950,22730.199763
263.0,1757,23040.675481
176.0,1820,23363.683761
360.0,2326,23775.052664
297.0,1674,24073.357285
331.0,2160,24456.197892
380.0,1788,24771.987105
410.0,2133,25147.892231
332.0,2093,25517.627792
414.0,2227,25907.547778
409.0,2152,26285.417752
281.0,1791,26600.759194
397.0,2115,26974.694765
412.0,2602,27432.50705
409.0,2412,27857.963387
380.0,2549,28305.341338
368.0,2934,28820.061275
337.0,2874,29327.459094
303.0,1726,29632.063543
353.0,2197,30016.233545
363.0,1939,30357.940388
355.0,2063,30720.183158
425.0,2004,31075.019032
292.0,1835,31400.190017
391.0,2552,31852.987602
373.0,1668,32149.073648
391.0,2084,32517.476149
412.0,2713,32998.923831
301.0,3074,33541.33188
415.0,2307,33952.087634
413.0,2513,34394.99909
404.0,3616,35033.856935
371.0,2055,35394.858859
408.0,2972,35919.427616
404.0,2228,36311.727808
406.0,2466,36743.368584
422.0,2379,37160.393869
