# {"t_start": 1574118416.7639177, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
6.0,379,75.666635
0.0,129,97.411388
3.0,270,145.959957
2.0,186,179.415111
0.0,127,199.476546
0.0,129,221.495189
0.0,129,243.337885
0.0,129,265.171591
5.0,350,328.603404
2.0,202,363.393296
0.0,127,385.019792
10.0,455,468.587351
4.0,301,522.235199
7.0,324,579.630363
0.0,123,599.882062
8.0,375,668.047904
4.0,297,720.537815
2.0,200,755.76857
5.0,350,817.886475
2.0,202,853.970683
0.0,129,875.912218
0.0,127,895.812402
1.0,174,926.508861
1.0,175,955.629489
1.0,176,986.012565
0.0,125,1006.731436
2.0,204,1042.450765
10.0,450,1122.063233
1.0,155,1148.21415
1.0,174,1177.516272
2.0,202,1213.526577
1.0,155,1239.888118
2.0,189,1271.690463
1.0,157,1298.121709
0.0,129,1319.749821
4.0,302,1374.074181
4.0,267,1420.120112
2.0,229,1458.590873
13.0,581,1564.37404
5.0,331,1622.755919
13.0,553,1721.450444
8.0,447,1802.29134
5.0,294,1853.332753
14.0,402,1924.551937
3.0,218,1962.288528
10.0,553,2062.029585
6.0,361,2123.425528
12.0,483,2209.394447
6.0,380,2275.771707
14.0,573,2376.614462
12.0,643,2489.954771
9.0,492,2577.021309
11.0,394,2645.967933
10.0,518,2736.599038
21.0,702,2859.965096
14.0,605,2966.596823
17.0,778,3105.236298
24.0,836,3252.16123
13.0,474,3335.763248
13.0,585,3438.788478
13.0,565,3539.115894
19.0,716,3665.783845
22.0,765,3800.531417
14.0,641,3912.824912
18.0,706,4037.415052
18.0,710,4163.371551
16.0,448,4241.748343
8.0,390,4309.85107
18.0,611,4418.793498
20.0,760,4553.687375
28.0,849,4704.267686
17.0,478,4788.533306
26.0,879,4944.250316
17.0,672,5064.973711
20.0,799,5205.906237
22.0,714,5332.128698
34.0,941,5498.331754
44.0,1061,5688.744234
23.0,810,5831.99963
16.0,690,5953.006641
16.0,722,6080.293754
22.0,711,6205.109736
22.0,795,6345.62741
19.0,767,6480.9644
30.0,872,6637.110698
21.0,836,6786.112014
24.0,937,6951.19573
26.0,864,7104.443046
49.0,1119,7303.437411
16.0,645,7415.596269
42.0,1131,7614.829664
31.0,971,7787.880419
21.0,897,7947.301767
33.0,1083,8137.76909
34.0,983,8312.859191
27.0,906,8472.912939
65.0,1083,8666.021541
43.0,905,8825.326806
30.0,798,8965.79225
33.0,980,9139.133277
35.0,986,9312.833467
50.0,1385,9560.86631
36.0,941,9726.971218
72.0,1535,9998.454086
50.0,1286,10225.616815
43.0,926,10388.084796
34.0,966,10561.217855
71.0,1502,10826.884936
43.0,1081,11017.42156
66.0,1319,11252.899907
23.0,838,11398.547241
72.0,1308,11630.823639
51.0,1065,11819.388771
47.0,1130,12018.521052
95.0,1473,12281.514694
85.0,1401,12530.432826
70.0,1359,12772.623488
30.0,874,12928.617425
245.0,1562,13207.216752
171.0,1657,13501.625027
147.0,1793,13818.97466
120.0,1345,14055.928291
230.0,1166,14260.264719
270.0,1406,14510.474845
349.0,1805,14831.364302
111.0,1484,15093.515315
73.0,1282,15319.957312
67.0,1181,15529.515909
89.0,1273,15754.793611
181.0,1716,16057.772824
179.0,1468,16318.845092
283.0,1997,16671.397305
286.0,1468,16932.384108
117.0,1603,17214.274598
199.0,1254,17438.673548
234.0,1494,17701.519228
254.0,1361,17941.951192
225.0,1465,18200.825002
332.0,1823,18522.162349
261.0,1824,18843.209203
329.0,1861,19173.336346
344.0,2068,19539.715997
195.0,1754,19851.155601
373.0,2317,20259.961546
340.0,2014,20617.242363
227.0,1735,20923.538975
126.0,1450,21182.101043
222.0,1844,21508.102629
409.0,2207,21898.015843
358.0,2303,22306.267439
408.0,2290,22714.455898
324.0,1800,23032.739256
419.0,2378,23453.940382
366.0,2202,23845.356329
365.0,1809,24165.311236
332.0,1984,24518.821937
298.0,2376,24937.680688
109.0,1148,25139.161258
270.0,1768,25450.720434
379.0,2146,25826.256714
256.0,1968,26171.771353
279.0,2117,26545.911763
397.0,2343,26958.612621
370.0,1867,27287.825554
399.0,1970,27633.650319
421.0,2923,28148.617005
417.0,1898,28479.192314
363.0,2161,28859.267458
216.0,1658,29149.408773
178.0,1511,29416.477282
373.0,2097,29785.283572
374.0,1957,30129.436141
420.0,2866,30635.44439
405.0,2202,31022.481236
433.0,2311,31433.767186
352.0,2038,31793.22399
372.0,1644,32085.871258
388.0,2552,32538.32393
369.0,1961,32884.712707
412.0,2102,33255.32448
802.0,5030,34149.095731
381.0,2015,34504.427082
397.0,2681,34977.563472
378.0,2894,35486.871231
425.0,2822,35985.638468
407.0,2338,36396.104758
433.0,3847,37072.706578
