# {"t_start": 1574118416.403268, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,173,37.951942
3.0,230,77.802254
5.0,372,145.712796
5.0,348,209.60241
0.0,129,231.47147
3.0,250,276.151071
0.0,129,296.46749
2.0,206,333.048836
2.0,202,367.932155
2.0,202,403.990828
0.0,129,425.872659
2.0,198,459.788069
3.0,246,503.801326
1.0,170,532.693303
0.0,127,553.81457
0.0,129,575.540833
2.0,200,611.056186
4.0,297,663.75706
0.0,127,685.217232
0.0,129,706.852323
0.0,127,726.567408
0.0,127,747.594458
0.0,127,769.065432
5.0,352,832.918538
12.0,431,910.660913
2.0,202,945.748717
5.0,350,1007.913841
2.0,200,1042.962189
0.0,129,1062.853526
4.0,288,1114.246481
0.0,129,1136.109854
1.0,155,1161.958699
9.0,403,1235.003634
11.0,464,1317.762179
10.0,433,1394.434483
5.0,307,1448.921235
2.0,223,1486.579488
14.0,581,1592.785459
6.0,325,1649.489827
4.0,282,1698.670171
4.0,279,1747.371131
9.0,344,1808.859265
16.0,677,1930.170028
3.0,218,1968.00615
8.0,428,2044.919698
8.0,437,2120.686023
8.0,296,2172.776822
8.0,462,2254.005876
11.0,509,2343.963639
13.0,368,2408.023741
11.0,516,2498.458375
25.0,744,2630.007972
19.0,631,2741.082015
11.0,553,2838.282825
12.0,321,2893.654497
11.0,499,2980.041932
7.0,394,3049.506361
12.0,582,3151.843341
14.0,544,3246.967528
16.0,575,3348.275016
24.0,830,3497.320483
13.0,543,3591.629425
28.0,855,3742.881717
20.0,694,3866.032565
15.0,578,3966.845338
15.0,541,4061.604004
22.0,759,4196.511696
41.0,951,4365.954066
16.0,646,4480.339511
20.0,761,4615.611742
15.0,646,4730.150934
16.0,753,4863.257128
12.0,602,4971.351891
14.0,586,5074.425468
17.0,582,5175.88026
19.0,628,5287.724456
24.0,598,5393.948488
15.0,702,5516.258499
17.0,702,5640.554883
29.0,730,5769.841821
18.0,770,5906.498042
19.0,791,6045.076617
15.0,706,6170.325311
26.0,904,6329.386778
12.0,558,6427.601188
43.0,1107,6624.650696
18.0,796,6767.27091
26.0,808,6911.553471
30.0,954,7079.078762
19.0,662,7194.685882
24.0,832,7340.902879
19.0,825,7487.413664
26.0,868,7639.299067
51.0,1187,7852.246005
34.0,1067,8041.367644
56.0,1233,8258.626435
27.0,773,8395.262972
18.0,598,8500.646329
46.0,1261,8726.282283
40.0,1249,8946.721122
25.0,909,9106.213999
39.0,1037,9289.968937
64.0,1411,9542.699924
27.0,932,9706.948119
54.0,946,9874.736847
24.0,714,9998.615438
38.0,913,10158.194534
45.0,1171,10365.461592
52.0,1352,10608.393683
73.0,1469,10867.192033
40.0,1100,11061.739209
54.0,1405,11310.610471
44.0,1230,11529.568141
61.0,1451,11786.870026
86.0,1477,12046.827115
41.0,977,12221.138144
88.0,1426,12476.347981
47.0,938,12641.290406
39.0,1004,12819.234884
114.0,1647,13114.526485
97.0,1466,13374.590492
79.0,1426,13627.614297
88.0,1230,13845.637424
215.0,1816,14164.641644
63.0,1311,14396.205549
216.0,1395,14644.716241
75.0,1403,14892.394318
59.0,1196,15104.786649
283.0,1872,15436.858354
216.0,1786,15753.735733
132.0,1387,15999.30406
159.0,1657,16291.997822
248.0,1826,16615.790246
81.0,1382,16858.752846
216.0,1853,17187.113099
284.0,2141,17568.026703
218.0,1751,17878.146156
266.0,2007,18235.112503
136.0,1511,18499.554572
98.0,1325,18731.426853
326.0,1988,19084.097261
293.0,1985,19434.587732
248.0,1554,19711.005489
345.0,1692,20011.216939
398.0,1931,20352.252222
313.0,1453,20608.690488
171.0,1725,20913.680786
188.0,1185,21123.351214
321.0,1786,21440.278239
368.0,1948,21783.528708
348.0,1925,22124.54505
362.0,1926,22465.388408
374.0,1961,22815.127973
333.0,2177,23199.379712
366.0,2652,23670.517543
393.0,2201,24062.610191
247.0,2000,24416.126198
424.0,2742,24902.316901
351.0,2117,25275.917942
419.0,2150,25654.584575
222.0,1690,25950.053691
299.0,1927,26287.309315
271.0,1691,26586.16914
44.0,1009,26763.137436
399.0,2291,27165.283435
279.0,1802,27481.91301
347.0,1864,27811.378041
325.0,1941,28151.562178
232.0,1696,28447.755415
407.0,2085,28813.277152
402.0,3085,29357.694148
337.0,2071,29722.482013
350.0,1901,30056.498913
368.0,1958,30400.655782
402.0,2338,30811.167789
399.0,1811,31132.285872
369.0,1747,31441.789283
363.0,2138,31821.560994
385.0,2229,32217.173218
399.0,1996,32569.820599
384.0,2067,32935.108561
425.0,5708,33949.849834
424.0,4014,34657.832837
401.0,2509,35102.397667
412.0,2249,35495.954035
428.0,3945,36193.908855
433.0,2898,36701.536819
376.0,2340,37112.085675
