# {"t_start": 1574118416.733508, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
7.0,326,66.545599
1.0,155,92.715672
2.0,203,129.053623
0.0,129,149.779076
1.0,155,177.593029
2.0,202,212.546475
2.0,201,247.222559
2.0,200,282.948654
0.0,129,304.662661
0.0,129,326.208189
8.0,374,394.528937
0.0,129,415.014082
4.0,299,469.536542
7.0,324,527.230044
0.0,129,548.864193
0.0,129,570.578956
0.0,125,591.271386
10.0,433,669.594155
4.0,297,722.034265
0.0,127,743.123917
0.0,125,764.091371
0.0,129,785.559079
6.0,399,858.032312
0.0,129,879.96216
9.0,380,947.54295
2.0,202,982.450373
4.0,297,1034.484466
2.0,202,1069.872008
0.0,129,1090.882062
3.0,245,1132.815815
9.0,404,1206.554974
9.0,382,1274.020166
6.0,399,1345.532912
5.0,350,1407.668467
7.0,250,1451.155823
2.0,204,1485.411946
0.0,129,1506.657583
2.0,203,1542.544032
3.0,253,1587.445677
5.0,309,1641.55924
13.0,372,1707.573628
6.0,327,1764.669787
11.0,397,1835.019543
14.0,543,1931.896966
12.0,502,2022.546118
10.0,569,2122.777215
12.0,320,2179.240718
12.0,497,2267.350652
8.0,402,2337.67944
9.0,347,2397.047882
4.0,305,2449.178269
11.0,271,2495.184789
24.0,653,2611.419585
13.0,370,2675.957855
9.0,471,2758.526385
19.0,647,2872.425391
13.0,642,2985.625364
14.0,649,3100.994787
9.0,461,3179.677188
18.0,588,3284.660609
17.0,649,3399.684843
16.0,471,3481.866669
16.0,744,3613.15824
16.0,494,3700.595524
25.0,856,3850.690982
19.0,647,3964.87356
22.0,809,4108.100919
23.0,782,4246.969949
14.0,668,4365.295056
17.0,646,4479.667326
19.0,737,4610.86777
21.0,817,4755.224047
31.0,889,4913.934072
18.0,556,5012.557229
17.0,693,5135.095455
19.0,678,5255.793013
21.0,848,5406.414732
20.0,475,5488.983175
14.0,690,5609.607168
31.0,864,5764.364565
15.0,579,5865.460437
17.0,718,5992.58726
20.0,607,6097.933616
30.0,698,6221.952765
38.0,1039,6406.136646
19.0,758,6541.123658
41.0,1015,6720.887915
26.0,833,6870.521915
38.0,991,7044.260638
20.0,789,7184.033371
17.0,647,7297.324039
37.0,860,7448.51872
56.0,1251,7671.541239
16.0,734,7800.332822
23.0,820,7946.233347
29.0,782,8083.90568
21.0,752,8214.729498
46.0,1147,8418.381226
28.0,671,8536.64951
56.0,1056,8726.299987
42.0,1187,8936.501183
65.0,1449,9192.969063
66.0,1345,9431.432294
45.0,1049,9618.613407
65.0,1453,9876.943402
54.0,1306,10106.860727
55.0,1273,10332.316043
68.0,1462,10593.426736
30.0,798,10732.879997
79.0,1427,10985.795427
55.0,1260,11210.036468
64.0,1483,11471.60453
29.0,889,11628.416532
115.0,1690,11928.53501
73.0,1054,12113.512976
53.0,1109,12312.208683
104.0,1618,12600.165472
82.0,952,12769.29396
125.0,1696,13072.804724
59.0,1340,13310.757624
103.0,1366,13554.259956
95.0,1416,13804.561603
112.0,1498,14067.049637
108.0,1650,14358.856514
232.0,1483,14623.132045
116.0,1465,14882.268296
34.0,756,15015.585643
71.0,1027,15195.545304
34.0,942,15361.960006
331.0,1910,15702.050295
230.0,1945,16046.591234
71.0,1462,16304.501661
249.0,1831,16628.469008
95.0,1425,16879.662877
58.0,1109,17075.376319
90.0,1408,17326.061141
113.0,1310,17557.440268
366.0,2298,17964.991615
189.0,1671,18261.801023
357.0,1875,18590.185864
280.0,2108,18963.530077
363.0,1846,19290.609004
256.0,1555,19565.304313
188.0,1435,19819.964449
81.0,1360,20060.855596
330.0,2234,20454.31339
369.0,2035,20816.429089
306.0,2096,21187.954906
355.0,2000,21540.790896
374.0,1859,21870.321499
370.0,2041,22231.146957
302.0,1780,22547.371885
325.0,1708,22851.740284
407.0,1946,23193.99981
428.0,2693,23672.16925
406.0,2177,24060.136707
286.0,1701,24360.453689
334.0,1632,24651.086533
356.0,2384,25070.720082
320.0,1731,25375.091864
344.0,2034,25732.245476
58.0,1056,25915.915872
307.0,1786,26228.171479
372.0,5070,27127.029732
398.0,2043,27486.275015
412.0,2117,27858.836408
405.0,2737,28338.531457
377.0,1969,28685.042186
402.0,2043,29042.103501
390.0,2131,29418.82353
252.0,1986,29768.10458
68.0,1468,30025.535646
173.0,1748,30331.775561
282.0,2040,30691.050607
403.0,2129,31067.711173
380.0,2112,31442.015821
388.0,2188,31829.872245
417.0,2354,32247.617004
403.0,2726,32731.517777
369.0,2064,33095.969994
342.0,1952,33440.626556
386.0,2175,33823.724156
426.0,2568,34279.528817
408.0,1928,34617.972346
382.0,2075,34984.579629
425.0,2993,35511.634976
378.0,2035,35870.770828
276.0,2048,36230.183011
399.0,2299,36633.050343
409.0,2453,37063.884103
