# {"t_start": 1574118410.7075827, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,225,52.684998
0.0,125,74.216984
0.0,127,95.442592
0.0,129,117.184999
0.0,127,138.688017
0.0,127,160.362524
2.0,200,194.960936
5.0,329,253.833253
0.0,129,275.696712
0.0,129,297.448634
5.0,350,360.976989
0.0,127,382.721221
0.0,127,403.99144
2.0,198,437.904933
0.0,129,459.704685
0.0,129,481.440173
10.0,433,559.569978
0.0,129,581.303431
0.0,129,602.692716
0.0,127,624.333338
2.0,202,658.844724
0.0,127,680.216804
0.0,127,701.64095
0.0,129,723.156767
0.0,129,744.50071
4.0,297,796.949335
0.0,125,817.841254
0.0,127,839.576788
0.0,127,860.80496
0.0,127,882.382257
9.0,404,954.300937
0.0,129,976.104867
4.0,297,1028.689342
0.0,127,1049.576887
5.0,318,1104.720646
5.0,326,1162.16009
1.0,177,1193.385139
0.0,127,1214.78515
3.0,228,1253.881113
0.0,129,1275.245196
13.0,455,1357.973282
2.0,184,1388.917556
18.0,649,1505.125882
8.0,452,1586.300817
7.0,428,1663.461187
12.0,321,1719.720835
15.0,629,1833.284582
17.0,581,1936.61283
7.0,382,2004.704705
7.0,426,2080.169141
3.0,253,2123.440754
3.0,253,2166.90495
19.0,602,2274.412769
8.0,421,2348.145165
6.0,377,2413.784879
9.0,328,2469.817192
13.0,624,2580.421359
16.0,711,2705.861038
14.0,658,2821.701273
17.0,627,2931.621306
15.0,581,3035.42119
9.0,480,3118.625338
10.0,526,3210.397558
17.0,629,3322.049477
14.0,567,3422.145167
22.0,749,3554.449615
15.0,436,3630.65785
18.0,664,3747.441837
13.0,478,3831.257338
20.0,751,3964.126384
25.0,742,4095.99111
11.0,521,4185.857439
19.0,667,4305.384604
18.0,559,4403.70109
10.0,511,4494.005286
30.0,782,4632.997387
12.0,533,4727.084967
26.0,748,4859.163927
16.0,447,4938.125578
20.0,697,5061.285801
20.0,789,5200.572914
26.0,850,5353.409405
35.0,988,5526.757186
33.0,938,5695.181275
33.0,919,5858.017224
26.0,874,6011.349402
14.0,402,6080.776815
50.0,1068,6272.193099
43.0,633,6382.570265
23.0,826,6528.709219
31.0,815,6673.180958
27.0,991,6851.633912
33.0,904,7011.145406
15.0,618,7118.469132
22.0,812,7262.892219
34.0,1048,7446.940785
20.0,827,7593.040921
33.0,926,7757.228917
22.0,765,7892.053244
32.0,872,8047.149572
34.0,957,8214.893118
41.0,1052,8401.533255
25.0,642,8514.424603
50.0,1344,8754.841734
37.0,1040,8939.28886
40.0,1154,9141.456414
46.0,1221,9358.413085
48.0,1167,9567.494148
42.0,1038,9751.069033
82.0,1432,10004.013954
60.0,1420,10255.008777
49.0,1153,10459.061702
65.0,1457,10718.805049
42.0,1125,10917.349825
29.0,749,11050.272962
89.0,1545,11323.8526
50.0,1083,11515.437129
58.0,1257,11738.287808
74.0,1426,11990.164918
127.0,1712,12295.183334
51.0,1333,12532.425649
88.0,1618,12821.212599
95.0,1437,13077.977206
95.0,1507,13346.621194
60.0,1055,13533.917437
105.0,1571,13811.725454
137.0,1857,14137.748996
92.0,1376,14381.461444
226.0,1536,14654.713654
155.0,1817,14976.405408
124.0,1545,15250.281505
131.0,1670,15547.95002
109.0,1554,15822.977079
81.0,1491,16085.717308
101.0,1554,16361.220482
91.0,1241,16580.209077
268.0,1741,16887.053058
370.0,1806,17206.689403
269.0,1877,17541.640579
238.0,1903,17879.012666
356.0,2113,18253.729172
341.0,1908,18589.441097
294.0,1905,18925.229002
355.0,1911,19265.641798
258.0,1745,19573.121263
172.0,1471,19833.901821
299.0,2054,20196.661473
344.0,1944,20540.628939
363.0,2080,20910.2191
372.0,1951,21256.525215
412.0,2475,21693.797116
380.0,1914,22033.229009
133.0,1396,22279.577743
395.0,1586,22560.509529
263.0,1721,22866.757324
218.0,1681,23161.881338
365.0,1913,23501.892832
323.0,1832,23827.193557
367.0,2027,24186.092582
374.0,1230,24403.241246
413.0,2227,24797.592849
305.0,1486,25059.145605
385.0,2203,25447.032794
416.0,2227,25838.936598
347.0,2140,26212.640833
206.0,1461,26471.349164
399.0,2293,26875.051931
287.0,1980,27224.021258
338.0,2577,27678.909181
390.0,1869,28006.857219
290.0,1935,28344.605153
360.0,2682,28816.417163
349.0,2250,29212.649624
296.0,2136,29590.277481
381.0,2392,30009.069943
414.0,2022,30365.113981
419.0,2015,30719.277202
345.0,1738,31025.923027
318.0,2032,31386.268696
200.0,1749,31697.073359
396.0,2480,32136.333481
381.0,3218,32708.105288
367.0,1942,33051.380572
396.0,2294,33455.457016
413.0,3746,34120.473744
414.0,2844,34621.885328
416.0,2326,35033.161395
422.0,2293,35436.366278
398.0,3259,36011.444851
365.0,4724,36842.761026
413.0,2230,37235.369251
