eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
128.14285714285714,0.0,330,0.068566844,0.49110928,0.86401993,0.03705483,0.6681444,0.5507117211818695,1,128,37.13163845613599,12288
169.85714285714286,1.0952380952380953,359,0.004290862,0.14770508,0.8960733,0.0039552506,0.25308287,0.6534475982189178,2,256,71.3514982946217,24576
177.16,1.24,360,0.0040702918,0.1241862,0.84350646,0.0016724992,0.10249967,0.5817568600177765,3,384,105.47151865065098,36864
177.0,1.2413793103448276,363,0.0065413513,0.16219074,0.8320857,0.0051170187,0.07669976,0.7198455631732941,4,512,139.2366943396628,49152
175.4,1.2,357,0.0035270608,0.122070305,0.80473393,-5.256741e-05,0.09272726,0.769270196557045,5,640,173.58051700890064,61440
208.5625,3.09375,369,0.003437523,0.110310875,0.7979622,-0.0011614051,0.16055964,0.8673822581768036,6,768,206.86499197781086,73728
226.54545454545453,3.9696969696969697,356,0.0038517655,0.13138835,0.78317904,-0.0015140104,0.22584847,0.9299568682909012,7,896,241.30761309713125,86016
289.22222222222223,7.833333333333333,360,0.005892295,0.15222168,0.77119434,0.00075075973,0.30861068,0.9017075523734093,8,1024,275.3522916100919,98304
353.8292682926829,10.634146341463415,360,0.00302513,0.111816406,0.75624824,-0.00048362423,0.38636774,0.8962862938642502,9,1152,309.48233230412006,110592
397.8936170212766,23.680851063829788,354,0.003021597,0.099731445,0.7440696,-0.0008622827,0.4434586,0.9194289371371269,10,1280,344.1336592324078,122880
406.04,23.84,361,0.003699787,0.12915039,0.7435887,1.6135411e-05,0.51410294,0.8511524945497513,11,1408,378.1315805539489,135168
437.6111111111111,30.75925925925926,360,0.003609027,0.12620036,0.7400524,-0.00065178506,0.60815644,0.8307786732912064,12,1536,412.17741468548775,147456
492.2931034482759,37.741379310344826,361,0.003642854,0.12394206,0.75355095,0.0004958087,0.36615175,0.8698510378599167,13,1664,446.2155769504607,159744
481.3833333333333,36.516666666666666,357,0.0027553723,0.10453288,0.744826,-0.001809101,0.2510661,0.8502481132745743,14,1792,480.5942096076906,172032
585.0923076923077,57.95384615384615,364,0.0034231902,0.12575276,0.7468264,-0.0016227936,0.19345313,0.8824773132801056,15,1920,514.3010510876775,184320
738.945205479452,93.3013698630137,357,0.003530494,0.13348389,0.77267283,-0.0022184113,0.19152132,0.8998220935463905,16,2048,548.6374436579645,196608
787.7368421052631,103.11842105263158,363,0.003583999,0.11065674,0.7927913,-0.003954456,0.1504286,0.9127129390835762,17,2176,582.4408587515354,208896
818.1645569620254,109.25316455696202,366,0.006333608,0.15635173,0.78351337,0.00021096139,0.12273712,0.9195993095636368,18,2304,615.9870294779539,221184
891.9879518072289,122.65060240963855,360,0.0034477538,0.115559906,0.7844058,-0.0033439654,0.1429828,0.9307520687580109,19,2432,650.0550725832582,233472
