# {"t_start": 1575292820.984395, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,42.18539
417.0,2520,710.655391
378.0,2049,1251.220651
427.0,2494,1910.334285
416.0,2141,2477.432363
433.0,3171,3315.411185
399.0,2301,3921.734223
317.0,1911,4424.388749
405.0,2206,5003.818995
417.0,3221,5849.090691
2.0,219,5903.910964
420.0,2415,6536.929486
365.0,2194,7112.399699
428.0,4077,8183.831163
1.0,173,8225.259213
781.0,5077,9562.609383
398.0,3431,10463.717845
403.0,2159,11031.702563
378.0,2276,11625.883264
399.0,2188,12202.141725
424.0,2241,12792.502894
343.0,2032,13325.993282
0.0,129,13354.658264
408.0,2321,13964.260395
425.0,2234,14547.976346
389.0,2518,15206.79346
344.0,1882,15697.979742
0.0,127,15727.890432
451.0,4185,16827.987359
401.0,2310,17434.510484
858.0,5350,18844.815248
784.0,4682,20076.42918
426.0,2813,20815.558317
3.0,248,20878.10925
5.0,350,20967.754771
299.0,1853,21453.160496
441.0,2819,22192.707613
0.0,127,22222.419737
410.0,3021,23018.864931
854.0,12621,26337.26784
428.0,2826,27075.438661
9.0,404,27177.889721
