# {"t_start": 1575292816.7530684, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
388.0,2392,649.681566
417.0,2308,1259.354776
373.0,1829,1741.732794
349.0,1319,2089.136821
428.0,2129,2653.985052
423.0,2355,3273.253151
387.0,2013,3803.768914
2.0,224,3859.364342
2.0,220,3915.142319
113.0,1300,4255.720934
410.0,2733,4974.151338
222.0,1700,5419.991646
0.0,129,5448.327846
419.0,2399,6078.589373
1.0,171,6119.184945
399.0,1997,6642.505612
399.0,2180,7214.03896
391.0,1868,7702.093076
304.0,1782,8168.567575
836.0,5460,9608.554371
359.0,2413,10240.271096
422.0,2586,10919.356913
1.0,170,10961.889489
0.0,129,10990.954314
296.0,1621,11414.384436
436.0,3565,12354.0818
5.0,350,12442.171905
428.0,3428,13345.304075
306.0,1881,13836.959683
411.0,2139,14396.375206
360.0,2371,15018.121535
414.0,2160,15581.866685
420.0,3299,16449.32142
384.0,2796,17182.581712
266.0,1947,17694.500844
421.0,2682,18398.603487
453.0,2843,19146.450322
424.0,2890,19902.381624
431.0,5018,21225.983851
365.0,1862,21713.672292
2.0,200,21762.19431
2.0,202,21812.970286
414.0,3514,22737.632375
2.0,202,22788.14921
392.0,1961,23301.042709
412.0,4869,24579.746857
5.0,350,24666.870871
808.0,4660,25891.43506
0.0,129,25921.998696
