# {"t_start": 1575292813.699651, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
414.0,3216,873.294657
424.0,3513,1802.209403
132.0,1681,2246.797213
385.0,2228,2835.586689
424.0,2720,3550.25563
473.0,3016,4349.597236
418.0,2479,5000.625672
59.0,1457,5380.438072
296.0,1782,5846.758025
423.0,2816,6585.381044
391.0,2551,7255.437534
321.0,1938,7761.929977
409.0,2782,8492.524897
588.0,5633,9976.490315
421.0,3699,10949.782563
2.0,224,11005.73435
0.0,123,11034.679784
180.0,1620,11456.176038
0.0,125,11485.97489
2.0,198,11535.35974
349.0,2137,12096.693124
431.0,2899,12860.433489
4.0,318,12940.310885
424.0,2556,13610.659942
428.0,3737,14591.714451
