# {"t_start": 1575292817.9604082, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
399.0,1865,509.09302
421.0,2867,1266.204914
453.0,3644,2234.036256
3.0,269,2301.557858
426.0,2550,2975.137218
428.0,2103,3527.363814
232.0,1309,3873.244365
423.0,2865,4626.941368
61.0,1129,4922.502184
435.0,4306,6053.917308
339.0,1784,6520.296789
416.0,2764,7246.633547
399.0,2561,7917.183174
416.0,2843,8665.116243
419.0,2629,9355.780847
5.0,350,9444.725662
428.0,4233,10558.012707
427.0,1965,11073.243222
412.0,2127,11628.575385
0.0,125,11658.359219
365.0,1477,12047.260575
207.0,1094,12331.928277
0.0,129,12362.466608
0.0,129,12393.150283
392.0,2542,13062.996365
389.0,1887,13554.80745
855.0,5227,14928.70402
434.0,2675,15629.3104
416.0,2338,16242.020387
3.0,248,16304.812545
380.0,2022,16834.232943
856.0,6827,18633.480293
418.0,2694,19340.987505
2.0,198,19388.989302
398.0,3032,20184.834728
5.0,350,20272.771653
387.0,2364,20896.730399
428.0,2989,21680.540804
379.0,5725,23190.053087
5.0,350,23277.351873
410.0,3137,24099.775283
424.0,2855,24849.04366
419.0,2953,25622.407531
5.0,350,25709.980178
5.0,350,25798.735627
