# {"t_start": 1575292817.7103434, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
431.0,6716,1798.541581
390.0,2119,2359.353547
424.0,2582,3041.47651
424.0,3675,4013.033785
446.0,2711,4726.462371
397.0,2291,5327.91654
424.0,2671,6029.10953
1.0,174,6070.747903
814.0,4387,7222.969546
419.0,8605,9491.146606
506.0,3877,10509.97325
412.0,2443,11151.124273
381.0,2643,11846.376444
351.0,2207,12426.593647
335.0,2190,13002.405882
9.0,404,13105.662241
501.0,5911,14658.938702
246.0,1457,15038.416615
2.0,220,15093.125939
378.0,2215,15671.798227
402.0,2115,16227.199543
431.0,3857,17240.6181
284.0,1447,17620.404952
407.0,2527,18281.950428
371.0,2061,18823.335816
431.0,4741,20069.541803
442.0,3247,20926.809694
2.0,202,20975.725567
863.0,4318,22111.70542
413.0,2207,22692.397742
797.0,4930,23985.136428
9.0,404,24087.596966
840.0,4361,25232.633476
185.0,1486,25621.871394
428.0,5777,27137.426307
