# {"t_start": 1574686252.8713653, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,39.108005
1.0,153,73.925962
3.0,232,129.163722
4.0,259,189.705993
2.0,204,238.158752
1.0,155,273.234909
2.0,223,324.04812
3.0,275,388.732712
0.0,129,417.561241
5.0,350,502.140223
2.0,224,553.132108
0.0,129,581.947027
5.0,350,666.275163
0.0,127,694.693604
2.0,222,746.615865
3.0,248,803.681367
0.0,129,832.05378
0.0,127,860.017789
4.0,299,930.110103
2.0,202,977.640995
5.0,352,1060.350021
0.0,125,1088.163764
0.0,129,1116.833842
9.0,404,1213.296706
0.0,125,1240.714017
0.0,127,1269.157954
0.0,129,1297.788161
4.0,283,1364.50238
0.0,129,1392.901552
0.0,129,1421.520057
5.0,352,1503.816932
0.0,129,1532.575806
0.0,127,1561.260535
0.0,129,1590.390058
0.0,127,1618.278811
0.0,125,1646.515676
9.0,425,1748.998832
7.0,430,1851.953652
2.0,200,1898.698287
9.0,404,1995.466119
2.0,200,2040.730121
0.0,127,2069.018886
0.0,129,2097.932019
0.0,127,2126.137758
9.0,404,2222.713078
0.0,127,2250.540972
2.0,198,2295.584867
0.0,129,2324.160264
0.0,129,2352.927983
5.0,350,2436.920543
0.0,127,2465.095122
2.0,202,2511.061339
5.0,350,2594.856779
0.0,129,2623.445352
9.0,404,2720.819902
0.0,129,2748.846106
10.0,453,2857.873478
2.0,202,2903.855797
4.0,297,2974.915117
0.0,123,3002.04419
5.0,350,3083.885481
6.0,401,3179.904662
5.0,352,3263.958229
4.0,273,3327.141571
0.0,129,3355.892014
6.0,402,3451.216892
0.0,129,3479.897962
4.0,320,3554.849989
0.0,129,3583.781954
0.0,129,3612.701532
2.0,185,3654.437024
0.0,129,3683.114969
4.0,299,3752.044309
0.0,127,3780.047127
6.0,382,3870.617299
2.0,198,3916.528967
0.0,129,3943.350223
1.0,175,3984.871808
5.0,350,4066.797639
2.0,225,4119.617691
9.0,425,4220.403999
11.0,498,4339.905182
5.0,350,4421.916627
12.0,522,4545.879937
1.0,155,4580.314658
7.0,428,4680.99207
2.0,198,4725.542616
11.0,416,4823.929671
8.0,500,4943.153209
5.0,347,5024.55967
23.0,587,5164.110945
8.0,460,5274.826776
5.0,307,5346.615809
13.0,355,5430.375383
16.0,556,5563.363355
4.0,264,5625.262341
3.0,217,5675.584279
0.0,129,5702.17239
0.0,125,5729.194144
7.0,454,5837.133882
1.0,155,5871.118361
12.0,497,5988.694521
0.0,127,6016.072242
13.0,356,6098.479279
0.0,125,6125.606325
20.0,351,6208.274673
23.0,567,6342.3881
6.0,370,6429.279443
9.0,463,6537.973442
4.0,277,6601.493774
15.0,619,6749.75106
11.0,472,6862.204486
3.0,230,6913.402267
14.0,573,7049.553253
0.0,129,7077.541094
18.0,660,7234.005799
2.0,200,7278.268066
2.0,202,7323.814164
17.0,377,7411.880019
2.0,200,7457.987021
8.0,484,7572.181499
18.0,697,7738.247315
0.0,129,7765.901535
8.0,427,7865.765753
7.0,372,7953.596201
2.0,200,7997.724995
15.0,426,8097.289221
16.0,435,8200.634632
13.0,655,8354.267735
21.0,521,8477.06617
12.0,563,8608.961618
14.0,526,8733.504099
0.0,125,8760.349998
15.0,677,8920.160928
13.0,522,9041.800019
13.0,589,9183.069121
10.0,488,9296.788245
12.0,522,9419.157169
23.0,667,9575.642431
22.0,769,9759.003466
11.0,496,9875.665836
15.0,741,10052.186552
16.0,635,10202.607452
19.0,678,10363.429855
13.0,506,10483.573555
14.0,513,10603.770418
13.0,596,10745.173025
9.0,450,10850.442214
14.0,593,10991.198381
13.0,546,11120.117191
16.0,691,11283.08779
13.0,465,11393.979362
23.0,791,11583.602379
18.0,496,11701.402809
19.0,648,11856.447071
2.0,206,11903.384621
27.0,583,12043.670404
0.0,127,12069.772398
0.0,129,12097.761136
12.0,592,12240.829757
17.0,516,12364.376051
22.0,533,12492.237154
0.0,129,12520.724438
1.0,155,12555.395098
16.0,695,12720.227604
14.0,677,12882.16316
13.0,582,13021.960287
24.0,802,13216.809918
23.0,861,13426.149638
0.0,129,13453.249466
18.0,652,13609.728309
29.0,688,13777.00269
21.0,775,13964.344897
18.0,817,14161.173246
30.0,773,14344.858145
1.0,156,14378.960122
11.0,509,14498.148251
19.0,788,14685.742696
15.0,654,14840.499079
23.0,635,14990.802361
6.0,364,15074.15607
26.0,615,15220.013491
10.0,509,15339.371793
27.0,956,15565.292514
2.0,200,15610.785905
4.0,297,15678.796981
1.0,160,15713.892956
23.0,538,15840.101812
42.0,1008,16079.822628
5.0,350,16161.985635
25.0,526,16287.033117
2.0,202,16331.761559
20.0,572,16467.744622
9.0,404,16561.732615
3.0,248,16617.942761
5.0,350,16700.299194
16.0,699,16866.664333
25.0,752,17046.202428
30.0,878,17256.456633
21.0,782,17441.305447
21.0,736,17616.474783
13.0,598,17755.375523
34.0,996,17993.945693
17.0,699,18158.388423
20.0,777,18342.874736
42.0,1033,18589.090739
19.0,757,18767.66836
2.0,203,18812.976432
30.0,698,18979.134721
19.0,732,19151.421046
25.0,784,19338.471023
49.0,1256,19639.563871
51.0,724,19813.032248
45.0,1076,20067.677443
37.0,882,20277.565185
68.0,1272,20582.107167
45.0,724,20754.785997
1.0,159,20789.986198
28.0,859,20994.056602
39.0,867,21199.126998
48.0,1055,21453.312939
24.0,815,21646.512162
25.0,715,21814.262133
0.0,127,21841.263687
45.0,1065,22093.666273
71.0,1170,22371.809165
62.0,1400,22705.289842
43.0,937,22926.287273
69.0,1413,23265.940919
45.0,1231,23557.646466
42.0,1006,23797.577373
1.0,155,23831.474769
46.0,1002,24069.518334
45.0,977,24303.681908
39.0,879,24512.92215
29.0,909,24729.857496
47.0,1038,24978.078519
89.0,1423,25319.425887
38.0,1135,25589.705259
230.0,1129,25858.759617
76.0,1215,26148.715281
51.0,951,26373.535936
58.0,1318,26685.09135
2.0,200,26730.724364
34.0,1106,26990.726873
99.0,1411,27326.028476
1.0,171,27363.596386
1.0,153,27397.428341
92.0,1201,27684.861028
35.0,918,27903.164826
87.0,1169,28180.157354
67.0,1540,28548.03884
2.0,200,28592.337888
33.0,1068,28845.201342
45.0,858,29050.266522
312.0,1400,29384.681968
7.0,248,29439.423152
61.0,1495,29797.617925
43.0,1146,30068.054463
108.0,1577,30441.620013
122.0,1619,30828.201845
102.0,1415,31164.059399
0.0,129,31191.313213
84.0,1013,31430.455973
32.0,993,31666.0759
0.0,127,31693.16464
170.0,1326,32010.121672
56.0,1061,32262.266584
222.0,1673,32661.643179
191.0,1761,33080.012912
108.0,1606,33461.605486
130.0,1318,33777.4829
36.0,708,33943.866425
114.0,1319,34255.890007
7.0,325,34331.624953
275.0,1654,34723.478355
0.0,127,34750.95659
116.0,1767,35173.493322
294.0,2167,35689.129871
106.0,1031,35932.522983
126.0,1648,36321.508567
300.0,2014,36799.331856
167.0,1649,37189.579349
220.0,1784,37614.484377
157.0,1696,38016.314426
212.0,1837,38452.177767
83.0,1636,38839.431138
171.0,1665,39233.622127
103.0,1300,39541.676462
0.0,129,39568.929443
0.0,129,39595.056672
113.0,1470,39945.750566
335.0,1902,40401.187908
357.0,1978,40872.948248
313.0,1488,41224.222785
0.0,127,41251.461717
0.0,127,41278.307925
42.0,1010,41516.509267
315.0,2037,42003.177272
1.0,153,42036.605201
46.0,1098,42296.161716
312.0,1880,42746.327276
0.0,125,42773.662033
94.0,1407,43110.167127
356.0,1721,43520.24114
1.0,173,43558.129847
283.0,1560,43929.250305
70.0,1324,44246.541663
386.0,1781,44671.620682
32.0,966,44903.94449
302.0,1861,45348.816335
319.0,1980,45822.433611
411.0,2092,46322.783041
327.0,1844,46760.994279
0.0,129,46788.427924
354.0,1482,47142.117314
334.0,1752,47560.243141
0.0,129,47587.885019
423.0,2097,48086.850842
9.0,404,48179.812439
110.0,1301,48488.113531
353.0,2245,49026.073293
331.0,1871,49470.845455
3.0,248,49527.231647
399.0,2450,50112.807954
3.0,250,50169.61976
413.0,2464,50757.710937
395.0,1823,51192.020061
290.0,1678,51590.561052
53.0,1169,51865.961186
140.0,1576,52241.995069
2.0,202,52286.486929
59.0,1112,52552.619445
280.0,1817,52986.10236
421.0,2454,53571.749562
391.0,2111,54075.926779
333.0,1898,54528.319445
416.0,2424,55110.515125
402.0,2230,55642.062012
0.0,127,55668.776088
411.0,2113,56173.340894
363.0,2451,56760.387012
287.0,1904,57215.821628
317.0,2133,57725.656478
401.0,2116,58231.234397
123.0,1435,58573.285728
5.0,350,58654.231633
377.0,2588,59270.796718
337.0,1995,59745.938972
202.0,1748,60164.575435
411.0,2861,60847.322989
365.0,2260,61389.523209
9.0,404,61483.721613
378.0,2374,62048.568489
391.0,2079,62545.090046
314.0,1841,62987.014504
164.0,1885,63434.327828
405.0,2651,64068.246892
8.0,375,64154.344331
357.0,2916,64846.541386
2.0,202,64892.784977
2.0,202,64936.73703
396.0,2217,65466.778313
0.0,127,65493.833089
413.0,2188,66017.2415
0.0,129,66045.061337
399.0,2499,66641.954026
431.0,3574,67492.163307
8.0,373,67577.42356
372.0,2114,68082.14792
419.0,3671,68977.891283
3.0,248,69036.681472
730.0,4065,70037.70189
392.0,1911,70491.956226
375.0,2166,71008.025017
409.0,2430,71587.268938
254.0,1676,71982.842621
349.0,2096,72479.142653
182.0,1618,72862.582028
5.0,350,72943.920749
392.0,2419,73517.695217
361.0,2116,74024.393321
419.0,2935,74722.765025
0.0,129,74750.924975
405.0,2305,75293.496186
416.0,2995,76006.980464
420.0,3293,76790.879346
420.0,2972,77500.773957
152.0,1220,77789.810203
0.0,129,77817.647065
428.0,4035,78775.801694
411.0,3564,79627.757589
419.0,3079,80362.29552
453.0,3561,81212.288594
380.0,2452,81793.575426
188.0,1492,82144.942673
423.0,3292,82931.629175
447.0,3125,83677.801673
787.0,4940,84854.994723
0.0,127,84880.523828
2.0,198,84925.757026
388.0,2156,85438.680555
413.0,2915,86131.157659
437.0,2386,86701.102522
419.0,1981,87170.561476
421.0,2784,87832.789478
427.0,2663,88467.760354
5.0,350,88547.220777
406.0,2409,89124.015591
382.0,2053,89613.590926
414.0,2292,90159.174847
419.0,2702,90801.599689
443.0,3861,91724.900292
3.0,257,91783.441524
413.0,2669,92419.071936
428.0,2595,93036.94146
409.0,2588,93656.461481
435.0,3551,94505.436993
387.0,2300,95048.812787
406.0,2960,95753.687279
0.0,127,95780.757032
417.0,3365,96581.247164
382.0,1880,97027.893383
