# {"t_start": 1574686249.5595682, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,43.349208
0.0,127,71.890132
4.0,299,144.607924
0.0,129,171.688348
3.0,250,230.569948
1.0,175,272.064709
0.0,129,299.44683
6.0,380,390.05247
2.0,200,437.258873
0.0,127,465.408589
5.0,326,542.793981
2.0,202,590.306006
4.0,299,661.134635
0.0,129,689.82753
0.0,129,718.171619
0.0,127,745.170705
0.0,127,773.414673
0.0,129,802.413369
0.0,129,830.597414
0.0,129,859.121599
0.0,129,887.297392
0.0,123,914.610127
0.0,127,942.927985
0.0,127,971.142386
0.0,127,998.071526
4.0,321,1074.600605
5.0,350,1156.769487
0.0,129,1185.547657
0.0,129,1214.359581
2.0,202,1261.869178
1.0,173,1300.805603
0.0,127,1328.772273
0.0,129,1357.653132
0.0,125,1385.428552
0.0,129,1412.252763
8.0,372,1500.841956
1.0,177,1542.542916
0.0,127,1569.730045
2.0,200,1616.88251
0.0,127,1645.444013
0.0,129,1674.401906
0.0,129,1703.416837
4.0,297,1773.897403
2.0,200,1819.350485
9.0,404,1915.671023
0.0,127,1944.001901
0.0,129,1972.793228
9.0,404,2069.225834
0.0,129,2098.205725
5.0,350,2181.615587
9.0,404,2278.358546
2.0,202,2324.138913
2.0,202,2371.585305
4.0,300,2442.279116
0.0,125,2470.056344
9.0,404,2566.424278
2.0,202,2612.279334
0.0,129,2641.473839
0.0,129,2670.233533
2.0,202,2716.28866
0.0,129,2744.998517
0.0,127,2772.442302
0.0,127,2801.027864
2.0,202,2849.024251
0.0,129,2877.723107
5.0,350,2960.044886
0.0,127,2987.887639
5.0,329,3064.939923
5.0,350,3148.723767
2.0,202,3196.075007
1.0,155,3230.864905
0.0,127,3258.83444
2.0,205,3304.968544
0.0,127,3332.778228
9.0,404,3428.958704
0.0,127,3456.909296
2.0,202,3502.744906
0.0,127,3530.713849
2.0,224,3583.419761
1.0,175,3623.299801
6.0,379,3713.305158
4.0,297,3782.037142
3.0,233,3836.521776
9.0,404,3931.858538
0.0,125,3959.720109
1.0,154,3994.309055
4.0,297,4064.182926
1.0,157,4099.219951
7.0,414,4197.67899
2.0,205,4245.60047
7.0,418,4344.615712
2.0,206,4390.519447
2.0,202,4436.786023
1.0,155,4470.833099
3.0,254,4529.665566
14.0,380,4619.551081
5.0,377,4708.299956
5.0,350,4789.932688
2.0,183,4832.468418
1.0,173,4870.869413
8.0,443,4975.139925
0.0,127,5002.518444
7.0,387,5094.160766
12.0,593,5235.246123
11.0,472,5348.862942
14.0,493,5466.550648
1.0,176,5506.33414
12.0,496,5625.211035
7.0,356,5709.113721
4.0,250,5765.354405
4.0,286,5831.340796
11.0,582,5969.702531
4.0,283,6034.83378
12.0,595,6177.036354
12.0,323,6251.88626
9.0,501,6370.559724
11.0,444,6474.930882
9.0,471,6586.435699
8.0,403,6681.787054
0.0,127,6709.701267
13.0,493,6824.626458
2.0,202,6871.364258
9.0,405,6966.04304
14.0,549,7095.083276
13.0,375,7182.650883
20.0,592,7321.170673
12.0,516,7444.448547
7.0,393,7536.57902
11.0,472,7648.209252
12.0,496,7765.645718
19.0,548,7895.507473
21.0,708,8063.031864
3.0,250,8120.287017
15.0,646,8273.375417
20.0,659,8428.506847
13.0,668,8586.089006
3.0,248,8643.062192
1.0,155,8676.982665
8.0,428,8777.346811
15.0,397,8870.16902
14.0,633,9018.675599
21.0,714,9189.814932
4.0,297,9257.904325
6.0,341,9335.846218
13.0,516,9457.384023
18.0,723,9628.55556
9.0,505,9747.655814
17.0,683,9909.516088
12.0,520,10031.63601
22.0,760,10213.896488
5.0,350,10292.990697
0.0,125,10319.8958
13.0,525,10444.616209
13.0,521,10567.906976
16.0,600,10710.363964
15.0,645,10863.680019
11.0,509,10983.24994
0.0,127,11009.867877
15.0,601,11152.551081
22.0,629,11301.51373
3.0,250,11359.629505
21.0,695,11524.59345
22.0,673,11685.782386
15.0,707,11856.055664
5.0,350,11937.749629
14.0,591,12079.794796
15.0,604,12223.602329
24.0,802,12417.031124
17.0,695,12586.147158
19.0,633,12736.717218
40.0,905,12954.641143
16.0,691,13120.53416
10.0,525,13247.188355
16.0,587,13387.765491
13.0,593,13530.81897
23.0,627,13681.843882
16.0,567,13817.907158
11.0,551,13949.7692
0.0,127,13977.694586
19.0,720,14151.999825
22.0,676,14312.328604
43.0,919,14529.375069
20.0,708,14697.735739
16.0,654,14852.268569
26.0,828,15049.994529
5.0,330,15125.325927
14.0,374,15213.154465
