# {"t_start": 1574686255.1606324, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,37.941614
0.0,129,66.961867
2.0,182,110.286524
3.0,266,172.890479
2.0,221,223.456754
1.0,153,258.097912
0.0,125,286.02055
2.0,198,332.319738
0.0,127,359.168448
0.0,129,387.80697
0.0,129,416.649595
0.0,127,444.84945
0.0,125,472.718334
2.0,202,519.100043
9.0,404,617.338434
5.0,352,700.559562
0.0,129,729.192429
0.0,129,757.790868
2.0,202,803.982661
5.0,350,887.00573
2.0,200,934.191883
0.0,127,961.002822
0.0,129,989.786507
1.0,176,1030.804483
0.0,129,1057.884886
2.0,202,1105.354802
4.0,299,1175.113108
1.0,173,1214.634005
0.0,127,1242.608317
0.0,129,1271.305754
0.0,127,1299.652588
0.0,129,1328.057413
6.0,400,1423.843083
1.0,178,1463.720383
0.0,129,1492.003226
0.0,129,1520.839113
0.0,129,1549.799052
5.0,350,1634.52833
0.0,129,1661.808629
3.0,270,1725.85007
5.0,350,1810.334899
0.0,125,1838.005734
1.0,172,1876.351504
2.0,202,1924.057774
9.0,380,2015.028337
0.0,127,2041.716247
0.0,127,2070.01148
2.0,202,2117.548382
0.0,129,2146.340742
0.0,129,2174.500606
2.0,200,2220.290164
0.0,127,2248.107622
2.0,200,2293.621912
0.0,127,2321.68997
0.0,125,2349.542006
0.0,129,2378.317645
2.0,202,2424.282913
0.0,125,2452.04321
0.0,129,2480.877516
3.0,249,2539.231662
5.0,350,2622.832025
0.0,127,2651.473056
5.0,350,2734.188151
0.0,129,2762.195328
0.0,127,2790.544782
0.0,129,2819.512085
0.0,127,2848.099952
7.0,430,2950.785553
3.0,271,3014.299918
0.0,129,3042.648594
4.0,297,3112.334081
2.0,202,3159.64191
1.0,155,3194.570931
3.0,255,3254.142803
2.0,200,3299.00666
0.0,129,3327.347108
3.0,248,3385.711778
5.0,352,3467.752481
3.0,230,3521.418875
5.0,371,3610.68762
5.0,350,3694.274351
0.0,125,3719.517858
0.0,129,3747.977433
0.0,129,3776.31674
2.0,202,3823.501711
1.0,152,3857.512274
5.0,350,3938.513597
15.0,449,4047.704936
8.0,279,4112.965473
9.0,328,4189.647346
1.0,173,4229.978166
3.0,246,4285.705805
13.0,544,4414.835708
0.0,127,4442.137991
8.0,279,4506.915366
5.0,330,4585.047252
0.0,127,4612.983488
13.0,494,4730.69558
0.0,125,4756.474787
2.0,204,4804.233188
0.0,129,4832.329028
4.0,299,4901.86175
4.0,321,4975.987125
4.0,300,5046.474047
13.0,521,5170.923348
4.0,297,5240.363439
3.0,251,5299.444063
5.0,287,5365.874069
4.0,248,5423.183229
10.0,490,5539.623134
4.0,249,5597.633726
0.0,129,5626.137374
7.0,405,5721.417122
10.0,507,5841.360202
8.0,471,5952.752518
8.0,297,6020.973876
11.0,486,6135.043868
