# {"t_start": 1574686254.385087, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,173,50.78923
1.0,174,90.455887
4.0,285,158.347142
3.0,250,216.716976
2.0,200,262.791915
1.0,177,304.584558
1.0,173,343.129375
0.0,127,371.533516
1.0,176,411.48241
3.0,273,475.87278
6.0,380,567.237058
0.0,127,595.695613
4.0,319,671.042632
0.0,127,699.102149
2.0,200,746.100898
0.0,127,772.930501
5.0,350,856.529086
0.0,127,884.237415
0.0,129,913.057317
0.0,129,941.741893
5.0,349,1024.192133
0.0,129,1052.50728
0.0,129,1081.169242
2.0,200,1128.037043
0.0,129,1156.24021
2.0,202,1202.546601
4.0,297,1272.342798
0.0,129,1301.150352
1.0,178,1341.106448
5.0,350,1425.10541
3.0,246,1482.142935
1.0,176,1522.150403
4.0,297,1592.932371
0.0,127,1620.818336
0.0,127,1649.588965
0.0,129,1678.596716
0.0,129,1707.466549
2.0,198,1752.889529
0.0,127,1781.260882
0.0,127,1809.518303
4.0,297,1878.816724
0.0,127,1907.265357
0.0,127,1935.38515
0.0,129,1964.184066
6.0,382,2055.23131
0.0,129,2084.424504
7.0,432,2187.58115
9.0,404,2283.893783
0.0,127,2312.286246
0.0,127,2340.351155
9.0,404,2437.14513
2.0,202,2483.237253
0.0,129,2511.730533
2.0,202,2558.805301
0.0,129,2587.769418
0.0,127,2614.299745
5.0,350,2698.797389
0.0,129,2727.682312
0.0,129,2755.451964
2.0,202,2801.741214
5.0,329,2881.13992
0.0,129,2909.939786
0.0,129,2938.314471
2.0,200,2983.733074
0.0,127,3011.985679
0.0,129,3040.510003
1.0,155,3074.936126
0.0,129,3103.712564
0.0,127,3131.609946
0.0,129,3160.393276
3.0,248,3217.199444
2.0,200,3263.933744
0.0,125,3291.103658
0.0,127,3318.761516
0.0,125,3345.173106
0.0,129,3373.764342
2.0,202,3420.908528
3.0,248,3478.705485
2.0,200,3523.90398
7.0,413,3623.078588
3.0,230,3677.048789
0.0,127,3704.805505
0.0,129,3732.471649
0.0,127,3760.68812
5.0,352,3842.77181
1.0,157,3877.304706
1.0,157,3912.400394
3.0,218,3963.724046
1.0,154,3998.197026
3.0,246,4055.954927
11.0,482,4171.649699
9.0,404,4267.73781
9.0,404,4363.45882
5.0,369,4449.449776
9.0,352,4531.263506
14.0,576,4669.336907
10.0,451,4775.73698
22.0,775,4962.325452
4.0,265,5023.384245
0.0,129,5051.258385
1.0,178,5091.674074
14.0,593,5234.169339
2.0,198,5279.152604
7.0,410,5376.338691
6.0,341,5456.86415
10.0,511,5579.267445
13.0,571,5715.526366
12.0,591,5854.776585
0.0,127,5882.113642
0.0,129,5909.932238
10.0,394,6002.518353
2.0,223,6053.94636
7.0,326,6129.251692
12.0,458,6238.373254
14.0,366,6322.61887
0.0,129,6351.259832
13.0,352,6433.677305
3.0,255,6492.904666
2.0,202,6537.559971
4.0,260,6597.219652
6.0,356,6682.064015
7.0,368,6768.114919
7.0,418,6866.446669
3.0,228,6918.973892
11.0,498,7034.428277
10.0,481,7148.279559
14.0,669,7306.235838
25.0,673,7466.806974
25.0,843,7668.815672
8.0,384,7758.822278
6.0,372,7844.638438
15.0,558,7978.226853
6.0,362,8061.378604
11.0,532,8186.870202
19.0,663,8342.757114
11.0,563,8476.503502
16.0,606,8618.206755
0.0,129,8646.392195
11.0,533,8772.418238
7.0,397,8865.233335
9.0,380,8952.934545
7.0,390,9043.260684
22.0,523,9167.265493
13.0,635,9318.065425
13.0,351,9399.578731
3.0,248,9455.182898
17.0,640,9605.979695
18.0,530,9730.700545
14.0,633,9880.486825
16.0,636,10031.292189
12.0,521,10154.950692
13.0,472,10266.488273
