# {"t_start": 1574686252.794564, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,39.212669
0.0,127,67.772138
1.0,157,103.799016
2.0,200,151.144915
2.0,200,196.111213
0.0,127,224.484219
2.0,202,272.357198
1.0,175,312.004071
4.0,299,382.203124
0.0,129,411.127276
0.0,129,439.734325
0.0,125,467.483639
0.0,127,496.196148
2.0,202,542.322273
0.0,127,570.409133
0.0,125,598.413373
0.0,127,626.663574
2.0,202,672.819511
5.0,352,756.917045
0.0,129,785.951516
0.0,127,814.062155
5.0,350,895.536825
1.0,173,936.455874
0.0,129,963.794008
0.0,129,992.493788
0.0,129,1021.304329
0.0,127,1049.152099
5.0,350,1132.833848
0.0,129,1161.167863
0.0,127,1187.923227
0.0,129,1216.92134
0.0,129,1245.38256
0.0,129,1274.11083
2.0,202,1321.455177
0.0,125,1349.103282
0.0,125,1375.754612
0.0,125,1402.861154
0.0,127,1431.391385
0.0,129,1459.819446
3.0,248,1517.639512
2.0,202,1564.140644
9.0,404,1661.521575
0.0,127,1690.18237
2.0,198,1736.954159
0.0,127,1765.451794
0.0,129,1792.726349
0.0,129,1821.491406
0.0,129,1849.870445
0.0,127,1877.707509
0.0,129,1906.686663
0.0,127,1934.757821
0.0,129,1963.623595
0.0,129,1992.244708
2.0,200,2037.460311
4.0,297,2107.808424
9.0,404,2204.313928
0.0,127,2232.234329
4.0,297,2303.450874
0.0,129,2330.608442
2.0,202,2378.191087
5.0,350,2462.1884
0.0,129,2489.558975
0.0,127,2517.500596
2.0,202,2564.702221
0.0,129,2593.550658
0.0,127,2621.584176
2.0,200,2667.503174
0.0,127,2695.954286
2.0,202,2741.882017
5.0,352,2826.150075
2.0,202,2872.500071
1.0,156,2908.970475
0.0,127,2935.331851
9.0,404,3033.334136
2.0,202,3078.878639
0.0,129,3107.588611
0.0,129,3136.120659
0.0,125,3163.824401
0.0,127,3191.912334
3.0,246,3248.159324
0.0,125,3275.516786
2.0,202,3322.220139
0.0,127,3350.560552
1.0,178,3390.744866
0.0,127,3418.752088
2.0,198,3463.302891
3.0,246,3520.621922
0.0,127,3548.8448
1.0,155,3583.884585
0.0,129,3612.8067
3.0,252,3672.176481
9.0,404,3767.110451
2.0,203,3812.739425
4.0,265,3874.35245
2.0,203,3921.596918
2.0,198,3966.646289
8.0,300,4037.042506
9.0,404,4132.998202
1.0,157,4169.517584
0.0,127,4196.467636
4.0,278,4261.100371
2.0,183,4303.8968
8.0,410,4400.262074
0.0,129,4428.304735
9.0,329,4504.425448
9.0,346,4586.144811
3.0,248,4643.565616
3.0,271,4706.240417
4.0,270,4768.907424
1.0,155,4803.960465
13.0,370,4891.087721
13.0,525,5015.637087
14.0,423,5115.736419
19.0,486,5230.199362
11.0,401,5325.990937
0.0,127,5353.606556
2.0,200,5400.298789
4.0,297,5468.898954
7.0,426,5570.102459
9.0,490,5687.519385
9.0,498,5805.652582
5.0,335,5882.392975
6.0,323,5958.180185
2.0,204,6003.522417
19.0,659,6160.291505
0.0,127,6188.294436
0.0,129,6216.377042
10.0,521,6339.772603
11.0,446,6444.42323
13.0,549,6574.233328
3.0,270,6636.447494
11.0,559,6770.727497
4.0,282,6836.280801
8.0,279,6900.503272
0.0,129,6928.473123
14.0,659,7084.427111
9.0,472,7194.217579
0.0,125,7221.564524
5.0,350,7303.032505
11.0,507,7423.692316
0.0,129,7451.83078
