# {"t_start": 1574686254.1154947, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,173,51.037694
2.0,188,94.200459
1.0,176,134.503601
0.0,127,162.60027
2.0,200,209.357739
3.0,270,273.48641
0.0,127,301.996545
4.0,299,371.963784
5.0,329,449.676839
4.0,299,520.584143
0.0,129,548.989167
10.0,454,659.740847
0.0,129,688.517803
0.0,127,716.3675
2.0,200,761.879753
2.0,202,809.447292
5.0,328,885.873517
0.0,125,913.817485
9.0,404,1010.728628
0.0,127,1038.764764
0.0,127,1066.681728
3.0,271,1130.433378
5.0,350,1212.771482
3.0,250,1271.368366
0.0,129,1300.146578
2.0,200,1345.287616
0.0,129,1374.463832
0.0,127,1402.11054
8.0,375,1491.33647
3.0,246,1549.58294
0.0,129,1578.795945
0.0,129,1607.371389
0.0,125,1635.517262
2.0,202,1681.918511
0.0,129,1710.847903
0.0,129,1739.722198
0.0,129,1768.712006
0.0,129,1797.395701
3.0,248,1853.971942
0.0,127,1882.02458
0.0,129,1910.757615
0.0,129,1939.527679
2.0,200,1986.308667
6.0,397,2081.683626
0.0,127,2108.441307
0.0,125,2136.04861
0.0,129,2164.530211
0.0,127,2192.77123
0.0,127,2221.045277
9.0,404,2317.466836
6.0,396,2412.209284
5.0,350,2496.334435
1.0,157,2531.4055
0.0,129,2559.773453
0.0,129,2588.746365
0.0,127,2615.143757
5.0,350,2699.759211
0.0,127,2728.118152
0.0,127,2755.474645
2.0,202,2801.774158
1.0,155,2837.19137
3.0,246,2894.966365
0.0,129,2923.453245
0.0,129,2952.2342
0.0,127,2980.082687
0.0,129,3008.962953
6.0,397,3103.493926
9.0,404,3200.097873
2.0,202,3245.707442
7.0,446,3352.794929
0.0,127,3380.966897
0.0,125,3407.009606
1.0,153,3442.213074
1.0,178,3482.505255
0.0,127,3510.670993
1.0,177,3550.340727
1.0,157,3585.958659
5.0,350,3670.088313
5.0,331,3746.395342
5.0,352,3830.186987
11.0,501,3950.037524
9.0,421,4050.660921
12.0,302,4121.353068
12.0,302,4192.063074
13.0,353,4275.914137
0.0,127,4304.037332
5.0,350,4385.15243
2.0,224,4436.46826
2.0,188,4478.246524
2.0,200,4524.490562
8.0,329,4601.172784
0.0,129,4629.346246
0.0,127,4656.799106
5.0,351,4740.141227
2.0,206,4786.422458
12.0,477,4900.473026
7.0,406,4995.448002
2.0,202,5040.792214
10.0,364,5127.116977
7.0,408,5223.652231
11.0,398,5318.475624
0.0,129,5346.834829
0.0,127,5374.671493
0.0,127,5402.669338
5.0,296,5471.191106
9.0,351,5554.800703
5.0,350,5636.630872
8.0,461,5746.066525
14.0,533,5872.120764
13.0,506,5991.819353
8.0,468,6101.477218
4.0,278,6165.418143
9.0,471,6277.860314
0.0,127,6305.248453
13.0,545,6434.096333
11.0,591,6573.65444
6.0,360,6658.823664
10.0,521,6782.015522
8.0,477,6895.63062
0.0,127,6923.310487
10.0,393,7014.693207
22.0,691,7178.220611
21.0,739,7354.181641
5.0,352,7435.92249
5.0,329,7513.346112
0.0,127,7541.201268
2.0,202,7585.467744
20.0,597,7728.691708
20.0,701,7894.748006
20.0,568,8028.497699
12.0,631,8178.284966
0.0,127,8205.823644
3.0,250,8262.9655
2.0,202,8306.918968
15.0,584,8445.85147
5.0,329,8520.654081
0.0,127,8548.32566
14.0,631,8697.926741
5.0,350,8779.977078
12.0,623,8925.803084
18.0,553,9054.815334
12.0,593,9197.043851
26.0,791,9384.319064
9.0,433,9484.578075
13.0,543,9612.239604
1.0,159,9647.908311
8.0,469,9757.796138
8.0,432,9858.207934
0.0,127,9885.890664
20.0,760,10066.825126
19.0,588,10207.813414
14.0,608,10349.360075
3.0,230,10402.710536
17.0,517,10525.049519
0.0,127,10552.544318
18.0,690,10716.008839
0.0,127,10743.712156
10.0,499,10861.60103
13.0,612,11005.684273
17.0,640,11157.268382
5.0,305,11228.648201
26.0,792,11418.119904
2.0,202,11462.7606
15.0,617,11610.720737
21.0,934,11834.907649
0.0,129,11863.530237
16.0,543,11993.280854
23.0,679,12155.071305
5.0,331,12234.593787
15.0,694,12401.331196
0.0,129,12429.779459
34.0,912,12649.498483
15.0,651,12805.373868
23.0,669,12965.36298
6.0,358,13050.545333
4.0,301,13120.651814
38.0,983,13361.092361
10.0,450,13467.755445
39.0,709,13637.498842
8.0,377,13727.528355
13.0,538,13856.812176
20.0,667,14017.507077
17.0,726,14191.908711
25.0,721,14362.078943
23.0,783,14548.359589
1.0,175,14587.219224
0.0,129,14614.855097
19.0,802,14806.0624
33.0,972,15036.959268
23.0,707,15205.460248
1.0,157,15239.289266
15.0,690,15401.690305
25.0,645,15553.665117
20.0,817,15747.352138
3.0,251,15804.136424
28.0,952,16029.474091
22.0,721,16201.748447
0.0,129,16230.314795
10.0,449,16335.130167
22.0,634,16485.170355
24.0,891,16698.874054
0.0,127,16726.236975
18.0,740,16903.610068
29.0,829,17101.495498
29.0,821,17296.205426
1.0,178,17336.660302
27.0,843,17535.947426
29.0,929,17755.743329
36.0,811,17948.400736
0.0,127,17976.070859
28.0,927,18195.46864
26.0,707,18364.960547
0.0,127,18391.896422
25.0,529,18516.317078
35.0,999,18752.343332
25.0,825,18949.930568
11.0,535,19075.052896
21.0,838,19273.809454
1.0,155,19307.825638
0.0,129,19336.059948
20.0,874,19544.289748
37.0,1063,19799.336096
53.0,906,20013.632556
25.0,743,20190.246091
22.0,700,20355.375513
0.0,129,20384.037254
34.0,777,20568.81885
32.0,761,20750.267734
30.0,688,20912.246176
55.0,1281,21218.709348
41.0,1130,21490.526852
0.0,129,21518.494091
0.0,129,21546.573666
1.0,155,21580.201277
9.0,404,21673.929379
44.0,1078,21927.959668
16.0,679,22088.535727
0.0,129,22116.150107
1.0,155,22150.287089
26.0,834,22348.028181
41.0,741,22521.5638
44.0,1137,22791.636592
54.0,821,22986.659318
35.0,872,23195.039067
29.0,775,23377.851494
16.0,712,23543.932166
58.0,1204,23832.415938
3.0,247,23889.382373
47.0,960,24117.062213
38.0,1099,24379.607411
91.0,1278,24685.401879
17.0,711,24855.149388
44.0,1065,25109.445573
48.0,1121,25378.419484
79.0,1273,25681.347883
115.0,1562,26055.499171
63.0,1248,26351.774791
55.0,1238,26645.085649
53.0,1303,26953.214115
40.0,1066,27204.160118
0.0,125,27230.70618
106.0,1528,27596.921077
3.0,213,27643.990974
44.0,1109,27909.63072
42.0,724,28078.450914
66.0,1039,28324.86656
2.0,186,28367.332558
47.0,1116,28632.127881
49.0,1073,28888.138305
44.0,915,29107.092343
32.0,1028,29351.252298
36.0,836,29548.249346
141.0,1708,29954.32021
61.0,1054,30203.803926
88.0,1291,30510.346591
0.0,127,30538.097996
98.0,1385,30866.496706
352.0,1422,31203.505209
1.0,154,31236.752312
50.0,1174,31515.47098
0.0,125,31542.255548
59.0,1415,31880.253511
202.0,1289,32188.947827
112.0,1737,32603.085
322.0,1728,33013.289171
1.0,172,33051.077836
281.0,2098,33551.363596
39.0,726,33723.484397
2.0,204,33769.112932
0.0,129,33796.740992
1.0,176,33835.782527
200.0,1132,34104.851116
326.0,1827,34538.658154
49.0,1116,34803.577247
1.0,154,34836.948093
83.0,1265,35138.6632
303.0,1652,35531.54132
86.0,1447,35873.901964
1.0,171,35910.968179
108.0,1468,36258.187555
134.0,1604,36638.018601
214.0,1728,37047.1944
3.0,234,37098.887885
280.0,1791,37525.31082
1.0,157,37559.873742
3.0,248,37615.733063
206.0,1405,37948.604875
329.0,1724,38357.031546
3.0,248,38412.91153
49.0,1205,38698.300839
117.0,1523,39057.386188
330.0,1672,39453.490305
174.0,1770,39874.49218
293.0,1703,40281.566785
308.0,2111,40785.622369
82.0,1622,41170.661763
360.0,2048,41657.285374
2.0,199,41701.406048
5.0,293,41768.393076
180.0,1539,42135.303436
333.0,2046,42623.871719
413.0,2117,43131.45701
413.0,2309,43683.626819
387.0,2023,44166.889864
264.0,1966,44637.881579
