# {"t_start": 1574686253.4414663, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,202,58.553094
1.0,155,93.858208
0.0,125,122.072275
2.0,202,167.863016
0.0,129,196.482952
0.0,125,224.305065
4.0,296,294.688457
2.0,202,341.7591
0.0,129,370.640386
2.0,202,416.539768
0.0,129,445.271758
0.0,125,473.125962
1.0,175,513.136588
0.0,125,540.942486
0.0,129,569.564355
0.0,127,598.062881
0.0,129,626.775636
0.0,123,654.106136
6.0,381,743.974596
0.0,129,772.73281
0.0,129,801.458696
0.0,127,829.437034
4.0,299,899.043997
0.0,125,926.842991
0.0,129,955.845597
0.0,127,983.971035
0.0,129,1012.875788
0.0,125,1040.345571
5.0,350,1122.622216
0.0,129,1151.009657
0.0,129,1179.533595
0.0,129,1208.553162
11.0,523,1334.312519
2.0,200,1381.652722
0.0,129,1408.441839
0.0,127,1436.833218
0.0,129,1465.123765
3.0,248,1523.278681
3.0,268,1587.145115
0.0,127,1615.173158
8.0,354,1701.100367
1.0,173,1740.353894
0.0,129,1769.348885
0.0,125,1797.144921
2.0,202,1843.026452
3.0,248,1900.994153
2.0,200,1946.650103
4.0,301,2018.714851
0.0,129,2045.93709
0.0,127,2074.248156
0.0,129,2102.864847
0.0,127,2131.256664
5.0,350,2215.056318
0.0,129,2243.491769
0.0,125,2271.102438
0.0,127,2297.933551
0.0,129,2326.35323
10.0,452,2436.123322
2.0,202,2482.277614
0.0,129,2510.758725
0.0,129,2539.466163
0.0,127,2567.484731
0.0,129,2596.236153
0.0,129,2624.743087
0.0,127,2653.372994
2.0,202,2699.44452
0.0,129,2728.312444
0.0,129,2756.115892
0.0,123,2783.450794
4.0,297,2854.240091
0.0,127,2882.251779
9.0,380,2973.111849
2.0,220,3023.177295
0.0,129,3051.508049
3.0,246,3109.298764
5.0,372,3198.426959
0.0,129,3226.808081
1.0,155,3261.422129
0.0,129,3289.705296
2.0,198,3334.096497
5.0,350,3417.845675
0.0,125,3445.02983
2.0,186,3487.0916
2.0,224,3539.706329
2.0,201,3585.344831
5.0,344,3668.132656
