# {"t_start": 1574686255.294156, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,177,50.864422
3.0,232,104.700427
0.0,129,133.616035
2.0,202,180.630105
0.0,129,209.330848
0.0,123,237.049682
0.0,123,263.092328
2.0,200,309.977717
1.0,174,349.037758
0.0,125,377.055053
1.0,173,416.268439
0.0,127,444.472203
0.0,125,472.319649
1.0,174,511.967683
3.0,271,575.646829
0.0,125,603.831995
14.0,487,721.677096
0.0,129,750.265747
4.0,299,820.682917
0.0,129,849.36887
2.0,198,893.639429
0.0,127,921.949453
0.0,127,950.601872
0.0,127,978.647227
3.0,248,1036.922523
0.0,125,1064.424775
2.0,200,1109.927278
0.0,127,1137.89091
0.0,129,1166.249749
2.0,198,1211.649972
0.0,127,1239.591267
3.0,270,1303.241267
0.0,129,1331.616779
0.0,129,1360.675554
0.0,129,1389.114438
0.0,129,1417.837865
0.0,129,1446.356728
0.0,127,1474.146915
13.0,457,1584.121909
4.0,299,1654.814892
0.0,127,1683.448272
0.0,129,1712.282792
0.0,127,1740.671232
0.0,127,1769.174607
2.0,202,1815.213614
5.0,350,1898.703714
3.0,248,1957.254663
3.0,248,2015.359526
0.0,129,2042.577815
2.0,202,2090.176381
0.0,127,2118.338904
11.0,485,2233.823133
0.0,129,2262.388856
0.0,129,2291.13657
0.0,129,2319.760462
0.0,129,2348.463265
5.0,347,2431.679498
0.0,129,2460.43478
0.0,127,2487.360806
0.0,127,2515.324337
9.0,404,2611.770318
2.0,200,2659.2501
2.0,202,2705.236529
0.0,129,2734.054378
5.0,350,2817.642838
0.0,129,2846.748167
0.0,127,2874.949534
0.0,127,2901.74805
0.0,129,2930.009378
0.0,129,2958.967461
2.0,200,3005.578269
5.0,350,3087.578367
2.0,198,3133.948759
0.0,127,3162.149627
0.0,129,3190.734497
2.0,224,3241.829151
4.0,285,3307.831752
2.0,203,3355.487018
2.0,206,3402.09761
0.0,127,3429.786227
2.0,202,3477.071495
5.0,352,3559.478066
0.0,127,3588.181433
1.0,157,3623.641878
0.0,129,3652.122431
2.0,206,3700.178497
9.0,382,3790.281498
5.0,295,3859.142004
1.0,155,3892.959571
6.0,367,3981.129206
5.0,350,4063.013906
0.0,127,4091.268212
4.0,260,4151.617873
0.0,129,4180.617782
5.0,350,4263.808159
0.0,129,4290.817782
4.0,270,4353.843962
0.0,129,4381.744007
0.0,129,4409.613456
5.0,297,4478.050938
7.0,467,4589.684716
1.0,175,4628.622794
2.0,198,4674.120589
11.0,472,4785.750892
9.0,460,4895.783587
24.0,730,5069.219926
14.0,349,5152.145049
5.0,331,5229.185806
11.0,452,5338.148188
0.0,127,5366.001658
7.0,420,5465.096953
7.0,396,5559.108251
6.0,321,5634.417309
5.0,310,5707.414171
10.0,609,5851.082038
9.0,460,5959.888894
10.0,491,6076.283772
2.0,198,6120.621253
19.0,765,6303.617926
7.0,393,6395.745141
0.0,129,6423.998193
10.0,457,6531.315132
8.0,447,6637.336305
16.0,663,6795.505738
9.0,471,6905.979531
8.0,419,7003.476578
13.0,478,7116.692514
14.0,541,7244.220836
10.0,526,7368.147232
10.0,472,7480.508774
11.0,437,7582.226597
13.0,502,7701.577728
9.0,310,7772.911203
0.0,127,7800.376401
9.0,491,7917.261016
10.0,496,8032.632386
20.0,704,8200.884281
7.0,373,8287.135496
0.0,127,8314.448884
11.0,600,8455.468557
0.0,125,8482.233112
12.0,539,8608.684515
1.0,155,8642.810222
13.0,544,8771.340837
0.0,129,8799.112103
12.0,321,8874.337108
21.0,802,9063.407051
24.0,708,9231.824638
15.0,680,9392.118254
14.0,559,9524.255167
9.0,515,9645.024558
0.0,129,9671.779758
17.0,639,9823.749451
11.0,411,9919.462881
0.0,127,9947.08018
17.0,729,10121.049274
13.0,368,10207.842158
14.0,648,10360.203097
17.0,657,10516.638292
17.0,618,10662.411412
17.0,665,10820.246914
0.0,125,10847.16712
22.0,706,11015.652087
16.0,585,11153.24875
9.0,404,11247.182512
17.0,627,11396.979121
16.0,652,11552.692189
9.0,534,11679.510355
28.0,810,11873.657941
18.0,694,12042.054544
12.0,619,12188.872068
21.0,841,12393.089276
20.0,626,12544.711379
18.0,571,12679.4364
20.0,702,12847.098326
2.0,190,12890.911182
33.0,910,13110.589275
24.0,739,13289.58924
27.0,776,13476.93444
21.0,611,13624.080764
26.0,837,13826.442616
27.0,750,14008.36083
13.0,629,14159.087415
20.0,740,14335.27945
0.0,127,14362.64457
19.0,723,14532.138629
29.0,893,14746.532359
18.0,672,14904.649815
24.0,671,15062.995898
26.0,646,15216.119359
9.0,506,15334.561747
39.0,1109,15598.676757
2.0,202,15643.075847
42.0,984,15877.296759
9.0,404,15971.288634
35.0,926,16192.339496
12.0,570,16327.023467
2.0,203,16373.36457
21.0,801,16563.716709
0.0,129,16592.130623
4.0,299,16661.271502
29.0,851,16864.3312
20.0,666,17022.400526
19.0,676,17184.500327
0.0,125,17211.225683
6.0,397,17302.631407
36.0,1141,17574.609632
11.0,470,17685.088194
5.0,350,17764.893802
27.0,879,17974.675206
29.0,1049,18224.21335
18.0,697,18390.331611
11.0,513,18511.107117
5.0,350,18591.414508
11.0,583,18728.825304
21.0,779,18914.692074
46.0,1181,19195.575976
27.0,843,19395.598403
5.0,308,19467.523131
35.0,1185,19752.38217
0.0,129,19780.169522
5.0,350,19860.602834
51.0,1100,20122.566375
53.0,1122,20389.883124
55.0,1219,20682.619187
47.0,1163,20960.631057
35.0,968,21190.205496
27.0,939,21414.556599
35.0,863,21620.391544
0.0,129,21648.183085
2.0,199,21692.249236
0.0,129,21720.083035
33.0,735,21892.914953
9.0,404,21985.997694
22.0,815,22179.596527
13.0,545,22306.215033
44.0,1012,22546.759884
9.0,404,22640.569612
49.0,1088,22899.204207
16.0,550,23030.043121
41.0,935,23252.472098
39.0,1089,23509.322358
57.0,1303,23819.378317
57.0,805,24012.459078
26.0,848,24213.029473
0.0,127,24240.504518
100.0,1613,24628.538939
29.0,898,24841.547436
54.0,1336,25163.053104
68.0,1370,25490.691741
46.0,1049,25740.120204
0.0,129,25768.214619
65.0,1504,26127.314564
57.0,1281,26431.950793
70.0,1355,26751.598638
34.0,879,26959.101123
8.0,352,27040.02329
75.0,1477,27391.495511
37.0,842,27591.760191
53.0,1000,27829.412413
9.0,404,27923.410251
5.0,350,28004.38931
74.0,972,28233.861619
0.0,127,28261.016721
68.0,1341,28581.983356
211.0,1556,28952.718081
65.0,1179,29235.323176
0.0,125,29262.524718
36.0,1088,29519.912656
228.0,1235,29814.898095
316.0,1802,30242.108696
0.0,129,30269.632526
1.0,155,30303.213347
0.0,127,30330.303216
269.0,1578,30706.081712
63.0,1215,30993.185322
83.0,1294,31298.933175
129.0,1676,31699.127024
1.0,175,31737.826419
89.0,913,31955.252464
64.0,1207,32244.198074
0.0,125,32270.531682
68.0,980,32502.605795
236.0,1708,32907.719383
4.0,300,32976.908305
232.0,1888,33426.03109
0.0,129,33454.125247
310.0,1424,33794.18676
56.0,1087,34053.894182
0.0,127,34079.591256
153.0,1274,34381.023988
228.0,1401,34713.339212
138.0,1732,35128.091408
73.0,1577,35502.882403
207.0,1305,35811.009699
246.0,1640,36199.531226
176.0,1743,36611.975865
36.0,929,36830.06483
73.0,1180,37107.393521
80.0,1247,37404.616273
73.0,1071,37657.070789
1.0,175,37695.625049
65.0,1271,37995.473153
281.0,1858,38437.603859
4.0,297,38505.836141
87.0,1453,38847.131894
105.0,1579,39220.786904
250.0,1895,39671.415289
105.0,1186,39953.116364
53.0,824,40149.572685
314.0,1791,40575.437924
280.0,1860,41018.82722
0.0,129,41047.00947
9.0,404,41139.842383
82.0,1433,41479.416199
146.0,1617,41862.686641
85.0,1418,42200.38744
383.0,1799,42629.976514
311.0,1698,43037.338297
360.0,1824,43473.785609
293.0,1802,43903.648679
300.0,1988,44379.644355
342.0,1802,44811.06525
125.0,1628,45202.815579
381.0,2032,45686.115062
391.0,1785,46113.179181
321.0,1698,46518.76922
385.0,1970,46988.097564
374.0,1772,47410.219151
351.0,1986,47884.687221
215.0,1803,48313.037643
2.0,200,48357.26874
313.0,2030,48842.539666
339.0,1423,49180.50044
0.0,125,49207.03251
314.0,1760,49625.879026
47.0,741,49800.888168
128.0,1424,50139.902349
0.0,125,50166.541213
107.0,1149,50439.086629
0.0,125,50465.501998
310.0,1881,50913.996455
414.0,1911,51368.854964
214.0,1782,51791.858029
0.0,129,51819.312424
228.0,1671,52216.825963
1.0,173,52254.440495
170.0,1847,52697.277319
2.0,198,52742.580249
389.0,2093,53242.021967
369.0,1992,53714.617945
5.0,350,53796.237736
39.0,802,53985.775511
323.0,2002,54463.37707
0.0,129,54491.471791
418.0,2612,55118.264869
400.0,2253,55654.749983
0.0,129,55682.327575
374.0,2273,56226.561573
387.0,1940,56690.530155
345.0,1421,57029.227185
0.0,127,57056.861231
399.0,1759,57476.635254
324.0,2046,57965.357224
2.0,227,58017.140345
2.0,200,58063.010472
251.0,1274,58362.87113
3.0,249,58420.541263
416.0,2448,59004.28468
358.0,2109,59508.17383
4.0,299,59576.05494
2.0,202,59620.394512
366.0,2105,60125.087017
421.0,2287,60669.42843
405.0,2082,61168.090886
379.0,1935,61631.358562
369.0,2040,62115.640738
321.0,2078,62613.618207
424.0,2464,63203.564325
431.0,3253,63979.374098
7.0,249,64037.005545
380.0,2151,64548.174147
1.0,155,64582.208009
371.0,2097,65080.136383
0.0,127,65107.605691
294.0,2086,65604.969829
390.0,2043,66094.08889
428.0,2788,66758.400418
396.0,2403,67330.687135
423.0,2123,67834.789778
0.0,125,67862.031059
415.0,3576,68723.945874
355.0,2281,69290.248775
592.0,3568,70161.692395
389.0,2076,70657.969937
421.0,3310,71446.155959
409.0,2310,71994.84154
427.0,2977,72701.454745
0.0,129,72729.321559
430.0,2253,73264.67155
417.0,3346,74063.758087
4.0,297,74131.305423
481.0,3435,74948.419696
332.0,1831,75380.260342
423.0,2226,75909.751508
382.0,1767,76328.925843
412.0,2361,76890.877195
403.0,2184,77411.789705
370.0,1841,77849.199225
425.0,3025,78565.167858
3.0,253,78622.677137
232.0,1592,79001.162931
0.0,129,79027.251995
420.0,3544,79875.246813
423.0,2025,80357.415373
433.0,3534,81199.963131
0.0,125,81226.768378
4.0,297,81293.628696
376.0,1717,81700.988473
0.0,125,81727.680479
431.0,3425,82540.83903
4.0,297,82608.396467
401.0,2170,83127.091052
0.0,129,83154.66959
425.0,3324,83949.261392
0.0,125,83976.092378
394.0,2293,84519.448259
428.0,3483,85348.931068
311.0,1572,85720.187421
347.0,1700,86123.680378
417.0,2297,86671.108615
0.0,125,86698.511088
424.0,2935,87396.966809
350.0,1926,87853.53558
