# {"t_start": 1574686250.41496, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,202,61.512717
6.0,398,157.98073
3.0,232,212.033934
4.0,299,282.968759
3.0,251,341.924959
1.0,174,381.260272
0.0,129,410.273484
0.0,125,437.796626
2.0,204,484.46403
1.0,173,523.955439
0.0,129,552.370746
9.0,423,655.667699
0.0,125,682.051441
0.0,129,710.512333
0.0,129,739.309802
2.0,200,786.343733
5.0,350,868.099503
9.0,404,964.965211
0.0,127,993.199863
1.0,175,1034.0078
0.0,129,1061.098983
5.0,350,1144.780784
0.0,127,1172.630058
0.0,129,1201.485141
0.0,127,1229.939224
0.0,127,1258.169762
0.0,127,1284.741612
9.0,421,1386.961608
0.0,129,1415.290732
0.0,129,1442.513411
3.0,230,1495.947505
0.0,127,1524.236815
2.0,202,1570.769718
0.0,127,1599.368107
0.0,127,1627.425902
0.0,127,1656.114572
0.0,127,1684.653351
9.0,404,1781.952258
0.0,129,1810.73942
0.0,125,1838.495823
10.0,433,1941.675244
0.0,127,1969.995527
0.0,129,1998.639115
2.0,202,2044.330001
0.0,127,2072.655894
0.0,127,2101.053491
5.0,347,2183.926785
0.0,129,2212.782383
1.0,155,2247.44484
0.0,125,2275.122334
3.0,226,2326.544654
0.0,127,2354.877457
5.0,350,2438.823752
0.0,127,2467.057038
0.0,125,2493.54642
2.0,202,2540.706598
0.0,125,2568.205967
0.0,129,2597.017139
0.0,127,2625.131381
0.0,125,2651.886011
0.0,127,2680.09392
0.0,129,2708.763733
0.0,129,2737.564734
5.0,350,2821.125426
0.0,129,2850.402997
0.0,125,2878.050986
0.0,129,2905.29193
4.0,297,2976.351656
0.0,129,3005.009036
10.0,451,3112.254894
2.0,202,3157.919894
3.0,248,3216.529107
0.0,129,3244.98891
5.0,348,3327.193566
2.0,202,3373.277609
1.0,157,3408.336165
0.0,127,3435.966953
3.0,246,3493.651156
1.0,153,3527.748373
6.0,360,3614.3452
4.0,262,3676.061769
10.0,384,3766.476488
9.0,463,3875.821556
11.0,485,3992.577985
0.0,129,4021.185926
13.0,525,4147.051099
6.0,398,4242.163891
7.0,250,4300.408072
9.0,404,4395.632704
5.0,350,4475.953143
1.0,157,4510.805275
10.0,431,4614.211695
1.0,155,4648.149825
8.0,279,4712.759242
4.0,303,4783.244602
15.0,438,4886.919396
2.0,201,4933.437138
16.0,472,5043.936017
0.0,129,5072.057358
4.0,284,5138.243028
18.0,407,5236.085649
6.0,377,5324.708768
4.0,303,5396.746915
6.0,397,5490.679308
5.0,372,5577.404936
7.0,420,5678.44197
25.0,548,5808.229924
9.0,424,5906.564456
4.0,302,5976.469964
7.0,407,6071.925267
9.0,331,6149.795257
12.0,320,6223.873672
16.0,533,6350.359896
0.0,127,6377.787966
10.0,393,6470.344162
11.0,406,6565.298878
13.0,550,6696.511261
9.0,503,6815.194517
9.0,506,6935.167552
8.0,420,7032.849486
14.0,506,7152.377897
13.0,595,7292.040365
5.0,312,7365.364547
17.0,379,7454.753324
2.0,202,7499.807886
16.0,641,7651.920743
17.0,587,7791.870977
26.0,592,7932.145984
7.0,334,8009.836406
16.0,611,8154.047151
12.0,575,8289.937421
12.0,595,8429.372493
0.0,127,8456.816265
4.0,278,8520.13274
17.0,497,8637.326136
21.0,629,8786.728159
11.0,554,8916.888788
3.0,230,8969.115156
25.0,877,9177.053763
15.0,653,9331.50823
8.0,417,9428.869277
1.0,155,9464.043954
23.0,821,9657.675475
17.0,638,9809.359628
