# {"t_start": 1574686250.7531185, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,252,73.185496
1.0,175,114.834041
1.0,171,153.837059
0.0,125,181.239846
10.0,426,283.525061
0.0,127,311.959285
3.0,271,375.523163
5.0,350,457.940631
0.0,127,486.564621
1.0,173,527.412006
2.0,202,573.315948
0.0,125,601.375705
1.0,176,641.271019
0.0,129,670.024912
8.0,350,753.710277
5.0,350,836.295135
0.0,129,864.679582
2.0,202,911.750942
9.0,404,1008.767349
5.0,352,1091.442767
2.0,200,1138.18038
8.0,372,1227.213166
2.0,200,1272.692626
7.0,326,1350.596585
2.0,220,1400.836977
2.0,202,1448.097058
2.0,202,1493.43692
0.0,127,1521.814271
0.0,129,1550.668193
9.0,404,1648.356608
5.0,350,1732.877441
0.0,125,1759.546822
9.0,404,1856.010376
0.0,127,1884.092016
0.0,129,1912.823614
9.0,404,2009.613343
9.0,404,2106.223894
0.0,129,2135.078106
2.0,202,2182.136111
0.0,127,2210.581168
0.0,129,2237.499108
0.0,129,2266.08079
5.0,350,2350.022264
0.0,129,2378.71809
1.0,173,2417.817067
5.0,350,2501.786121
5.0,350,2584.17374
9.0,380,2675.495104
0.0,129,2704.160469
0.0,127,2732.575806
2.0,202,2777.745733
0.0,129,2806.75638
0.0,129,2835.714606
2.0,200,2882.889194
4.0,299,2953.173365
1.0,153,2987.247168
13.0,459,3098.04372
2.0,202,3143.706685
5.0,350,3227.470286
1.0,155,3262.114342
1.0,174,3300.97037
5.0,347,3383.793161
2.0,202,3429.264553
1.0,158,3464.591349
1.0,155,3499.22896
1.0,157,3534.496118
0.0,129,3562.701829
5.0,346,3646.240157
1.0,155,3681.084044
4.0,279,3745.083326
1.0,176,3784.73528
1.0,155,3819.251694
1.0,157,3855.694197
2.0,203,3900.980737
4.0,269,3964.333998
4.0,245,4021.811958
5.0,301,4092.233799
2.0,204,4139.805198
0.0,129,4166.639543
1.0,159,4204.249012
8.0,456,4312.359138
6.0,392,4404.342367
0.0,129,4432.403918
6.0,345,4512.224652
2.0,202,4559.111298
1.0,178,4598.805488
8.0,391,4690.682503
0.0,129,4719.105819
3.0,272,4782.172735
1.0,155,4817.16716
12.0,522,4941.289933
1.0,157,4975.797443
4.0,304,5047.360503
1.0,178,5087.209731
4.0,299,5156.814727
20.0,705,5326.508624
0.0,125,5353.818843
11.0,472,5466.511776
2.0,200,5511.895587
10.0,366,5598.964362
4.0,297,5668.147357
7.0,410,5764.200883
10.0,505,5883.482625
2.0,202,5929.647275
12.0,454,6035.944102
2.0,204,6083.085361
7.0,372,6168.939886
8.0,468,6280.659348
17.0,671,6439.954038
10.0,351,6522.682646
5.0,350,6603.051404
8.0,439,6708.787638
15.0,434,6810.080045
12.0,497,6927.906308
13.0,547,7056.453323
0.0,129,7084.461551
0.0,127,7112.016418
10.0,506,7229.953219
8.0,447,7335.159872
0.0,125,7362.630451
0.0,129,7391.085081
0.0,129,7419.451094
18.0,632,7567.907786
9.0,501,7686.630914
24.0,750,7865.691587
12.0,624,8014.196379
0.0,129,8042.630327
8.0,411,8138.598977
9.0,445,8242.195772
14.0,601,8384.275389
19.0,722,8554.236767
27.0,627,8702.885802
10.0,557,8833.863177
15.0,665,8990.432558
11.0,533,9115.853594
0.0,129,9144.040468
14.0,553,9274.597469
19.0,652,9428.763895
2.0,202,9474.778728
16.0,640,9625.514325
21.0,677,9785.587902
16.0,448,9890.02958
11.0,525,10013.701121
10.0,497,10131.602293
26.0,724,10303.754375
2.0,200,10348.022057
12.0,611,10493.680137
13.0,665,10652.246761
15.0,583,10789.455045
0.0,129,10817.383869
13.0,638,10967.86947
9.0,450,11075.608518
4.0,319,11148.385451
2.0,202,11192.59923
1.0,157,11227.344886
0.0,129,11255.188694
10.0,498,11373.85824
12.0,579,11512.041828
20.0,781,11699.649502
13.0,658,11856.979092
36.0,817,12053.824833
10.0,552,12184.911854
21.0,600,12329.915207
14.0,607,12475.298827
11.0,545,12605.28293
21.0,708,12775.137355
22.0,731,12949.351754
23.0,867,13159.993868
8.0,370,13248.388888
20.0,647,13404.66941
6.0,400,13499.348924
4.0,297,13569.075849
2.0,202,13615.820099
12.0,554,13748.549113
17.0,667,13909.026481
24.0,921,14132.169094
19.0,550,14262.115172
0.0,129,14290.491281
27.0,852,14492.008994
17.0,701,14657.831481
0.0,127,14685.662289
25.0,904,14900.876234
25.0,501,15018.902792
1.0,178,15058.477125
14.0,349,15138.093195
27.0,866,15344.239734
19.0,810,15534.994943
33.0,920,15754.072193
16.0,698,15918.62576
21.0,661,16074.756598
17.0,587,16213.614185
16.0,593,16354.999364
56.0,1149,16630.354532
0.0,129,16658.619189
6.0,377,16745.494431
24.0,891,16959.354514
17.0,670,17118.762773
25.0,827,17316.395498
