# {"t_start": 1574686246.8844626, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,44.953776
0.0,129,74.088011
0.0,125,102.259086
2.0,202,150.166694
0.0,125,176.13693
0.0,125,203.857357
0.0,127,232.249965
5.0,371,321.592163
0.0,125,349.058947
0.0,129,377.979976
1.0,153,412.589829
0.0,125,440.169421
2.0,183,481.771541
2.0,202,529.587308
2.0,200,575.073848
0.0,127,603.541918
0.0,127,631.775446
5.0,329,709.386808
9.0,404,806.38625
0.0,127,834.211527
0.0,127,862.216465
0.0,127,889.9372
0.0,129,918.717468
0.0,127,947.021151
5.0,329,1024.842174
10.0,436,1128.667523
2.0,202,1175.422793
6.0,382,1267.350186
0.0,129,1295.75507
0.0,129,1324.557867
0.0,129,1351.56417
0.0,129,1380.594939
9.0,404,1476.50667
2.0,202,1523.673164
5.0,350,1608.571662
0.0,125,1634.789541
0.0,125,1662.806609
5.0,346,1746.573874
9.0,404,1843.59671
2.0,202,1889.151333
0.0,127,1917.313849
0.0,129,1946.120706
0.0,127,1974.458965
2.0,202,2020.213375
0.0,127,2048.313483
0.0,127,2076.614806
0.0,129,2105.498139
0.0,129,2134.187027
0.0,129,2162.573361
0.0,127,2190.741555
0.0,129,2219.539879
0.0,129,2248.095773
3.0,248,2304.858204
0.0,127,2332.843467
0.0,129,2361.67191
0.0,127,2390.008486
0.0,129,2418.552745
0.0,129,2447.31492
0.0,129,2476.009594
0.0,129,2504.76641
9.0,404,2601.217724
2.0,202,2647.461758
5.0,350,2731.669399
5.0,350,2813.682008
6.0,382,2905.597193
5.0,350,2989.13503
0.0,127,3017.437541
4.0,297,3086.685751
2.0,202,3134.001298
0.0,127,3160.645019
1.0,157,3197.498764
6.0,397,3291.862109
0.0,129,3318.770913
0.0,127,3346.747472
11.0,484,3463.213651
0.0,123,3490.274163
9.0,405,3587.015626
2.0,185,3629.157808
1.0,177,3669.201284
1.0,157,3705.719218
1.0,155,3739.313146
1.0,178,3779.490695
3.0,216,3829.751164
1.0,173,3868.476449
0.0,129,3896.390916
0.0,129,3924.991938
5.0,317,3999.592558
1.0,154,4034.065923
4.0,299,4104.094823
1.0,155,4138.585958
7.0,383,4229.905509
4.0,299,4301.272052
1.0,157,4336.194903
7.0,248,4391.990371
9.0,446,4497.936108
1.0,155,4532.086586
13.0,499,4650.956943
10.0,382,4741.370185
4.0,304,4812.312048
9.0,482,4927.346001
2.0,206,4973.086428
12.0,462,5083.069274
3.0,254,5140.549483
9.0,404,5236.227465
4.0,279,5303.521415
15.0,433,5405.824192
9.0,449,5511.985047
0.0,127,5539.877468
7.0,394,5633.513496
2.0,200,5678.25561
2.0,227,5730.586743
11.0,472,5842.621706
6.0,375,5929.87033
6.0,342,6008.917948
8.0,460,6118.37097
7.0,399,6212.177517
0.0,125,6237.897029
14.0,567,6373.468342
12.0,466,6482.946848
6.0,345,6563.797905
6.0,325,6638.541243
4.0,306,6711.96369
11.0,525,6835.855438
9.0,347,6915.818593
0.0,129,6943.961455
11.0,407,7038.691649
0.0,129,7066.81722
11.0,502,7185.041575
12.0,587,7322.483292
18.0,641,7476.038731
10.0,358,7559.923151
29.0,734,7736.034119
10.0,542,7863.417665
22.0,678,8024.289589
9.0,499,8142.401877
16.0,607,8284.637703
24.0,523,8407.448657
16.0,472,8518.231027
16.0,562,8650.310362
21.0,587,8789.970835
12.0,475,8900.6911
14.0,597,9040.825771
17.0,683,9203.883471
11.0,414,9300.41946
13.0,544,9427.858818
19.0,643,9578.794175
27.0,728,9752.599853
13.0,470,9862.091249
9.0,436,9965.297618
11.0,598,10106.002644
9.0,473,10218.890312
22.0,722,10388.62553
10.0,455,10496.313298
12.0,606,10639.685586
0.0,129,10667.617434
15.0,567,10802.839011
17.0,671,10960.750243
14.0,635,11112.405799
0.0,129,11138.589302
22.0,726,11311.863042
1.0,172,11350.006914
16.0,624,11498.604319
13.0,648,11653.873715
22.0,687,11817.886028
20.0,732,11994.75213
20.0,640,12147.349031
14.0,578,12286.481914
0.0,125,12313.745721
23.0,767,12499.537489
20.0,635,12651.066925
3.0,230,12702.797565
21.0,546,12834.582127
16.0,721,13006.179722
20.0,742,13186.84552
17.0,714,13358.823223
23.0,671,13520.062682
16.0,693,13687.899327
0.0,129,13716.801157
19.0,563,13851.851304
15.0,665,14012.041433
22.0,865,14220.445586
11.0,603,14361.8617
28.0,614,14506.634129
22.0,800,14697.094627
38.0,913,14914.298408
5.0,311,14985.671889
2.0,203,15032.137539
0.0,129,15060.173659
13.0,491,15175.833836
2.0,203,15220.829797
11.0,496,15336.84562
19.0,699,15501.303241
16.0,706,15668.305438
11.0,507,15786.56553
9.0,404,15879.933604
14.0,735,16054.365596
28.0,892,16268.240324
8.0,445,16371.964312
4.0,320,16447.101928
18.0,674,16606.866906
26.0,597,16747.645514
33.0,673,16909.530949
0.0,129,16936.4044
2.0,202,16982.800041
11.0,550,17112.831414
21.0,578,17249.096071
25.0,797,17438.893238
15.0,730,17610.805627
2.0,202,17657.413775
18.0,760,17835.767133
5.0,350,17917.171929
38.0,1046,18166.375521
26.0,779,18351.359737
28.0,735,18525.919548
0.0,129,18553.9239
24.0,734,18726.67871
23.0,583,18864.919105
16.0,708,19031.010987
37.0,1048,19281.357807
6.0,418,19379.277908
26.0,768,19561.46636
26.0,887,19774.499265
0.0,129,19802.421364
29.0,919,20019.786784
27.0,838,20219.190035
35.0,1051,20471.337898
0.0,129,20499.275194
31.0,967,20729.398937
18.0,494,20845.553904
29.0,956,21073.699649
20.0,695,21236.549427
0.0,129,21264.581974
14.0,594,21406.558855
54.0,1200,21692.699389
36.0,996,21927.962966
39.0,1031,22173.754551
59.0,1132,22441.251906
33.0,973,22672.48955
33.0,1076,22927.038303
52.0,1219,23220.58074
0.0,129,23248.657315
21.0,729,23419.415285
49.0,1174,23698.002883
2.0,221,23748.114815
31.0,504,23867.090458
45.0,968,24096.846743
98.0,1584,24476.814016
65.0,1327,24795.33726
46.0,1073,25052.347041
50.0,1058,25304.558293
68.0,1209,25593.482062
60.0,1296,25901.973517
9.0,404,25995.564698
54.0,1194,26281.410392
288.0,1938,26741.886714
28.0,834,26937.172366
50.0,1180,27215.730021
76.0,1383,27547.112436
35.0,1091,27806.941705
47.0,1195,28091.153823
7.0,248,28146.266101
64.0,1158,28422.058928
0.0,127,28449.325434
70.0,1192,28732.310717
86.0,1477,29087.35899
49.0,1260,29388.081585
0.0,129,29413.867594
1.0,152,29448.539223
66.0,1123,29715.114211
65.0,1414,30050.311001
343.0,1580,30424.481499
54.0,905,30639.627177
0.0,127,30667.024292
45.0,1075,30922.296012
82.0,1449,31264.953511
77.0,1354,31586.366541
321.0,1888,32039.769511
0.0,129,32067.569923
70.0,1337,32385.707298
99.0,1415,32722.429962
3.0,271,32783.965177
52.0,1131,33051.43328
1.0,173,33089.537524
128.0,1610,33471.702825
51.0,1075,33728.615475
83.0,1310,34040.753614
310.0,1576,34414.39648
3.0,216,34463.330793
111.0,1590,34841.163619
77.0,1297,35150.058922
298.0,1864,35592.256332
255.0,1860,36034.828481
326.0,1724,36441.618169
100.0,1491,36795.863511
341.0,1744,37207.581952
68.0,1318,37520.250194
189.0,1618,37904.816937
96.0,1532,38268.369684
329.0,1765,38688.187324
88.0,1285,38988.74793
281.0,1746,39403.331094
69.0,1337,39719.235006
2.0,202,39764.965771
393.0,2192,40289.32567
2.0,200,40333.730459
372.0,2065,40827.089702
364.0,2009,41304.693865
102.0,1361,41625.384327
414.0,1957,42095.04811
3.0,218,42142.670546
168.0,1310,42453.214263
114.0,1622,42842.847479
173.0,1774,43267.862246
368.0,1698,43671.849319
292.0,1816,44104.9254
365.0,1810,44538.571049
313.0,1547,44910.312243
234.0,1439,45254.785816
2.0,202,45298.97715
3.0,214,45347.410783
106.0,1439,45689.34569
362.0,1979,46163.822152
395.0,2131,46672.037333
259.0,1720,47080.383757
407.0,1740,47496.881813
289.0,2140,48006.114254
351.0,1961,48474.014256
389.0,2305,49025.187718
338.0,1722,49434.55547
142.0,1531,49798.865101
79.0,1426,50138.660416
346.0,1603,50518.024256
0.0,129,50545.628294
283.0,1714,50955.140213
225.0,1828,51391.194524
0.0,127,51417.373528
142.0,1546,51783.45669
5.0,350,51863.678678
405.0,1829,52299.395497
4.0,263,52360.097726
182.0,2026,52845.285972
393.0,2047,53334.639588
0.0,129,53362.705883
372.0,2013,53840.248466
2.0,200,53885.508873
