# {"t_start": 1574686255.3101463, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,37.280768
0.0,129,66.319449
1.0,153,101.351795
0.0,127,129.722963
0.0,129,158.562908
3.0,250,217.040173
0.0,129,245.931102
0.0,125,273.929655
0.0,125,302.04711
0.0,125,327.797701
14.0,634,482.409282
0.0,127,510.83379
3.0,252,570.01502
0.0,129,599.10025
0.0,125,626.864474
2.0,202,672.976571
5.0,350,756.621637
0.0,129,785.765718
10.0,436,888.901596
0.0,129,917.740072
5.0,350,1001.963046
0.0,127,1029.926373
0.0,129,1057.110313
0.0,125,1084.809285
0.0,129,1113.565679
0.0,129,1141.884414
0.0,129,1170.261542
5.0,350,1254.58501
9.0,404,1351.061683
0.0,125,1378.890915
0.0,129,1405.706498
0.0,129,1434.517298
0.0,129,1462.811199
0.0,129,1491.178736
0.0,125,1518.988604
0.0,127,1547.454703
2.0,202,1594.198961
9.0,404,1691.542074
0.0,129,1720.287953
0.0,127,1748.904815
0.0,129,1777.700062
2.0,200,1824.833708
0.0,129,1851.602843
0.0,129,1880.147658
0.0,129,1908.804662
1.0,173,1948.106943
2.0,202,1995.537241
0.0,125,2022.995827
0.0,127,2051.091152
2.0,200,2097.007421
0.0,129,2125.674866
0.0,125,2153.160308
2.0,202,2199.195515
9.0,404,2295.659227
4.0,299,2367.378095
0.0,129,2396.192453
0.0,127,2423.002634
4.0,299,2494.936218
2.0,202,2540.572451
14.0,505,2662.974073
0.0,129,2691.833338
0.0,129,2720.647479
0.0,129,2748.671087
4.0,297,2818.864453
0.0,125,2846.989605
0.0,127,2875.183096
9.0,404,2971.595129
0.0,127,2999.71607
0.0,127,3026.337727
0.0,129,3054.611857
0.0,127,3082.772307
10.0,453,3192.44454
2.0,202,3238.314833
1.0,155,3272.569333
5.0,352,3356.464173
2.0,200,3401.65771
6.0,379,3491.739484
3.0,250,3550.07293
1.0,175,3589.929411
4.0,297,3660.029595
7.0,413,3758.908509
5.0,313,3831.873349
2.0,183,3872.665685
4.0,263,3933.74479
3.0,228,3987.569141
1.0,155,4022.356663
0.0,129,4051.018623
4.0,251,4109.678986
11.0,472,4221.672443
9.0,480,4336.83216
3.0,233,4390.606041
10.0,394,4482.965727
1.0,155,4516.966943
0.0,129,4545.405394
6.0,382,4634.333422
0.0,129,4662.037998
2.0,226,4714.686161
1.0,175,4753.802142
0.0,129,4782.083614
18.0,583,4922.528567
15.0,621,5068.957985
0.0,127,5097.312158
2.0,226,5149.595019
6.0,327,5225.656766
1.0,178,5267.257877
3.0,276,5331.855762
8.0,279,5396.833666
11.0,396,5490.614278
6.0,371,5578.39813
8.0,442,5683.223526
